gameId,market,source_or_reason,clv
2250013,fg_rl_away,proxy_snapshot,0.0625
2250014,fg_rl_home,proxy_snapshot,-0.0616
2250014,fg_rl_away,proxy_snapshot,0.0616
2250015,fg_rl_home,proxy_snapshot,-0.0009
2250015,fg_rl_away,proxy_snapshot,0.0009
2250016,fg_rl_home,proxy_snapshot,-0.0045
2250016,fg_rl_away,proxy_snapshot,0.0045
2252284,fg_rl_home,proxy_snapshot,0.0609
2252284,fg_rl_away,proxy_snapshot,-0.0609
2250017,fg_rl_home,proxy_snapshot,-0.0316
2250017,fg_rl_away,proxy_snapshot,0.0316
2250018,fg_rl_home,proxy_snapshot,-0.0115
2250018,fg_rl_away,proxy_snapshot,0.0115
2250019,fg_rl_home,proxy_snapshot,0.0302
2250019,fg_rl_away,proxy_snapshot,-0.0302
2250020,fg_rl_home,proxy_snapshot,-0.0786
2250020,fg_rl_away,proxy_snapshot,0.0786
2250021,fg_rl_home,proxy_snapshot,-0.0078
2250021,fg_rl_away,proxy_snapshot,0.0078
2250022,fg_rl_home,proxy_snapshot,-0.0429
2250022,fg_rl_away,proxy_snapshot,0.0429
2250023,fg_rl_home,proxy_snapshot,0.0169
2250023,fg_rl_away,proxy_snapshot,-0.0169
2252293,fg_rl_home,proxy_snapshot,0.0669
2252293,fg_rl_away,proxy_snapshot,-0.0669
2250024,fg_rl_home,proxy_snapshot,-0.0246
2250024,fg_rl_away,proxy_snapshot,0.0246
2250025,fg_rl_home,proxy_snapshot,0.0286
2250025,fg_rl_away,proxy_snapshot,-0.0286
2250026,fg_rl_home,proxy_snapshot,0.0321
2250026,fg_rl_away,proxy_snapshot,-0.0321
2250027,fg_rl_home,proxy_snapshot,-0.0602
2250027,fg_rl_away,proxy_snapshot,0.0602
2250028,fg_rl_home,proxy_snapshot,0.0002
2250028,fg_rl_away,proxy_snapshot,-0.0002
2250029,fg_rl_home,proxy_snapshot,-0.1119
2250029,fg_rl_away,proxy_snapshot,0.1119
2250030,fg_rl_home,proxy_snapshot,-0.0009
2250030,fg_rl_away,proxy_snapshot,0.0009
2250031,fg_rl_home,proxy_snapshot,-0.0342
2250031,fg_rl_away,proxy_snapshot,0.0342
2250032,fg_rl_home,proxy_snapshot,-0.0232
2250032,fg_rl_away,proxy_snapshot,0.0232
2250033,fg_rl_home,proxy_snapshot,-0.0424
2250033,fg_rl_away,proxy_snapshot,0.0424
2250034,fg_rl_home,proxy_snapshot,-0.0345
2250034,fg_rl_away,proxy_snapshot,0.0345
2250035,fg_rl_home,proxy_snapshot,-0.0994
2250035,fg_rl_away,proxy_snapshot,0.0994
2250036,fg_rl_home,proxy_snapshot,-0.0665
2250036,fg_rl_away,proxy_snapshot,0.0665
2250037,fg_rl_home,proxy_snapshot,-0.0026
2250037,fg_rl_away,proxy_snapshot,0.0026
2252307,fg_rl_home,proxy_snapshot,0.0248
2252307,fg_rl_away,proxy_snapshot,-0.0248
2250038,fg_rl_home,proxy_snapshot,-0.0173
2250038,fg_rl_away,proxy_snapshot,0.0173
2250039,fg_rl_home,proxy_snapshot,-0.0929
2250039,fg_rl_away,proxy_snapshot,0.0929
2250040,fg_rl_home,proxy_snapshot,-0.0787
2250040,fg_rl_away,proxy_snapshot,0.0787
2250041,fg_rl_home,proxy_snapshot,0.0093
2250041,fg_rl_away,proxy_snapshot,-0.0093
2250042,fg_rl_home,proxy_snapshot,-0.0442
2250042,fg_rl_away,proxy_snapshot,0.0442
2250043,fg_rl_home,proxy_snapshot,-0.0485
2250043,fg_rl_away,proxy_snapshot,0.0485
2250044,fg_rl_home,proxy_snapshot,0.0613
2250044,fg_rl_away,proxy_snapshot,-0.0613
2250045,fg_rl_home,proxy_snapshot,-0.068
2250045,fg_rl_away,proxy_snapshot,0.068
2250046,fg_rl_home,proxy_snapshot,-0.0766
2250046,fg_rl_away,proxy_snapshot,0.0766
2250047,fg_rl_home,proxy_snapshot,0.0165
2250047,fg_rl_away,proxy_snapshot,-0.0165
2250048,fg_rl_home,proxy_snapshot,-0.0014
2250048,fg_rl_away,proxy_snapshot,0.0014
2250049,fg_rl_home,proxy_snapshot,-0.0198
2250049,fg_rl_away,proxy_snapshot,0.0198
2250050,fg_rl_home,proxy_snapshot,0.0438
2250050,fg_rl_away,proxy_snapshot,-0.0438
2250051,fg_rl_home,proxy_snapshot,-0.0269
2250051,fg_rl_away,proxy_snapshot,0.0269
2250052,fg_rl_home,proxy_snapshot,-0.042
2250052,fg_rl_away,proxy_snapshot,0.042
2250053,fg_rl_home,proxy_snapshot,0.0065
2250053,fg_rl_away,proxy_snapshot,-0.0065
2250054,fg_rl_home,proxy_snapshot,-0.0318
2250054,fg_rl_away,proxy_snapshot,0.0318
2250055,fg_rl_home,proxy_snapshot,0.0413
2250055,fg_rl_away,proxy_snapshot,-0.0413
2250056,fg_rl_home,proxy_snapshot,-0.0176
2250056,fg_rl_away,proxy_snapshot,0.0176
2250057,fg_rl_home,proxy_snapshot,0.0293
2250057,fg_rl_away,proxy_snapshot,-0.0293
2250058,fg_rl_home,proxy_snapshot,-0.0322
2250058,fg_rl_away,proxy_snapshot,0.0322
2250059,fg_rl_home,proxy_snapshot,-0.1017
2250059,fg_rl_away,proxy_snapshot,0.1017
2250060,fg_rl_home,proxy_snapshot,0.0044
2250060,fg_rl_away,proxy_snapshot,-0.0044
2250061,fg_rl_home,proxy_snapshot,-0.061
2250061,fg_rl_away,proxy_snapshot,0.061
2250062,fg_rl_home,proxy_snapshot,-0.0801
2250062,fg_rl_away,proxy_snapshot,0.0801
2250063,fg_rl_home,proxy_snapshot,0.0122
2250063,fg_rl_away,proxy_snapshot,-0.0122
2252334,fg_rl_home,proxy_snapshot,-0.0562
2252334,fg_rl_away,proxy_snapshot,0.0562
2250064,fg_rl_home,proxy_snapshot,0.0542
2250064,fg_rl_away,proxy_snapshot,-0.0542
2250065,fg_rl_home,proxy_snapshot,-0.0785
2250065,fg_rl_away,proxy_snapshot,0.0785
2250066,fg_rl_home,proxy_snapshot,-0.032
2250066,fg_rl_away,proxy_snapshot,0.032
2250067,fg_rl_home,proxy_snapshot,-0.0679
2250067,fg_rl_away,proxy_snapshot,0.0679
2250068,fg_rl_home,proxy_snapshot,0.0769
2250068,fg_rl_away,proxy_snapshot,-0.0769
2250069,fg_rl_home,proxy_snapshot,-0.0495
2250069,fg_rl_away,proxy_snapshot,0.0495
2250070,fg_rl_home,proxy_snapshot,-0.0871
2250070,fg_rl_away,proxy_snapshot,0.0871
2250071,fg_rl_home,proxy_snapshot,-0.0583
2250071,fg_rl_away,proxy_snapshot,0.0583
2250072,fg_rl_home,proxy_snapshot,-0.0421
2250072,fg_rl_away,proxy_snapshot,0.0421
2250073,fg_rl_home,proxy_snapshot,-0.053
2250073,fg_rl_away,proxy_snapshot,0.053
2250074,fg_rl_home,proxy_snapshot,-0.011
2250074,fg_rl_away,proxy_snapshot,0.011
2250075,fg_rl_home,proxy_snapshot,-0.0196
2250075,fg_rl_away,proxy_snapshot,0.0196
2250076,fg_rl_home,proxy_snapshot,0.0734
2250076,fg_rl_away,proxy_snapshot,-0.0734
2252346,fg_rl_home,proxy_snapshot,-0.0509
2252346,fg_rl_away,proxy_snapshot,0.0509
2250077,fg_rl_home,proxy_snapshot,0.0309
2250077,fg_rl_away,proxy_snapshot,-0.0309
2250078,fg_rl_home,proxy_snapshot,-0.0543
2250078,fg_rl_away,proxy_snapshot,0.0543
2250079,fg_rl_home,proxy_snapshot,-0.0936
2250079,fg_rl_away,proxy_snapshot,0.0936
2250080,fg_rl_home,proxy_snapshot,-0.0026
2250080,fg_rl_away,proxy_snapshot,0.0026
2250081,fg_rl_home,proxy_snapshot,0.0604
2250081,fg_rl_away,proxy_snapshot,-0.0604
2250082,fg_rl_home,proxy_snapshot,-0.0387
2250082,fg_rl_away,proxy_snapshot,0.0387
2250083,fg_rl_home,proxy_snapshot,-0.0714
2250083,fg_rl_away,proxy_snapshot,0.0714
2250084,fg_rl_home,proxy_snapshot,-0.0335
2250084,fg_rl_away,proxy_snapshot,0.0335
2250085,fg_rl_home,proxy_snapshot,-0.065
2250085,fg_rl_away,proxy_snapshot,0.065
2250086,fg_rl_home,proxy_snapshot,-0.0599
2250086,fg_rl_away,proxy_snapshot,0.0599
2250087,fg_rl_home,proxy_snapshot,-0.0412
2250087,fg_rl_away,proxy_snapshot,0.0412
2250088,fg_rl_home,proxy_snapshot,0.0095
2250088,fg_rl_away,proxy_snapshot,-0.0095
2250089,fg_rl_home,proxy_snapshot,-0.0693
2250089,fg_rl_away,proxy_snapshot,0.0693
2250090,fg_rl_home,proxy_snapshot,0.0639
2250090,fg_rl_away,proxy_snapshot,-0.0639
2252360,fg_rl_home,proxy_snapshot,-0.0552
2252360,fg_rl_away,proxy_snapshot,0.0552
2250091,fg_rl_home,proxy_snapshot,0.006
2250091,fg_rl_away,proxy_snapshot,-0.006
2250092,fg_ml_home,no_source,
2250092,fg_ml_away,no_source,
2250092,fg_rl_home,no_source,
2250092,fg_rl_away,no_source,
2250092,fg_over,no_source,
2250092,fg_under,no_source,
2250093,fg_rl_home,proxy_snapshot,-0.0692
2250093,fg_rl_away,proxy_snapshot,0.0692
2252367,fg_rl_home,proxy_snapshot,-0.0699
2252367,fg_rl_away,proxy_snapshot,0.0699
2250094,fg_rl_home,proxy_snapshot,-0.1166
2250094,fg_rl_away,proxy_snapshot,0.1166
2250095,fg_rl_home,proxy_snapshot,0.0249
2250095,fg_rl_away,proxy_snapshot,-0.0249
2250096,fg_rl_home,proxy_snapshot,0.0149
2250096,fg_rl_away,proxy_snapshot,-0.0149
2250097,fg_rl_home,line_moved,+0.0->1.5
2250097,fg_rl_away,line_moved,-0.0->1.5
2250098,fg_rl_home,proxy_snapshot,0.0396
2250098,fg_rl_away,proxy_snapshot,-0.0396
2250099,fg_rl_home,proxy_snapshot,-0.0357
2250099,fg_rl_away,proxy_snapshot,0.0357
2250100,fg_rl_home,proxy_snapshot,-0.0319
2250100,fg_rl_away,proxy_snapshot,0.0319
2250101,fg_rl_home,proxy_snapshot,-0.0773
2250101,fg_rl_away,proxy_snapshot,0.0773
2250102,fg_rl_home,proxy_snapshot,-0.0157
2250102,fg_rl_away,proxy_snapshot,0.0157
2250103,fg_ml_home,proxy_snapshot,0
2250103,fg_ml_away,proxy_snapshot,0
2250103,fg_rl_home,proxy_snapshot,-0.0421
2250103,fg_rl_away,proxy_snapshot,0.0421
2250103,fg_over,line_moved,O9.0->9
2250103,fg_under,line_moved,U9.0->9
2250104,fg_rl_home,proxy_snapshot,-0.0429
2250104,fg_rl_away,proxy_snapshot,0.0429
2250105,fg_rl_home,proxy_snapshot,-0.0433
2250105,fg_rl_away,proxy_snapshot,0.0433
2250106,fg_rl_home,proxy_snapshot,-0.0519
2250106,fg_rl_away,proxy_snapshot,0.0519
2252381,fg_rl_home,proxy_snapshot,-0.02
2252381,fg_rl_away,proxy_snapshot,0.02
2250107,fg_rl_home,proxy_snapshot,-0.0467
2250107,fg_rl_away,proxy_snapshot,0.0467
2250108,fg_rl_home,proxy_snapshot,-0.0744
2250108,fg_rl_away,proxy_snapshot,0.0744
2250109,fg_rl_home,proxy_snapshot,-0.122
2250109,fg_rl_away,proxy_snapshot,0.122
2250110,fg_rl_home,proxy_snapshot,-0.0876
2250110,fg_rl_away,proxy_snapshot,0.0876
2250111,fg_rl_home,proxy_snapshot,-0.0297
2250111,fg_rl_away,proxy_snapshot,0.0297
2250112,fg_rl_home,proxy_snapshot,-0.032
2250112,fg_rl_away,proxy_snapshot,0.032
2250113,fg_rl_home,proxy_snapshot,-0.0457
2250113,fg_rl_away,proxy_snapshot,0.0457
2250114,fg_rl_home,proxy_snapshot,0.0281
2250114,fg_rl_away,proxy_snapshot,-0.0281
2250115,fg_rl_home,proxy_snapshot,-0.0472
2250115,fg_rl_away,proxy_snapshot,0.0472
2250116,fg_rl_home,proxy_snapshot,0.0419
2250116,fg_rl_away,proxy_snapshot,-0.0419
2250118,fg_rl_home,proxy_snapshot,-0.1814
2250118,fg_rl_away,proxy_snapshot,0.1814
2250119,fg_rl_home,proxy_snapshot,0.027
2250119,fg_rl_away,proxy_snapshot,-0.027
2250120,fg_rl_home,proxy_snapshot,0.0235
2250120,fg_rl_away,proxy_snapshot,-0.0235
2252394,fg_rl_home,proxy_snapshot,-0.0671
2252394,fg_rl_away,proxy_snapshot,0.0671
2250117,fg_rl_home,proxy_snapshot,-0.0307
2250117,fg_rl_away,proxy_snapshot,0.0307
2250121,fg_rl_home,proxy_snapshot,-0.1043
2250121,fg_rl_away,proxy_snapshot,0.1043
2250122,fg_rl_home,proxy_snapshot,-0.0305
2250122,fg_rl_away,proxy_snapshot,0.0305
2250123,fg_rl_home,proxy_snapshot,0.0008
2250123,fg_rl_away,proxy_snapshot,-0.0008
2250124,fg_rl_home,proxy_snapshot,0.0729
2250124,fg_rl_away,proxy_snapshot,-0.0729
2250125,fg_rl_home,proxy_snapshot,-0.0604
2250125,fg_rl_away,proxy_snapshot,0.0604
2250126,fg_rl_home,proxy_snapshot,-0.0529
2250126,fg_rl_away,proxy_snapshot,0.0529
2250127,fg_rl_home,proxy_snapshot,-0.1015
2250127,fg_rl_away,proxy_snapshot,0.1015
2250128,fg_rl_home,proxy_snapshot,-0.021
2250128,fg_rl_away,proxy_snapshot,0.021
2250129,fg_rl_home,proxy_snapshot,-0.0212
2250129,fg_rl_away,proxy_snapshot,0.0212
2250130,fg_rl_home,proxy_snapshot,-0.0326
2250130,fg_rl_away,proxy_snapshot,0.0326
2250131,fg_rl_home,proxy_snapshot,-0.173
2250131,fg_rl_away,proxy_snapshot,0.173
2250132,fg_rl_home,proxy_snapshot,-0.0397
2250132,fg_rl_away,proxy_snapshot,0.0397
2250133,fg_rl_home,proxy_snapshot,-0.044
2250133,fg_rl_away,proxy_snapshot,0.044
2250134,fg_rl_home,proxy_snapshot,0.0165
2250134,fg_rl_away,proxy_snapshot,-0.0165
2252411,fg_rl_home,proxy_snapshot,-0.0018
2252411,fg_rl_away,proxy_snapshot,0.0018
2250135,fg_rl_home,proxy_snapshot,0.0094
2250135,fg_rl_away,proxy_snapshot,-0.0094
2250136,fg_rl_home,proxy_snapshot,-0.0418
2250136,fg_rl_away,proxy_snapshot,0.0418
2250137,fg_rl_home,proxy_snapshot,-0.0822
2250137,fg_rl_away,proxy_snapshot,0.0822
2250138,fg_rl_home,proxy_snapshot,-0.0457
2250138,fg_rl_away,proxy_snapshot,0.0457
2250139,fg_rl_home,proxy_snapshot,-0.0583
2250139,fg_rl_away,proxy_snapshot,0.0583
2250140,fg_rl_home,proxy_snapshot,-0.0299
2250140,fg_rl_away,proxy_snapshot,0.0299
2250141,fg_rl_home,proxy_snapshot,0.025
2250141,fg_rl_away,proxy_snapshot,-0.025
2250142,fg_rl_home,proxy_snapshot,-0.0122
2250142,fg_rl_away,proxy_snapshot,0.0122
2250143,fg_rl_home,proxy_snapshot,-0.1189
2250143,fg_rl_away,proxy_snapshot,0.1189
2250144,fg_rl_home,proxy_snapshot,-0.0402
2250144,fg_rl_away,proxy_snapshot,0.0402
2250145,fg_rl_home,proxy_snapshot,-0.0484
2250145,fg_rl_away,proxy_snapshot,0.0484
2250146,fg_rl_home,proxy_snapshot,-0.0655
2250146,fg_rl_away,proxy_snapshot,0.0655
2250147,fg_rl_home,proxy_snapshot,-0.0469
2250147,fg_rl_away,proxy_snapshot,0.0469
2250148,fg_rl_home,proxy_snapshot,-0.007
2250148,fg_rl_away,proxy_snapshot,0.007
2250149,fg_rl_home,proxy_snapshot,0.0138
2250149,fg_rl_away,proxy_snapshot,-0.0138
2250150,fg_rl_home,proxy_snapshot,-0.0144
2250150,fg_rl_away,proxy_snapshot,0.0144
2250151,fg_rl_home,proxy_snapshot,-0.0158
2250151,fg_rl_away,proxy_snapshot,0.0158
2250152,fg_rl_home,proxy_snapshot,0.0231
2250152,fg_rl_away,proxy_snapshot,-0.0231
2250153,fg_rl_home,proxy_snapshot,-0.0393
2250153,fg_rl_away,proxy_snapshot,0.0393
2250154,fg_rl_home,proxy_snapshot,0.0366
2250154,fg_rl_away,proxy_snapshot,-0.0366
2250155,fg_rl_home,proxy_snapshot,-0.0505
2250155,fg_rl_away,proxy_snapshot,0.0505
2250156,fg_rl_home,proxy_snapshot,-0.0511
2250156,fg_rl_away,proxy_snapshot,0.0511
2250157,fg_rl_home,proxy_snapshot,-0.0618
2250157,fg_rl_away,proxy_snapshot,0.0618
2250158,fg_rl_home,proxy_snapshot,-0.115
2250158,fg_rl_away,proxy_snapshot,0.115
2250159,fg_rl_home,proxy_snapshot,-0.0894
2250159,fg_rl_away,proxy_snapshot,0.0894
2250160,fg_rl_home,proxy_snapshot,-0.0393
2250160,fg_rl_away,proxy_snapshot,0.0393
2250161,fg_rl_home,proxy_snapshot,-0.0252
2250161,fg_rl_away,proxy_snapshot,0.0252
2252434,fg_rl_home,proxy_snapshot,-0.0578
2252434,fg_rl_away,proxy_snapshot,0.0578
2250162,fg_rl_home,proxy_snapshot,-0.0428
2250162,fg_rl_away,proxy_snapshot,0.0428
2250163,fg_rl_home,proxy_snapshot,-0.0916
2250163,fg_rl_away,proxy_snapshot,0.0916
2250164,fg_rl_home,proxy_snapshot,-0.0054
2250164,fg_rl_away,proxy_snapshot,0.0054
2250165,fg_rl_home,proxy_snapshot,-0.016
2250165,fg_rl_away,proxy_snapshot,0.016
2250166,fg_rl_home,proxy_snapshot,0.002
2250166,fg_rl_away,proxy_snapshot,-0.002
2250167,fg_rl_home,proxy_snapshot,-0.0355
2250167,fg_rl_away,proxy_snapshot,0.0355
2250168,fg_rl_home,proxy_snapshot,-0.0461
2250168,fg_rl_away,proxy_snapshot,0.0461
2250169,fg_rl_home,proxy_snapshot,-0.1037
2250169,fg_rl_away,proxy_snapshot,0.1037
2250170,fg_rl_home,proxy_snapshot,-0.0408
2250170,fg_rl_away,proxy_snapshot,0.0408
2250171,fg_rl_home,proxy_snapshot,-0.0381
2250171,fg_rl_away,proxy_snapshot,0.0381
2250172,fg_rl_home,proxy_snapshot,0.005
2250172,fg_rl_away,proxy_snapshot,-0.005
2250173,fg_rl_home,proxy_snapshot,-0.072
2250173,fg_rl_away,proxy_snapshot,0.072
2250174,fg_rl_home,proxy_snapshot,0.0424
2250174,fg_rl_away,proxy_snapshot,-0.0424
2250175,fg_rl_home,proxy_snapshot,-0.0798
2250175,fg_rl_away,proxy_snapshot,0.0798
2252454,fg_rl_home,proxy_snapshot,0.0169
2252454,fg_rl_away,proxy_snapshot,-0.0169
2250176,fg_rl_home,proxy_snapshot,-0.0035
2250176,fg_rl_away,proxy_snapshot,0.0035
2250177,fg_rl_home,proxy_snapshot,0.0247
2250177,fg_rl_away,proxy_snapshot,-0.0247
2250178,fg_rl_home,proxy_snapshot,-0.0169
2250178,fg_rl_away,proxy_snapshot,0.0169
2250179,fg_rl_home,proxy_snapshot,0.0369
2250179,fg_rl_away,proxy_snapshot,-0.0369
2250180,fg_rl_home,proxy_snapshot,-0.0729
2250180,fg_rl_away,proxy_snapshot,0.0729
2252459,fg_rl_home,proxy_snapshot,-0.0324
2252459,fg_rl_away,proxy_snapshot,0.0324
2250181,fg_rl_home,proxy_snapshot,-0.0489
2250181,fg_rl_away,proxy_snapshot,0.0489
2250182,fg_rl_home,proxy_snapshot,-0.0302
2250182,fg_rl_away,proxy_snapshot,0.0302
2250183,fg_rl_home,proxy_snapshot,-0.1044
2250183,fg_rl_away,proxy_snapshot,0.1044
2250184,fg_rl_home,proxy_snapshot,0.0222
2250184,fg_rl_away,proxy_snapshot,-0.0222
2250185,fg_rl_home,proxy_snapshot,-0.0574
2250185,fg_rl_away,proxy_snapshot,0.0574
2250186,fg_rl_home,proxy_snapshot,-0.0358
2250186,fg_rl_away,proxy_snapshot,0.0358
2250187,fg_rl_home,proxy_snapshot,-0.073
2250187,fg_rl_away,proxy_snapshot,0.073
2250188,fg_rl_home,proxy_snapshot,-0.0294
2250188,fg_rl_away,proxy_snapshot,0.0294
2250189,fg_rl_home,proxy_snapshot,0.0232
2250189,fg_rl_away,proxy_snapshot,-0.0232
2250190,fg_rl_home,proxy_snapshot,-0.0629
2250190,fg_rl_away,proxy_snapshot,0.0629
2250191,fg_rl_home,proxy_snapshot,-0.0008
2250191,fg_rl_away,proxy_snapshot,0.0008
2250192,fg_rl_home,proxy_snapshot,-0.0587
2250192,fg_rl_away,proxy_snapshot,0.0587
2250193,fg_rl_home,proxy_snapshot,-0.0564
2250193,fg_rl_away,proxy_snapshot,0.0564
2250194,fg_rl_home,proxy_snapshot,-0.0206
2250194,fg_rl_away,proxy_snapshot,0.0206
2252463,fg_rl_home,proxy_snapshot,-0.0122
2252463,fg_rl_away,proxy_snapshot,0.0122
2250195,fg_rl_home,dk_closing,-0.0064
2250195,fg_rl_away,dk_closing,0.0064
2250196,fg_rl_home,dk_closing,-0.0396
2250196,fg_rl_away,dk_closing,0.0396
2250197,fg_rl_home,dk_closing,-0.0114
2250197,fg_rl_away,dk_closing,0.0114
2250198,fg_rl_home,dk_closing,-0.0714
2250198,fg_rl_away,dk_closing,0.0714
2250199,fg_rl_home,dk_closing,0.018
2250199,fg_rl_away,dk_closing,-0.018
2250200,fg_rl_home,dk_closing,0.0092
2250200,fg_rl_away,dk_closing,-0.0092
2250201,fg_rl_home,dk_closing,-0.0509
2250201,fg_rl_away,dk_closing,0.0509
2250202,fg_rl_home,dk_closing,-0.0282
2250202,fg_rl_away,dk_closing,0.0282
2250203,fg_rl_home,dk_closing,-0.0383
2250203,fg_rl_away,dk_closing,0.0383
2250204,fg_rl_home,dk_closing,-0.1079
2250204,fg_rl_away,dk_closing,0.1079
2250205,fg_rl_home,dk_closing,-0.11
2250205,fg_rl_away,dk_closing,0.11
2250206,fg_rl_home,proxy_snapshot,0
2250206,fg_rl_away,proxy_snapshot,0
2250207,fg_rl_home,proxy_snapshot,-0.0296
2250207,fg_rl_away,proxy_snapshot,0.0296
2250208,fg_rl_home,proxy_snapshot,-0.1504
2250208,fg_rl_away,proxy_snapshot,0.1504
2252477,fg_rl_home,dk_closing,-0.0403
2252477,fg_rl_away,dk_closing,0.0403
2250209,fg_rl_home,proxy_snapshot,-0.0112
2250209,fg_rl_away,proxy_snapshot,0.0112
2250210,fg_rl_home,proxy_snapshot,-0.0173
2250210,fg_rl_away,proxy_snapshot,0.0173
2250211,fg_rl_home,proxy_snapshot,-0.0732
2250211,fg_rl_away,proxy_snapshot,0.0732
2250212,fg_rl_home,proxy_snapshot,-0.0691
2250212,fg_rl_away,proxy_snapshot,0.0691
2250213,fg_rl_home,proxy_snapshot,-0.0269
2250213,fg_rl_away,proxy_snapshot,0.0269
2250214,fg_rl_home,proxy_snapshot,-0.0638
2250214,fg_rl_away,proxy_snapshot,0.0638
2250215,fg_rl_home,proxy_snapshot,0.0252
2250215,fg_rl_away,proxy_snapshot,-0.0252
2250216,fg_rl_home,proxy_snapshot,0.0348
2250216,fg_rl_away,proxy_snapshot,-0.0348
2250217,fg_rl_home,proxy_snapshot,-0.0358
2250217,fg_rl_away,proxy_snapshot,0.0358
2250218,fg_rl_home,proxy_snapshot,0.0039
2250218,fg_rl_away,proxy_snapshot,-0.0039
2250219,fg_rl_home,proxy_snapshot,0.0134
2250219,fg_rl_away,proxy_snapshot,-0.0134
2250220,fg_rl_home,proxy_snapshot,-0.033
2250220,fg_rl_away,proxy_snapshot,0.033
2250221,fg_rl_home,proxy_snapshot,0.0008
2250221,fg_rl_away,proxy_snapshot,-0.0008
2250222,fg_rl_home,proxy_snapshot,-0.0099
2250222,fg_rl_away,proxy_snapshot,0.0099
2252493,fg_rl_home,proxy_snapshot,-0.04
2252493,fg_rl_away,proxy_snapshot,0.04
2250223,fg_rl_home,proxy_snapshot,0.0185
2250223,fg_rl_away,proxy_snapshot,-0.0185
2250224,fg_rl_home,proxy_snapshot,0.0197
2250224,fg_rl_away,proxy_snapshot,-0.0197
2250225,fg_rl_home,proxy_snapshot,-0.0157
2250225,fg_rl_away,proxy_snapshot,0.0157
2250226,fg_rl_home,proxy_snapshot,-0.0023
2250226,fg_rl_away,proxy_snapshot,0.0023
2250227,fg_rl_home,proxy_snapshot,0.0322
2250227,fg_rl_away,proxy_snapshot,-0.0322
2250228,fg_rl_home,proxy_snapshot,-0.0695
2250228,fg_rl_away,proxy_snapshot,0.0695
2250229,fg_rl_home,proxy_snapshot,-0.038
2250229,fg_rl_away,proxy_snapshot,0.038
2250230,fg_rl_home,proxy_snapshot,-0.0175
2250230,fg_rl_away,proxy_snapshot,0.0175
2250231,fg_rl_home,proxy_snapshot,-0.0547
2250231,fg_rl_away,proxy_snapshot,0.0547
2252508,fg_rl_home,proxy_snapshot,-0.0026
2252508,fg_rl_away,proxy_snapshot,0.0026
2250232,fg_rl_home,proxy_snapshot,-0.0368
2250232,fg_rl_away,proxy_snapshot,0.0368
2250233,fg_rl_home,proxy_snapshot,0.0442
2250233,fg_rl_away,proxy_snapshot,-0.0442
2250234,fg_rl_home,proxy_snapshot,-0.0372
2250234,fg_rl_away,proxy_snapshot,0.0372
2250235,fg_rl_home,proxy_snapshot,-0.0217
2250235,fg_rl_away,proxy_snapshot,0.0217
2250236,fg_rl_home,proxy_snapshot,0.0005
2250236,fg_rl_away,proxy_snapshot,-0.0005
2250237,fg_rl_home,proxy_snapshot,-0.033
2250237,fg_rl_away,proxy_snapshot,0.033
2250238,fg_rl_home,proxy_snapshot,-0.0331
2250238,fg_rl_away,proxy_snapshot,0.0331
2250239,fg_rl_home,proxy_snapshot,-0.058
2250239,fg_rl_away,proxy_snapshot,0.058
2250240,fg_rl_home,proxy_snapshot,0.0109
2250240,fg_rl_away,proxy_snapshot,-0.0109
2250241,fg_rl_home,proxy_snapshot,-0.0401
2250241,fg_rl_away,proxy_snapshot,0.0401
2250242,fg_rl_home,proxy_snapshot,0.0336
2250242,fg_rl_away,proxy_snapshot,-0.0336
2250243,fg_rl_home,proxy_snapshot,0.0065
2250243,fg_rl_away,proxy_snapshot,-0.0065
2250244,fg_rl_home,proxy_snapshot,-0.0939
2250244,fg_rl_away,proxy_snapshot,0.0939
2250245,fg_rl_home,proxy_snapshot,0.0179
2250245,fg_rl_away,proxy_snapshot,-0.0179
2252517,fg_rl_home,proxy_snapshot,-0.0391
2252517,fg_rl_away,proxy_snapshot,0.0391
2250246,fg_rl_home,proxy_snapshot,-0.0174
2250246,fg_rl_away,proxy_snapshot,0.0174
2250247,fg_rl_home,proxy_snapshot,-0.0439
2250247,fg_rl_away,proxy_snapshot,0.0439
2250248,fg_rl_home,proxy_snapshot,0
2250248,fg_rl_away,proxy_snapshot,0
2250249,fg_rl_home,proxy_snapshot,0
2250249,fg_rl_away,proxy_snapshot,0
2250250,fg_rl_home,proxy_snapshot,0
2250250,fg_rl_away,proxy_snapshot,0
2250251,fg_rl_home,proxy_snapshot,0
2250251,fg_rl_away,proxy_snapshot,0
2250252,fg_rl_home,proxy_snapshot,0
2250252,fg_rl_away,proxy_snapshot,0
2250253,fg_rl_home,proxy_snapshot,0
2250253,fg_rl_away,proxy_snapshot,0
2250254,fg_rl_home,proxy_snapshot,-0.006
2250254,fg_rl_away,proxy_snapshot,0.006
2250255,fg_rl_home,proxy_snapshot,0
2250255,fg_rl_away,proxy_snapshot,0
2250256,fg_rl_home,proxy_snapshot,0
2250256,fg_rl_away,proxy_snapshot,0
2250257,fg_rl_home,proxy_snapshot,0
2250257,fg_rl_away,proxy_snapshot,0
2250258,fg_rl_home,proxy_snapshot,0
2250258,fg_rl_away,proxy_snapshot,0
2250259,fg_rl_home,proxy_snapshot,0
2250259,fg_rl_away,proxy_snapshot,0
2252532,fg_rl_home,proxy_snapshot,-0.0685
2252532,fg_rl_away,proxy_snapshot,0.0685
