btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,games_actual,bt_row_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
638447,2250569,2026-05-10,fg_over,fg_over,LOSS,LOSS,0,0,0.49,0.5,-0.0096,O8.0,8,1-2,1-2,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638458,2250570,2026-05-10,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.44,0.4783,-0.039,ML,,3-4,3-4,,,edge=-0.039 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638461,2250570,2026-05-10,fg_over,fg_over,LOSS,LOSS,0,0,0.47,0.5174,-0.0493,O8.0,8,3-4,3-4,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638472,2250571,2026-05-10,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.47,0.473,-0.0045,ML,,0-3,0-3,,,edge=-0.0045 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638475,2250571,2026-05-10,fg_over,fg_over,LOSS,LOSS,0,0,0.26,0.5108,-0.2498,O7.5,7.5,0-3,0-3,,,p=0.26 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
510013,2250572,2026-05-10,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.52,0.5321,-0.0084,ML,,6-7,6-7,,,edge=-0.0084 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
510015,2250572,2026-05-10,fg_over,fg_over,WIN,WIN,1,0,0.35,0.5174,-0.1653,O8.0,8,6-7,6-7,,,p=0.35 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
510001,2250573,2026-05-10,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.51,0.553,-0.0401,ML,,2-3,2-3,,,edge=-0.0401 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
510003,2250573,2026-05-10,fg_over,fg_over,LOSS,LOSS,0,0,0.41,0.4913,-0.0825,O8.5,8.5,2-3,2-3,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638514,2250574,2026-05-10,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.43,0.4369,-0.0046,ML,,7-2,7-2,,,edge=-0.0046 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638517,2250574,2026-05-10,fg_over,fg_over,LOSS,LOSS,0,0,0.37,0.4826,-0.1099,O9.5,9.5,7-2,7-2,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
510026,2250575,2026-05-10,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.46,0.4679,-0.0067,ML,,6-3,6-3,,,edge=-0.0067 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
510027,2250575,2026-05-10,fg_over,fg_over,WIN,WIN,1,0,0.45,0.5,-0.0469,O8.5,8.5,6-3,6-3,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638555,2250576,2026-05-11,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.52,0.6033,-0.0824,ML,,2-7,2-7,,,edge=-0.0824 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638559,2250576,2026-05-11,fg_over,fg_over,WIN,WIN,1,0,0.38,0.5043,-0.1234,O7.5,7.5,2-7,2-7,,,p=0.38 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638570,2250577,2026-05-11,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.52,0.5727,-0.0562,ML,,2-3,2-3,,,edge=-0.0562 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638574,2250577,2026-05-11,fg_under,fg_under,WIN,WIN,1,0,0.47,0.5,-0.0267,U9.0,9,2-3,2-3,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638598,2250579,2026-05-11,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.42,0.5825,-0.1593,ML,,3-1,3-1,,,edge=-0.1593 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638601,2250579,2026-05-11,fg_over,fg_over,LOSS,LOSS,0,0,0.46,0.5217,-0.0579,O8.5,8.5,3-1,3-1,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638611,2250580,2026-05-11,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.49,0.6282,-0.1419,ML,,9-3,9-3,,,edge=-0.1419 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638615,2250580,2026-05-11,fg_over,fg_over,WIN,WIN,1,0,0.37,0.5043,-0.1324,O9.0,9,9-3,9-3,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638639,2250581,2026-05-12,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.51,0.5511,-0.0422,ML,,2-3,2-3,,,edge=-0.0422 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638643,2250581,2026-05-12,fg_over,fg_over,LOSS,LOSS,0,0,0.38,0.5108,-0.1272,O8.5,8.5,2-3,2-3,,,p=0.38 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638654,2250582,2026-05-12,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.51,0.5638,-0.0576,ML,,6-2,6-2,,,edge=-0.0576 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638658,2250582,2026-05-12,fg_under,fg_under,WIN,WIN,1,0,0.48,0.5217,-0.0408,U9.0,9,6-2,6-2,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638668,2250583,2026-05-12,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.43,0.4273,-0.0001,ML,,10-4,10-4,,,edge=-0.0001 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638671,2250583,2026-05-12,fg_over,fg_over,WIN,WIN,1,0,0.46,0.5108,-0.0529,O9.5,9.5,10-4,10-4,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638682,2250584,2026-05-12,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.25,0.2831,-0.0351,ML,,1-3,1-3,,,edge=-0.0351 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638686,2250584,2026-05-12,fg_under,fg_under,WIN,WIN,1,0,0.42,0.4957,-0.0767,U7.5,7.5,1-3,1-3,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638695,2250585,2026-05-12,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.38,0.4369,-0.0591,ML,,2-1,2-1,,,edge=-0.0591 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638699,2250585,2026-05-12,fg_over,fg_over,LOSS,LOSS,0,0,0.4,0.5108,-0.1132,O8.0,8,2-1,2-1,,,p=0.4 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638710,2250586,2026-05-12,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.47,0.5217,-0.0525,ML,,7-6,7-6,,,edge=-0.0525 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638713,2250586,2026-05-12,fg_over,fg_over,WIN,WIN,1,0,0.42,0.4957,-0.0777,O8.0,8,7-6,7-6,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638724,2250587,2026-05-12,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.4,0.4284,-0.0285,ML,,2-10,2-10,,,edge=-0.0285 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638728,2250587,2026-05-12,fg_under,fg_under,LOSS,LOSS,0,0,0.5,0.5108,-0.0133,U7.5,7.5,2-10,2-10,,,p=0.5 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638752,2250589,2026-05-12,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.46,0.5108,-0.0537,ML,,5-6,5-6,,,edge=-0.0537 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638755,2250589,2026-05-12,fg_over,fg_over,WIN,WIN,1,0,0.38,0.5261,-0.1445,O9.0,9,5-6,5-6,,,p=0.38 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638766,2250590,2026-05-12,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.42,0.5043,-0.0828,ML,,0-3,0-3,,,edge=-0.0828 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638769,2250590,2026-05-12,fg_over,fg_over,LOSS,LOSS,0,0,0.46,0.5174,-0.0623,O9.0,9,0-3,0-3,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638780,2250591,2026-05-12,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.39,0.4273,-0.0417,ML,,4-6,4-6,,,edge=-0.0417 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638784,2250591,2026-05-12,fg_under,fg_under,LOSS,LOSS,0,0,0.47,0.5152,-0.0498,U9.0,9,4-6,4-6,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638794,2250592,2026-05-12,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.48,0.6145,-0.1336,ML,,10-2,10-2,,,edge=-0.1336 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638798,2250592,2026-05-12,fg_under,fg_under,LOSS,LOSS,0,0,0.46,0.5239,-0.0625,U9.0,9,10-2,10-2,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638808,2250593,2026-05-12,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.4,0.4175,-0.0142,ML,,6-4,6-4,,,edge=-0.0142 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638811,2250593,2026-05-12,fg_over,fg_over,PUSH,PUSH,,0,0.49,0.5,-0.014,O10.0,10,6-4,6-4,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638821,2250594,2026-05-12,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.69,0.74,-0.0462,ML,,6-2,6-2,,,edge=-0.0462 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638825,2250594,2026-05-12,fg_over,fg_over,LOSS,LOSS,0,0,0.42,0.4892,-0.0669,O8.5,8.5,6-2,6-2,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638850,2250595,2026-05-13,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.4,0.4141,-0.0151,ML,,2-4,2-4,,,edge=-0.0151 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638853,2250595,2026-05-13,fg_over,fg_over,LOSS,LOSS,0,0,0.44,0.4826,-0.0471,O7.0,7,2-4,2-4,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638864,2250596,2026-05-13,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.57,0.5997,-0.0305,ML,,0-7,0-7,,,edge=-0.0305 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638867,2250596,2026-05-13,fg_over,fg_over,LOSS,LOSS,0,0,0.45,0.5261,-0.0726,O8.5,8.5,0-7,0-7,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638877,2250597,2026-05-13,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.55,0.616,-0.0629,ML,,8-7,8-7,,,edge=-0.0629 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638881,2250597,2026-05-13,fg_over,fg_over,WIN,WIN,1,0,0.44,0.4945,-0.0518,O9.5,9.5,8-7,8-7,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638891,2250598,2026-05-13,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.61,0.622,-0.0093,ML,,10-4,10-4,,,edge=-0.0093 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638895,2250598,2026-05-13,fg_over,fg_over,WIN,WIN,1,0,0.43,0.4805,-0.0532,O8.5,8.5,10-4,10-4,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638906,2250599,2026-05-13,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.39,0.4588,-0.073,ML,,1-3,1-3,,,edge=-0.073 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638909,2250599,2026-05-13,fg_over,fg_over,LOSS,LOSS,0,0,0.36,0.5043,-0.147,O9.0,9,1-3,1-3,,,p=0.36 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638919,2250600,2026-05-13,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.57,0.5727,-0.0046,ML,,3-5,3-5,,,edge=-0.0046 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638924,2250600,2026-05-13,fg_under,fg_under,LOSS,LOSS,0,0,0.48,0.5043,-0.0238,U7.5,7.5,3-5,3-5,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638934,2250601,2026-05-13,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.42,0.4913,-0.075,ML,,2-3,2-3,,,edge=-0.075 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638937,2250601,2026-05-13,fg_over,fg_over,LOSS,LOSS,0,0,0.43,0.4913,-0.0649,O8.0,8,2-3,2-3,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638948,2250602,2026-05-13,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.52,0.5404,-0.021,ML,,1-4,1-4,,,edge=-0.021 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638951,2250602,2026-05-13,fg_over,fg_over,LOSS,LOSS,0,0,0.42,0.5108,-0.0871,O8.5,8.5,1-4,1-4,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638962,2250603,2026-05-13,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.42,0.5043,-0.0854,ML,,5-6,5-6,,,edge=-0.0854 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638965,2250603,2026-05-13,fg_over,fg_over,WIN,WIN,1,0,0.43,0.5055,-0.0778,O8.0,8,5-6,5-6,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638975,2250604,2026-05-13,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.44,0.4596,-0.0231,ML,,9-5,9-5,,,edge=-0.0231 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638979,2250604,2026-05-13,fg_over,fg_over,WIN,WIN,1,0,0.52,0.5248,-0.0092,O8.5,8.5,9-5,9-5,,,p=0.52 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638989,2250605,2026-05-13,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.59,0.5997,-0.0088,ML,,3-1,3-1,,,edge=-0.0088 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
638993,2250605,2026-05-13,fg_over,fg_over,LOSS,LOSS,0,0,0.46,0.473,-0.0124,O7.0,7,3-1,3-1,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639004,2250606,2026-05-13,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.45,0.5404,-0.0894,ML,,3-4,3-4,,,edge=-0.0894 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639008,2250606,2026-05-13,fg_under,fg_under,WIN,WIN,1,0,0.46,0.4773,-0.0157,U9.0,9,3-4,3-4,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639018,2250607,2026-05-13,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.41,0.4362,-0.0218,ML,,2-6,2-6,,,edge=-0.0218 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639021,2250607,2026-05-13,fg_over,fg_over,LOSS,LOSS,0,0,0.46,0.4957,-0.0344,O10.0,10,2-6,2-6,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639031,2250608,2026-05-13,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.66,0.6845,-0.0268,ML,,0-4,0-4,,,edge=-0.0268 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639035,2250608,2026-05-13,fg_over,fg_over,LOSS,LOSS,0,0,0.36,0.5087,-0.1473,O7.5,7.5,0-4,0-4,,,p=0.36 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639059,2250609,2026-05-14,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.57,0.6083,-0.0397,ML,,2-7,2-7,,,edge=-0.0397 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639064,2250609,2026-05-14,fg_under,fg_under,LOSS,LOSS,0,0,0.49,0.515,-0.0211,U8.0,8,2-7,2-7,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639073,2250610,2026-05-14,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.56,0.5842,-0.0215,ML,,1-15,1-15,,,edge=-0.0215 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639077,2250610,2026-05-14,fg_over,fg_over,WIN,WIN,1,0,0.41,0.5152,-0.105,O8.0,8,1-15,1-15,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639087,2250611,2026-05-14,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.56,0.5842,-0.0212,ML,,4-9,4-9,,,edge=-0.0212 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639091,2250611,2026-05-14,fg_over,fg_over,WIN,WIN,1,0,0.4,0.5205,-0.1202,O7.0,7,4-9,4-9,,,p=0.4 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639102,2250612,2026-05-14,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.49,0.5043,-0.014,ML,,1-9,1-9,,,edge=-0.014 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639106,2250612,2026-05-14,fg_under,fg_under,LOSS,LOSS,0,0,0.45,0.4945,-0.0441,U8.5,8.5,1-9,1-9,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
540002,2250613,2026-05-14,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.38,0.4388,-0.0579,ML,,1-7,1-7,,,edge=-0.0579 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
540005,2250613,2026-05-14,fg_over,fg_over,WIN,WIN,1,0,0.44,0.5108,-0.0699,O7.5,7.5,1-7,1-7,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
540034,2250614,2026-05-14,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.42,0.5183,-0.1028,ML,,8-3,8-3,,,edge=-0.1028 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
540038,2250614,2026-05-14,fg_under,fg_under,LOSS,LOSS,0,0,0.44,0.5011,-0.0643,U9.0,9,8-3,8-3,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639143,2250615,2026-05-14,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.45,0.5248,-0.0748,ML,,5-4,5-4,,,edge=-0.0748 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639147,2250615,2026-05-14,fg_over,fg_over,LOSS,LOSS,0,0,0.48,0.4848,-0.0061,O10.0,10,5-4,5-4,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639158,2250616,2026-05-14,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.33,0.473,-0.1417,ML,,3-1,3-1,,,edge=-0.1417 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639161,2250616,2026-05-14,fg_over,fg_over,LOSS,LOSS,0,0,0.44,0.5098,-0.0722,O7.0,7,3-1,3-1,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639171,2250617,2026-05-14,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.55,0.622,-0.0723,ML,,2-0,2-0,,,edge=-0.0723 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639175,2250617,2026-05-14,fg_over,fg_over,LOSS,LOSS,0,0,0.4,0.4935,-0.0894,O7.5,7.5,2-0,2-0,,,p=0.4 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639186,2250618,2026-05-14,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.48,0.5511,-0.0745,ML,,2-6,2-6,,,edge=-0.0745 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639189,2250618,2026-05-14,fg_over,fg_over,WIN,WIN,1,0,0.43,0.5087,-0.0803,O7.5,7.5,2-6,2-6,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639199,2250619,2026-05-14,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.56,0.622,-0.0655,ML,,2-5,2-5,,,edge=-0.0655 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639203,2250619,2026-05-14,fg_over,fg_over,LOSS,LOSS,0,0,0.43,0.5195,-0.0937,O7.5,7.5,2-5,2-5,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639214,2250620,2026-05-15,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.35,0.4489,-0.1038,ML,,11-9,11-9,,,edge=-0.1038 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639218,2250620,2026-05-15,fg_under,fg_under,LOSS,LOSS,0,0,0.49,0.4945,-0.0093,U8.0,8,11-9,11-9,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639228,2250621,2026-05-15,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.48,0.553,-0.0714,ML,,2-3,2-3,,,edge=-0.0714 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639232,2250621,2026-05-15,fg_under,fg_under,WIN,WIN,1,0,0.37,0.5022,-0.1357,U9.5,9.5,2-3,2-3,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639242,2250622,2026-05-15,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.44,0.5333,-0.0895,ML,,2-3,2-3,,,edge=-0.0895 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639245,2250622,2026-05-15,fg_over,fg_over,LOSS,LOSS,0,0,0.44,0.4902,-0.0507,O8.0,8,2-3,2-3,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639256,2250623,2026-05-15,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.39,0.4388,-0.0444,ML,,7-6,7-6,,,edge=-0.0444 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639259,2250623,2026-05-15,fg_over,fg_over,WIN,WIN,1,0,0.41,0.4848,-0.0736,O8.0,8,7-6,7-6,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639270,2250624,2026-05-15,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.44,0.4625,-0.019,ML,,2-7,2-7,,,edge=-0.019 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639273,2250624,2026-05-15,fg_over,fg_over,WIN,WIN,1,0,0.43,0.4913,-0.0646,O8.0,8,2-7,2-7,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639283,2250625,2026-05-15,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.57,0.5727,-0.0067,ML,,2-3,2-3,,,edge=-0.0067 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639287,2250625,2026-05-15,fg_over,fg_over,LOSS,LOSS,0,0,0.39,0.4989,-0.1087,O7.5,7.5,2-3,2-3,,,p=0.39 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639298,2250626,2026-05-15,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.49,0.5716,-0.0822,ML,,5-2,5-2,,,edge=-0.0822 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639301,2250626,2026-05-15,fg_over,fg_over,PUSH,PUSH,,0,0.44,0.4817,-0.0413,O7.0,7,5-2,5-2,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639312,2250627,2026-05-15,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.41,0.5432,-0.1291,ML,,10-5,10-5,,,edge=-0.1291 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639315,2250627,2026-05-15,fg_over,fg_over,WIN,WIN,1,0,0.46,0.4902,-0.0299,O8.5,8.5,10-5,10-5,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639326,2250628,2026-05-15,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.41,0.5043,-0.0911,ML,,0-2,0-2,,,edge=-0.0911 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639330,2250628,2026-05-15,fg_under,fg_under,WIN,WIN,1,0,0.45,0.4945,-0.0451,U8.5,8.5,0-2,0-2,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639340,2250629,2026-05-15,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.43,0.4989,-0.0689,ML,,3-2,3-2,,,edge=-0.0689 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639343,2250629,2026-05-15,fg_over,fg_over,LOSS,LOSS,0,0,0.42,0.4761,-0.0545,O9.0,9,3-2,3-2,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639354,2250630,2026-05-15,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.49,0.5033,-0.0121,ML,,4-5,4-5,,,edge=-0.0121 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639357,2250630,2026-05-15,fg_over,fg_over,WIN,WIN,1,0,0.43,0.5055,-0.0805,O8.5,8.5,4-5,4-5,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
