gameId,gameDate,month,d_pAwayMl,d_projAwayScore,d_projHomeScore,d_projTotal,d_pOver,d_pAwayRl,d_pF5AwayMl,d_projF5Total,d_pF5Over,d_pF5AwayRl,d_pNrfi,nrfi_mode,max_abs_diff,violations
2250348,2026-04-22,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250349,2026-04-22,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250350,2026-04-23,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250351,2026-04-23,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250352,2026-04-23,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250353,2026-04-23,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250354,2026-04-23,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250355,2026-04-23,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250356,2026-04-23,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250357,2026-04-23,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250358,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250359,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250360,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250361,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250362,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250363,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250364,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250365,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250366,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250367,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250368,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250369,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250370,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250371,2026-04-24,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250372,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250373,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250374,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250375,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250376,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250377,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250378,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250379,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250380,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250381,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250382,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250383,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250384,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250385,2026-04-25,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250386,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250387,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250388,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250389,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250390,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250391,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250392,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250393,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250394,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250395,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250396,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250397,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250398,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250399,2026-04-26,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250400,2026-04-27,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250401,2026-04-27,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250402,2026-04-27,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250403,2026-04-27,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250404,2026-04-27,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250405,2026-04-27,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250406,2026-04-27,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250407,2026-04-27,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250408,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250409,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250410,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250411,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250412,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250413,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250414,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250415,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250416,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250417,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250418,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250419,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250420,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250421,2026-04-28,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250422,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250423,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250424,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250425,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250426,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250427,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250428,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250430,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250431,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250433,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250434,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250435,2026-04-29,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250436,2026-04-30,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,0.00e+00,5.55e-17,0.00e+00,0.00e+00,prior_only_passthrough,5.55e-17,
2250437,2026-04-30,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250438,2026-04-30,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250439,2026-04-30,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250440,2026-04-30,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250441,2026-04-30,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250442,2026-04-30,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250443,2026-04-30,2026-04,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,prior_only_passthrough,0.00e+00,
2250444,2026-05-01,2026-05,2.70e-06,5.72e-05,1.44e-04,3.42e-04,1.82e-06,0.00e+00,1.31e-07,4.75e-04,3.28e-06,0.00e+00,logistic,logistic,4.75e-04,
2250445,2026-05-01,2026-05,2.35e-07,2.78e-04,2.82e-04,4.40e-04,5.19e-07,0.00e+00,2.96e-06,4.81e-04,4.30e-06,0.00e+00,logistic,logistic,4.81e-04,
2250446,2026-05-01,2026-05,2.80e-06,4.72e-04,1.39e-04,3.33e-04,2.59e-06,0.00e+00,1.98e-06,4.56e-04,3.39e-06,0.00e+00,logistic,logistic,4.72e-04,
2250447,2026-05-01,2026-05,5.79e-07,4.40e-04,2.45e-04,3.15e-04,4.01e-06,0.00e+00,2.64e-06,3.75e-04,3.86e-06,0.00e+00,logistic,logistic,4.40e-04,
2250448,2026-05-01,2026-05,3.96e-06,4.00e-06,3.23e-04,3.27e-04,1.64e-06,0.00e+00,6.20e-07,2.85e-04,3.94e-06,0.00e+00,logistic,logistic,3.27e-04,
2250449,2026-05-01,2026-05,3.33e-06,1.32e-04,2.66e-04,1.46e-04,3.48e-06,0.00e+00,4.30e-06,2.95e-04,2.23e-06,0.00e+00,logistic,logistic,2.95e-04,
2250450,2026-05-01,2026-05,4.23e-06,3.38e-04,1.50e-04,1.88e-04,3.62e-06,0.00e+00,2.34e-06,3.48e-05,4.90e-07,0.00e+00,logistic,logistic,3.38e-04,
2250451,2026-05-01,2026-05,1.54e-06,1.08e-04,1.84e-04,2.92e-04,5.75e-07,0.00e+00,3.76e-06,1.58e-04,3.66e-06,0.00e+00,logistic,logistic,2.92e-04,
2250452,2026-05-01,2026-05,1.76e-06,2.93e-04,3.00e-05,2.63e-04,2.83e-06,0.00e+00,2.85e-06,2.88e-04,9.67e-07,0.00e+00,logistic,logistic,2.93e-04,
2250453,2026-05-01,2026-05,2.38e-06,4.30e-04,2.21e-04,2.09e-04,1.55e-06,0.00e+00,1.30e-06,2.15e-04,3.33e-06,0.00e+00,logistic,logistic,4.30e-04,
2250454,2026-05-01,2026-05,4.65e-06,3.28e-04,4.47e-04,2.25e-04,1.83e-06,0.00e+00,3.29e-07,9.98e-05,1.77e-06,0.00e+00,logistic,logistic,4.47e-04,
2250455,2026-05-01,2026-05,3.00e-06,4.41e-04,1.54e-04,2.87e-04,2.45e-06,0.00e+00,3.46e-06,3.22e-05,3.53e-06,0.00e+00,logistic,logistic,4.41e-04,
2250456,2026-05-01,2026-05,3.18e-06,8.32e-05,1.60e-06,3.72e-04,1.43e-06,0.00e+00,1.06e-06,3.35e-05,4.11e-06,0.00e+00,logistic,logistic,3.72e-04,
2250457,2026-05-01,2026-05,3.13e-06,1.93e-04,4.73e-04,2.80e-04,4.27e-06,0.00e+00,5.48e-07,4.60e-04,1.49e-06,0.00e+00,logistic,logistic,4.73e-04,
2250458,2026-05-02,2026-05,2.00e-06,2.32e-04,1.07e-04,3.39e-04,4.88e-06,0.00e+00,6.35e-08,2.45e-04,6.84e-07,0.00e+00,logistic,logistic,3.39e-04,
2250459,2026-05-02,2026-05,2.57e-06,1.17e-04,4.92e-04,3.91e-04,3.57e-06,0.00e+00,1.93e-06,3.35e-04,1.90e-06,0.00e+00,logistic,logistic,4.92e-04,
2250460,2026-05-02,2026-05,4.34e-06,7.28e-05,4.22e-04,4.94e-04,3.60e-07,0.00e+00,4.87e-07,1.16e-04,2.55e-06,0.00e+00,logistic,logistic,4.94e-04,
2250461,2026-05-02,2026-05,2.44e-06,2.06e-04,2.71e-04,6.56e-05,1.32e-06,0.00e+00,4.88e-06,1.18e-04,2.39e-06,0.00e+00,logistic,logistic,2.71e-04,
2250462,2026-05-02,2026-05,4.20e-07,3.12e-04,4.00e-04,8.84e-05,3.81e-06,0.00e+00,2.46e-07,4.71e-04,2.04e-06,0.00e+00,logistic,logistic,4.71e-04,
2250463,2026-05-02,2026-05,8.96e-07,3.24e-04,1.12e-04,2.13e-04,3.33e-06,0.00e+00,1.39e-06,1.66e-04,5.12e-07,0.00e+00,logistic,logistic,3.24e-04,
2250464,2026-05-02,2026-05,1.90e-06,1.70e-04,2.97e-04,1.27e-04,1.67e-06,0.00e+00,2.79e-06,3.09e-04,9.14e-07,0.00e+00,logistic,logistic,3.09e-04,
2250465,2026-05-02,2026-05,4.63e-06,2.20e-04,6.28e-05,2.83e-04,1.19e-06,0.00e+00,3.79e-06,1.15e-04,4.55e-06,0.00e+00,logistic,logistic,2.83e-04,
2250466,2026-05-02,2026-05,4.79e-08,2.17e-04,1.28e-04,4.55e-04,4.78e-06,0.00e+00,5.23e-07,5.57e-05,4.63e-06,0.00e+00,logistic,logistic,4.55e-04,
2250467,2026-05-02,2026-05,1.74e-06,8.88e-05,3.19e-04,4.08e-04,3.12e-06,0.00e+00,4.86e-06,3.45e-04,3.81e-06,0.00e+00,logistic,logistic,4.08e-04,
2250468,2026-05-02,2026-05,6.78e-07,2.51e-04,2.97e-04,4.52e-04,3.15e-06,0.00e+00,1.85e-06,1.19e-04,3.21e-06,0.00e+00,logistic,logistic,4.52e-04,
2250469,2026-05-02,2026-05,6.16e-07,2.14e-04,3.65e-04,1.52e-04,8.10e-07,0.00e+00,3.38e-06,2.85e-05,4.46e-06,0.00e+00,logistic,logistic,3.65e-04,
2250470,2026-05-02,2026-05,1.92e-06,2.58e-04,1.73e-04,8.48e-05,5.85e-08,0.00e+00,4.09e-06,8.73e-05,4.00e-06,0.00e+00,logistic,logistic,2.58e-04,
2250471,2026-05-02,2026-05,2.46e-06,3.68e-04,4.14e-04,2.18e-04,1.36e-06,0.00e+00,1.50e-06,4.02e-04,4.69e-06,0.00e+00,logistic,logistic,4.14e-04,
2250472,2026-05-03,2026-05,4.41e-06,1.64e-05,3.64e-04,3.48e-04,5.17e-07,0.00e+00,4.42e-06,1.09e-04,2.85e-06,0.00e+00,logistic,logistic,3.64e-04,
2250473,2026-05-03,2026-05,1.29e-06,3.92e-05,8.76e-05,1.27e-04,4.68e-06,0.00e+00,1.76e-06,3.96e-04,4.03e-06,0.00e+00,logistic,logistic,3.96e-04,
2250474,2026-05-03,2026-05,4.00e-06,4.40e-04,7.64e-05,4.84e-04,2.37e-06,0.00e+00,4.10e-06,6.46e-05,2.37e-07,0.00e+00,logistic,logistic,4.84e-04,
2250475,2026-05-03,2026-05,1.70e-06,1.88e-05,1.02e-04,3.35e-04,6.47e-07,0.00e+00,1.63e-06,2.68e-04,2.26e-07,0.00e+00,logistic,logistic,3.35e-04,
2250476,2026-05-03,2026-05,3.17e-06,1.18e-04,9.60e-06,1.09e-04,3.87e-06,0.00e+00,2.20e-06,1.52e-04,4.76e-06,0.00e+00,logistic,logistic,1.52e-04,
