gamePk,season,officialDate,gameDate,gameType,seriesDescription,doubleHeader,gameNumber,status,codedState,away,awayId,awayScore,home,homeId,homeScore,winner,loser,save,innings,venue,dayNight,seriesGameNumber,gamesInSeries,isTie,resumeDate,rescheduleDate
233760,2008,2008-03-31,2008-03-31T23:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,2,Minnesota Twins,142,3,Livan Hernandez,Jered Weaver,Joe Nathan,9,Hubert H. Humphrey Metrodome,night,1,4,False,,
233764,2008,2008-03-31,2008-04-01T02:05:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,0,San Diego Padres,135,4,Jake Peavy,Roy Oswalt,,9,PETCO Park,night,1,4,False,,
233772,2008,2008-04-01,2008-04-01T23:05:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,2,New York Yankees,147,3,Chien-Ming Wang,Roy Halladay,Mariano Rivera,9,Yankee Stadium I,night,1,3,False,,
233777,2008,2008-04-01,2008-04-01T23:10:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,4,Florida Marlins,146,5,Justin Miller,Matt Wise,,10,Dolphin Stadium,night,2,3,False,,
233774,2008,2008-04-01,2008-04-02T00:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,9,Minnesota Twins,142,1,Jon Garland,Boof Bonser,,9,Hubert H. Humphrey Metrodome,night,2,4,False,,
233763,2008,2008-04-01,2008-04-02T00:15:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,2,St. Louis Cardinals,138,1,Taylor Buchholz,Ryan Franklin,Manny Corpas,9,Busch Stadium,night,1,3,False,,
233775,2008,2008-04-01,2008-04-02T02:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,2,Oakland Athletics,133,1,Daisuke Matsuzaka,Joe Blanton,Jonathan Papelbon,9,McAfee Coliseum,night,3,4,False,,
233776,2008,2008-04-01,2008-04-02T02:05:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,1,San Diego Padres,135,2,Chris Young,Brandon Backe,Trevor Hoffman,9,PETCO Park,night,2,4,False,,
233778,2008,2008-04-01,2008-04-02T02:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,2,Los Angeles Dodgers,119,3,Takashi Saito,Keiichi Yabu,,9,Dodger Stadium,night,2,3,False,,
233779,2008,2008-04-01,2008-04-02T02:10:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,5,Seattle Mariners,136,4,Joaquín Benoit,J.J. Putz,C.J. Wilson,9,Safeco Field,night,2,3,False,,
233786,2008,2008-04-02,2008-04-02T17:05:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,4,Detroit Tigers,116,0,Brian Bannister,Kenny Rogers,,9,Comerica Park,day,2,3,False,,
233787,2008,2008-04-02,2008-04-02T18:20:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,8,Chicago Cubs,112,2,Jeff Suppan,Ted Lilly,,9,Wrigley Field,day,2,3,False,,
233782,2008,2008-04-02,2008-04-02T19:35:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,5,Oakland Athletics,133,0,Jon Lester,Alan Embree,,9,McAfee Coliseum,day,4,4,False,,
233789,2008,2008-04-02,2008-04-02T23:00:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,2,Atlanta Braves,144,10,Jair Jurrjens,Tom Gorzelanny,,9,Turner Field,night,2,3,False,,
233783,2008,2008-04-02,2008-04-02T23:05:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,2,Cleveland Indians,114,7,Roberto Hernandez,Javier Vazquez,,9,Progressive Field,night,2,3,False,,
233791,2008,2008-04-02,2008-04-02T23:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,6,Baltimore Orioles,110,9,Jamie Walker,Al Reyes,George Sherrill,9,Oriole Park at Camden Yards,night,2,2,False,,
233793,2008,2008-04-02,2008-04-02T23:05:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,5,New York Yankees,147,2,A.J. Burnett,Mike Mussina,Jeremy Accardo,9,Yankee Stadium I,night,2,3,False,,
233794,2008,2008-04-02,2008-04-02T23:05:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,1,Philadelphia Phillies,143,0,Tim Redding,Cole Hamels,Jon Rauch,9,Citizens Bank Park,night,2,3,False,,
233781,2008,2008-04-02,2008-04-02T23:10:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,5,Cincinnati Reds,113,6,Jeremy Affeldt,Brandon Lyon,,9,Great American Ball Park,night,2,3,False,,
233788,2008,2008-04-02,2008-04-02T23:10:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,13,Florida Marlins,146,0,Oliver Pérez,Andrew Miller,,9,Dolphin Stadium,night,3,3,False,,
233780,2008,2008-04-02,2008-04-03T00:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,1,Minnesota Twins,142,0,Joe Saunders,Nick Blackburn,Francisco Rodríguez,9,Hubert H. Humphrey Metrodome,night,3,4,False,,
233784,2008,2008-04-02,2008-04-03T00:15:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,3,St. Louis Cardinals,138,8,Todd Wellemeyer,Aaron Cook,,9,Busch Stadium,night,2,3,False,,
233785,2008,2008-04-02,2008-04-03T02:05:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,9,San Diego Padres,135,6,Jose Valverde,Trevor Hoffman,,9,PETCO Park,night,3,4,False,,
233790,2008,2008-04-02,2008-04-03T02:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,2,Los Angeles Dodgers,119,1,Tim Lincecum,Esteban Loaiza,Brian Wilson,9,Dodger Stadium,night,3,3,False,,
233792,2008,2008-04-02,2008-04-03T02:10:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,1,Seattle Mariners,136,4,Carlos Silva,Jason Jennings,Miguel Batista,9,Safeco Field,night,3,3,False,,
233797,2008,2008-04-03,2008-04-03T16:05:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,2,Cleveland Indians,114,1,Octavio Dotel,Jake Westbrook,Bobby Jenks,9,Progressive Field,day,3,3,False,,
233796,2008,2008-04-03,2008-04-03T16:35:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,2,Cincinnati Reds,113,3,Johnny Cueto,Doug Davis,Francisco Cordero,9,Great American Ball Park,day,3,3,False,,
233800,2008,2008-04-03,2008-04-03T17:05:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,4,Detroit Tigers,116,1,Zack Greinke,Jeremy Bonderman,Joakim Soria,9,Comerica Park,day,3,3,False,,
233805,2008,2008-04-03,2008-04-03T17:05:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,7,Philadelphia Phillies,143,8,Clay Condrey,Jesus Colome,,10,Citizens Bank Park,day,3,3,False,,
233795,2008,2008-04-03,2008-04-03T17:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,5,Minnesota Twins,142,4,Ervin Santana,Kevin Slowey,Francisco Rodríguez,9,Hubert H. Humphrey Metrodome,day,4,4,False,,
233798,2008,2008-04-03,2008-04-03T17:15:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,0,St. Louis Cardinals,138,3,Brad Thompson,Ubaldo Jiménez,Jason Isringhausen,9,Busch Stadium,day,3,3,False,,
233801,2008,2008-04-03,2008-04-03T18:20:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,3,Chicago Cubs,112,6,Ryan Dempster,Dave Bush,Kerry Wood,9,Wrigley Field,day,3,3,False,,
233799,2008,2008-04-03,2008-04-03T19:35:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,2,San Diego Padres,135,3,Enrique Gonzalez,Oscar Villarreal,Trevor Hoffman,9,PETCO Park,day,4,4,False,,
233802,2008,2008-04-03,2008-04-03T23:00:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,4,Atlanta Braves,144,3,Tyler Yates,Chris Resop,Matt Capps,10,Turner Field,night,3,3,False,,
233804,2008,2008-04-03,2008-04-03T23:05:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,2,New York Yankees,147,3,Joba Chamberlain,Brian Wolfe,Mariano Rivera,9,Yankee Stadium I,night,3,3,False,,
233808,2008,2008-04-04,2008-04-04T17:05:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,8,Detroit Tigers,116,5,Boone Logan,Jason Grilli,Bobby Jenks,9,Comerica Park,day,1,3,False,,
233817,2008,2008-04-04,2008-04-04T18:05:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,4,Milwaukee Brewers,158,13,Carlos Villanueva,Jonathan Sánchez,Salomon Torres,9,Miller Park,day,1,3,False,,
233810,2008,2008-04-04,2008-04-04T18:20:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,4,Chicago Cubs,112,3,Wesley Wright,Jon Lieber,Jose Valverde,9,Wrigley Field,day,1,3,False,,
233806,2008,2008-04-04,2008-04-04T20:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,8,Colorado Rockies,115,1,Micah Owings,Mark Redman,,9,Coors Field,day,1,3,False,,
233816,2008,2008-04-04,2008-04-04T23:05:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,4,Baltimore Orioles,110,7,Steve Trachsel,Jarrod Washburn,George Sherrill,9,Oriole Park at Camden Yards,night,1,4,False,,
233818,2008,2008-04-04,2008-04-04T23:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,13,New York Yankees,147,4,Andy Sonnanstine,Ian Kennedy,,9,Yankee Stadium I,night,1,4,False,,
233814,2008,2008-04-04,2008-04-04T23:10:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,8,Cincinnati Reds,113,4,Kyle Kendrick,Josh Fogg,,9,Great American Ball Park,night,1,4,False,,
233815,2008,2008-04-04,2008-04-04T23:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,4,Florida Marlins,146,5,Kevin Gregg,Franquelis Osoria,,9,Dolphin Stadium,night,1,3,False,,
233807,2008,2008-04-04,2008-04-04T23:15:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,3,Toronto Blue Jays,141,6,Shaun Marcum,David Aardsma,Jeremy Accardo,9,Rogers Centre,night,1,3,False,,
233811,2008,2008-04-04,2008-04-05T00:10:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,3,Minnesota Twins,142,4,Scott Baker,John Bale,Joe Nathan,9,Hubert H. Humphrey Metrodome,night,1,3,False,,
233820,2008,2008-04-04,2008-04-05T00:15:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,4,St. Louis Cardinals,138,5,Braden Looper,Odalis Perez,Jason Isringhausen,9,Busch Stadium,night,1,3,False,,
233809,2008,2008-04-04,2008-04-05T02:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,3,Oakland Athletics,133,6,Justin Duchscherer,Paul Byrd,,9,McAfee Coliseum,night,1,3,False,,
233812,2008,2008-04-04,2008-04-05T02:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,7,San Diego Padres,135,1,Hiroki Kuroda,Joe Thatcher,,9,PETCO Park,night,1,3,False,,
233819,2008,2008-04-04,2008-04-05T02:05:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,11,Los Angeles Angels,108,6,Kason Gabbard,Dustin Moseley,,9,Angel Stadium of Anaheim,night,1,3,False,,
233825,2008,2008-04-05,2008-04-05T17:05:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,7,Chicago Cubs,112,9,Kevin Hart,Roy Oswalt,Kerry Wood,9,Wrigley Field,day,2,3,False,,
233832,2008,2008-04-05,2008-04-05T17:05:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,4,Milwaukee Brewers,158,5,Manny Parra,Kevin Correia,Eric Gagne,9,Miller Park,day,2,3,False,,
233833,2008,2008-04-05,2008-04-05T17:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,6,New York Yankees,147,3,Edwin Jackson,Andy Pettitte,Troy Percival,9,Yankee Stadium I,day,2,4,False,,
233822,2008,2008-04-05,2008-04-05T17:07:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,2,Toronto Blue Jays,141,10,Jesse Litsch,Clay Buchholz,,9,Rogers Centre,day,2,3,False,,
233829,2008,2008-04-05,2008-04-05T17:10:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,3,Cincinnati Reds,113,4,Francisco Cordero,Chad Durbin,,9,Great American Ball Park,day,2,4,False,,
233835,2008,2008-04-05,2008-04-05T17:10:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,4,St. Louis Cardinals,138,5,Adam Wainwright,Matt Chico,Randy Flores,9,Busch Stadium,day,2,3,False,,
233826,2008,2008-04-05,2008-04-05T18:10:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,4,Minnesota Twins,142,6,Livan Hernandez,Gil Meche,Joe Nathan,9,Hubert H. Humphrey Metrodome,day,2,3,False,,
233823,2008,2008-04-05,2008-04-05T19:55:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,5,Detroit Tigers,116,3,Gavin Floyd,Zach Miner,Bobby Jenks,9,Comerica Park,day,2,3,False,,
233827,2008,2008-04-05,2008-04-05T19:55:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,1,San Diego Padres,135,4,Jake Peavy,Brad Penny,,9,PETCO Park,day,2,3,False,,
233828,2008,2008-04-05,2008-04-05T19:55:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,5,Atlanta Braves,144,11,Tim Hudson,John Maine,,9,Turner Field,day,1,2,False,,
233824,2008,2008-04-05,2008-04-05T20:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,1,Oakland Athletics,133,6,Dana Eveland,CC Sabathia,,9,McAfee Coliseum,day,2,3,False,,
233831,2008,2008-04-05,2008-04-05T23:05:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,4,Baltimore Orioles,110,6,Matt Albers,Miguel Batista,George Sherrill,9,Oriole Park at Camden Yards,night,2,4,False,,
233830,2008,2008-04-05,2008-04-05T23:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,3,Florida Marlins,146,7,Mark Hendrickson,Paul Maholm,,9,Dolphin Stadium,night,2,3,False,,
233821,2008,2008-04-05,2008-04-06T00:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,7,Colorado Rockies,115,2,Brandon Webb,Jeff Francis,,9,Coors Field,night,2,3,False,,
233834,2008,2008-04-05,2008-04-06T01:05:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,1,Los Angeles Angels,108,2,Jered Weaver,Kevin Millwood,Francisco Rodríguez,9,Angel Stadium of Anaheim,night,2,3,False,,
233848,2008,2008-04-06,2008-04-06T17:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,0,New York Yankees,147,2,Chien-Ming Wang,James Shields,Mariano Rivera,9,Yankee Stadium I,day,3,4,False,,
233837,2008,2008-04-06,2008-04-06T17:07:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,4,Toronto Blue Jays,141,7,Roy Halladay,Josh Beckett,Jeremy Accardo,9,Rogers Centre,day,3,3,False,,
233845,2008,2008-04-06,2008-04-06T17:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,9,Florida Marlins,146,2,Ian Snell,Rick Van Den Hurk,,9,Dolphin Stadium,day,3,3,False,,
233844,2008,2008-04-06,2008-04-06T17:15:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,2,Cincinnati Reds,113,8,Edinson Volquez,Brett Myers,,9,Great American Ball Park,day,3,4,False,,
233843,2008,2008-04-06,2008-04-06T17:30:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,1,Atlanta Braves,144,3,John Smoltz,Johan Santana,Rafael Soriano,9,Turner Field,day,2,2,False,,
233846,2008,2008-04-06,2008-04-06T17:35:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,2,Baltimore Orioles,110,3,Dennis Sarfate,Mark Lowe,,9,Oriole Park at Camden Yards,day,3,4,False,,
233847,2008,2008-04-06,2008-04-06T18:05:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,0,Milwaukee Brewers,158,7,Ben Sheets,Barry Zito,,9,Miller Park,day,3,3,False,,
233841,2008,2008-04-06,2008-04-06T18:10:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,3,Minnesota Twins,142,1,Brett Tomko,Boof Bonser,Joakim Soria,9,Hubert H. Humphrey Metrodome,day,3,3,False,,
233850,2008,2008-04-06,2008-04-06T18:15:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,0,St. Louis Cardinals,138,3,Kyle Lohse,John Lannan,Jason Isringhausen,9,Busch Stadium,day,3,3,False,,
233840,2008,2008-04-06,2008-04-06T18:20:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,2,Chicago Cubs,112,3,Carlos Zambrano,Oscar Villarreal,Kerry Wood,9,Wrigley Field,day,3,3,False,,
233836,2008,2008-04-06,2008-04-06T19:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,5,Colorado Rockies,115,2,Brandon Lyon,Micah Bowie,Chad Qualls,10,Coors Field,day,3,3,False,,
233849,2008,2008-04-06,2008-04-06T19:35:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,10,Los Angeles Angels,108,4,Vicente Padilla,Jon Garland,,9,Angel Stadium of Anaheim,day,3,3,False,,
233839,2008,2008-04-06,2008-04-06T20:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,2,Oakland Athletics,133,1,Cliff Lee,Joe Blanton,Joe Borowski,9,McAfee Coliseum,day,3,3,False,,
233842,2008,2008-04-06,2008-04-06T20:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,3,San Diego Padres,135,2,Jonathan Broxton,Trevor Hoffman,Takashi Saito,9,PETCO Park,day,3,3,False,,
233838,2008,2008-04-06,2008-04-07T00:05:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,13,Detroit Tigers,116,2,Mark Buehrle,Justin Verlander,,9,Comerica Park,night,3,3,False,,
233857,2008,2008-04-07,2008-04-07T16:35:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,5,Cincinnati Reds,113,3,Cole Hamels,Bronson Arroyo,Brad Lidge,9,Great American Ball Park,day,4,4,False,,
233852,2008,2008-04-07,2008-04-07T17:35:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,10,Pittsburgh Pirates,134,8,Jon Lieber,Evan Meek,Carlos Marmol,12,PNC Park,day,1,3,False,,
233859,2008,2008-04-07,2008-04-07T19:05:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,4,Baltimore Orioles,110,5,Dennis Sarfate,Eric O'Flaherty,George Sherrill,9,Oriole Park at Camden Yards,day,4,4,False,,
233856,2008,2008-04-07,2008-04-07T20:05:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,4,Chicago White Sox,145,7,Javier Vazquez,Matt Guerrier,Bobby Jenks,9,U.S. Cellular Field,day,1,2,False,,
233858,2008,2008-04-07,2008-04-07T20:35:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,8,San Francisco Giants,137,4,Greg Maddux,Matt Cain,,9,AT&T Park,day,1,3,False,,
233860,2008,2008-04-07,2008-04-07T23:05:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,3,Houston Astros,117,5,Jose Valverde,Kyle McClellan,,9,Minute Maid Park,night,1,3,False,,
233861,2008,2008-04-07,2008-04-07T23:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,1,New York Yankees,147,6,Mike Mussina,Jason Hammel,,9,Yankee Stadium I,night,4,4,False,,
233854,2008,2008-04-07,2008-04-07T23:10:00Z,R,Regular Season,N,1,Final,F,Florida Marlins,146,10,Washington Nationals,120,7,Renyel Pinto,Tim Redding,Kevin Gregg,9,Nationals Park,night,1,3,False,,
233851,2008,2008-04-07,2008-04-08T00:35:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,1,Colorado Rockies,115,2,Matt Herges,Blaine Boyer,Manny Corpas,9,Coors Field,night,1,3,False,,
233855,2008,2008-04-07,2008-04-08T01:40:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,3,Arizona Diamondbacks,109,9,Dan Haren,Esteban Loaiza,,9,Chase Field,night,1,3,False,,
233853,2008,2008-04-07,2008-04-08T02:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,4,Los Angeles Angels,108,6,Scot Shields,Joe Borowski,,9,Angel Stadium of Anaheim,night,1,3,False,,
233870,2008,2008-04-08,2008-04-08T17:10:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,5,New York Mets,121,2,Jamie Moyer,Scott Schoeneweis,Tom Gordon,9,Shea Stadium,day,1,3,False,,
233863,2008,2008-04-08,2008-04-08T18:05:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,8,Texas Rangers,140,1,Brian Burres,Jason Jennings,,9,Rangers Ballpark in Arlington,day,1,3,False,,
233866,2008,2008-04-08,2008-04-08T18:05:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,0,Boston Red Sox,111,5,Daisuke Matsuzaka,Kenny Rogers,,9,Fenway Park,day,1,3,False,,
233868,2008,2008-04-08,2008-04-08T20:10:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,2,Kansas City Royals,118,5,Brian Bannister,Phil Hughes,Joakim Soria,9,Kauffman Stadium,day,1,3,False,,
233869,2008,2008-04-08,2008-04-08T23:07:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,9,Toronto Blue Jays,141,8,Alan Embree,Jeremy Accardo,Huston Street,9,Rogers Centre,night,1,3,False,,
233872,2008,2008-04-08,2008-04-08T23:10:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,6,Tampa Bay Rays,139,5,Erik Bedard,Gary Glover,Ryan Rowland-Smith,9,Tropicana Field,night,1,3,False,,
233864,2008,2008-04-08,2008-04-09T00:05:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,2,Milwaukee Brewers,158,3,Salomon Torres,David Weathers,,10,Miller Park,night,1,3,False,,
233873,2008,2008-04-08,2008-04-09T00:05:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,5,Houston Astros,117,3,Anthony Reyes,Geoff Geary,Jason Isringhausen,9,Minute Maid Park,night,2,3,False,,
233862,2008,2008-04-08,2008-04-09T00:35:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,3,Colorado Rockies,115,4,Ubaldo Jiménez,Jair Jurrjens,Manny Corpas,9,Coors Field,night,2,3,False,,
233867,2008,2008-04-08,2008-04-09T01:40:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,5,Arizona Diamondbacks,109,10,Doug Davis,Chad Billingsley,,9,Chase Field,night,2,3,False,,
233865,2008,2008-04-08,2008-04-09T02:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,4,Los Angeles Angels,108,3,Jake Westbrook,Justin Speier,,9,Angel Stadium of Anaheim,night,2,3,False,,
233871,2008,2008-04-08,2008-04-09T02:15:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,2,San Francisco Giants,137,3,Brad Hennessey,Cla Meredith,,11,AT&T Park,night,2,3,False,,
233878,2008,2008-04-09,2008-04-09T19:35:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,5,Los Angeles Angels,108,9,Dustin Moseley,Paul Byrd,,9,Angel Stadium of Anaheim,day,3,3,False,,
233881,2008,2008-04-09,2008-04-09T19:40:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,3,Arizona Diamondbacks,109,4,Micah Owings,Hiroki Kuroda,Brandon Lyon,9,Chase Field,day,3,3,False,,
233876,2008,2008-04-09,2008-04-09T23:05:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,6,Pittsburgh Pirates,134,4,Kevin Hart,Phil Dumatrait,Sean Marshall,15,PNC Park,night,2,3,False,,
233879,2008,2008-04-09,2008-04-09T23:05:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,7,Boston Red Sox,111,2,Jeremy Bonderman,Jon Lester,,9,Fenway Park,night,2,3,False,,
