gamePk,season,officialDate,gameDate,gameType,seriesDescription,doubleHeader,gameNumber,status,codedState,away,awayId,awayScore,home,homeId,homeScore,winner,loser,save,innings,venue,dayNight,seriesGameNumber,gamesInSeries,isTie,resumeDate,rescheduleDate
68136,2007,2007-04-02,2007-04-02T23:05:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,4,Houston Astros,117,2,Matt Capps,Chad Qualls,Salomon Torres,10,Minute Maid Park,night,1,3,False,,
68138,2007,2007-04-02,2007-04-03T02:05:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,1,Los Angeles Angels,108,4,John Lackey,Kevin Millwood,Francisco Rodríguez,9,Angel Stadium of Anaheim,night,1,3,False,,
68147,2007,2007-04-03,2007-04-03T20:35:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,7,San Francisco Giants,137,0,Jake Peavy,Barry Zito,,9,AT&T Park,day,1,3,False,,
68142,2007,2007-04-03,2007-04-03T23:05:00Z,R,Regular Season,N,1,Final,F,Florida Marlins,146,9,Washington Nationals,120,3,Scott Olsen,Shawn Hill,,9,Robert F. Kennedy Memorial Stadium,night,2,3,False,,
68143,2007,2007-04-03,2007-04-04T00:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,3,Milwaukee Brewers,158,4,Brian Shouse,Randy Wolf,Francisco Cordero,9,Miller Park,night,2,3,False,,
68146,2007,2007-04-03,2007-04-04T00:05:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,3,Houston Astros,117,2,Jonah Bayliss,Dan Wheeler,Salomon Torres,9,Minute Maid Park,night,2,3,False,,
68141,2007,2007-04-03,2007-04-04T00:10:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,2,Minnesota Twins,142,3,Pat Neshek,Daniel Cabrera,Joe Nathan,9,Hubert H. Humphrey Metrodome,night,2,3,False,,
68144,2007,2007-04-03,2007-04-04T00:10:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,4,St. Louis Cardinals,138,1,Orlando Hernandez,Kip Wells,Billy Wagner,9,Busch Stadium,night,2,3,False,,
68140,2007,2007-04-03,2007-04-04T00:35:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,3,Colorado Rockies,115,4,Byung-Hyun Kim,Jose Valverde,,11,Coors Field,night,2,3,False,,
68145,2007,2007-04-03,2007-04-04T02:05:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,4,Seattle Mariners,136,8,Julio Mateo,Kiko Calero,,9,Safeco Field,night,2,3,False,,
68148,2007,2007-04-03,2007-04-04T02:05:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,3,Los Angeles Angels,108,8,Kelvim Escobar,Vicente Padilla,,9,Angel Stadium of Anaheim,night,2,3,False,,
68155,2007,2007-04-04,2007-04-04T17:05:00Z,R,Regular Season,N,1,Final,F,Florida Marlins,146,6,Washington Nationals,120,7,Jon Rauch,Jorge Julio,,9,Robert F. Kennedy Memorial Stadium,day,3,3,False,,
68163,2007,2007-04-04,2007-04-04T17:05:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,9,Detroit Tigers,116,10,Nate Robertson,A.J. Burnett,Todd Jones,9,Comerica Park,day,2,2,False,,
68154,2007,2007-04-04,2007-04-04T18:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,8,Chicago White Sox,145,7,Aaron Fultz,Matt Thornton,Joe Borowski,9,U.S. Cellular Field,day,2,3,False,,
68149,2007,2007-04-04,2007-04-04T19:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,4,Colorado Rockies,115,11,Rodrigo Lopez,Doug Davis,,9,Coors Field,day,3,3,False,,
68162,2007,2007-04-04,2007-04-04T19:35:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,3,Los Angeles Angels,108,5,Ervin Santana,Brandon McCarthy,Francisco Rodríguez,9,Angel Stadium of Anaheim,day,3,3,False,,
68150,2007,2007-04-04,2007-04-04T23:05:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,3,Philadelphia Phillies,143,2,Macay McBride,Ryan Madson,Bob Wickman,11,Citizens Bank Park,night,2,3,False,,
68153,2007,2007-04-04,2007-04-04T23:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,4,Cincinnati Reds,113,1,Ted Lilly,Bronson Arroyo,Ryan Dempster,9,Great American Ball Park,night,2,3,False,,
68156,2007,2007-04-04,2007-04-05T00:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,5,Milwaukee Brewers,158,4,Jason Schmidt,Jeff Suppan,Takashi Saito,9,Miller Park,night,3,3,False,,
68159,2007,2007-04-04,2007-04-05T00:05:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,5,Houston Astros,117,4,Tom Gorzelanny,Woody Williams,Salomon Torres,9,Minute Maid Park,night,3,3,False,,
68151,2007,2007-04-04,2007-04-05T00:10:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,2,Minnesota Twins,142,7,Ramón Ortiz,Jaret Wright,,9,Hubert H. Humphrey Metrodome,night,3,3,False,,
68152,2007,2007-04-04,2007-04-05T00:10:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,7,Kansas City Royals,118,1,Josh Beckett,Odalis Perez,,9,Kauffman Stadium,night,2,3,False,,
68157,2007,2007-04-04,2007-04-05T00:10:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,10,St. Louis Cardinals,138,0,John Maine,Braden Looper,,9,Busch Stadium,night,3,3,False,,
68158,2007,2007-04-04,2007-04-05T02:05:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,9,Seattle Mariners,136,0,Rich Harden,Miguel Batista,,9,Safeco Field,night,3,3,False,,
68160,2007,2007-04-04,2007-04-05T02:15:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,5,San Francisco Giants,137,3,Cla Meredith,Brad Hennessey,Trevor Hoffman,9,AT&T Park,night,2,3,False,,
68167,2007,2007-04-05,2007-04-05T16:35:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,2,Cincinnati Reds,113,5,Victor Santos,Bob Howry,David Weathers,9,Great American Ball Park,day,3,3,False,,
68168,2007,2007-04-05,2007-04-05T18:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,3,Chicago White Sox,145,4,Bobby Jenks,Roberto Hernandez,,9,U.S. Cellular Field,day,3,3,False,,
68166,2007,2007-04-05,2007-04-05T18:10:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,4,Kansas City Royals,118,1,Daisuke Matsuzaka,Zack Greinke,Jonathan Papelbon,9,Kauffman Stadium,day,3,3,False,,
68165,2007,2007-04-05,2007-04-05T19:05:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,8,Philadelphia Phillies,143,4,Chuck James,Adam Eaton,Rafael Soriano,9,Citizens Bank Park,day,3,3,False,,
68164,2007,2007-04-05,2007-04-05T23:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,4,Washington Nationals,120,3,Édgar González,Jason Bergmann,Jose Valverde,9,Robert F. Kennedy Memorial Stadium,night,1,4,False,,
68171,2007,2007-04-05,2007-04-05T23:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Devil Rays,139,7,New York Yankees,147,6,Ruddy Lugo,Luis Vizcaino,Al Reyes,9,Yankee Stadium I,night,2,2,False,,
68169,2007,2007-04-05,2007-04-06T02:05:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,4,Los Angeles Angels,108,3,Justin Duchscherer,Francisco Rodríguez,Huston Street,9,Angel Stadium of Anaheim,night,1,4,False,,
68170,2007,2007-04-05,2007-04-06T02:15:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,3,San Francisco Giants,137,5,Matt Morris,Clay Hensley,Armando Benítez,9,AT&T Park,night,3,3,False,,
68175,2007,2007-04-06,2007-04-06T18:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,0,Texas Rangers,140,2,Robinson Tejeda,Tim Wakefield,Akinori Otsuka,9,Rangers Ballpark in Arlington,day,1,3,False,,
68173,2007,2007-04-06,2007-04-06T23:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,7,Washington Nationals,120,1,Micah Owings,Jerome Williams,,9,Robert F. Kennedy Memorial Stadium,night,2,4,False,,
68174,2007,2007-04-06,2007-04-06T23:05:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,6,New York Yankees,147,4,Adam Loewen,Mike Mussina,Chris Ray,9,Yankee Stadium I,night,1,3,False,,
68183,2007,2007-04-06,2007-04-06T23:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,8,Florida Marlins,146,2,Jamie Moyer,Sergio Mitre,,9,Dolphin Stadium,night,1,3,False,,
68184,2007,2007-04-06,2007-04-06T23:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,1,Cincinnati Reds,113,6,Matt Belisle,Paul Maholm,,9,Great American Ball Park,night,1,3,False,,
68187,2007,2007-04-06,2007-04-06T23:10:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,5,Tampa Bay Devil Rays,139,6,Jae Kuk Ryu,B.J. Ryan,,9,Tropicana Field,night,1,3,False,,
68181,2007,2007-04-06,2007-04-06T23:35:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,11,Atlanta Braves,144,1,Oliver Pérez,Mark Redman,,9,Turner Field,night,1,3,False,,
68176,2007,2007-04-06,2007-04-07T00:05:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,9,Milwaukee Brewers,158,3,Rich Hill,Dave Bush,,9,Miller Park,night,1,3,False,,
68186,2007,2007-04-06,2007-04-07T00:05:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,4,Houston Astros,117,2,Adam Wainwright,Wandy Rodriguez,Jason Isringhausen,9,Minute Maid Park,night,1,3,False,,
68178,2007,2007-04-06,2007-04-07T00:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,1,Kansas City Royals,118,3,Jorge De La Rosa,Jose Mesa,David Riske,9,Kauffman Stadium,night,1,3,False,,
68177,2007,2007-04-06,2007-04-07T02:05:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,4,San Diego Padres,135,3,Jason Hirsh,Greg Maddux,Brian Fuentes,9,PETCO Park,night,1,3,False,,
68182,2007,2007-04-06,2007-04-07T02:05:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,2,Los Angeles Angels,108,5,Dustin Moseley,Joe Kennedy,Francisco Rodríguez,9,Angel Stadium of Anaheim,night,2,4,False,,
68179,2007,2007-04-06,2007-04-07T02:15:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,2,San Francisco Giants,137,1,Brad Penny,Noah Lowry,Takashi Saito,9,AT&T Park,night,1,3,False,,
68189,2007,2007-04-07,2007-04-07T17:05:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,7,New York Yankees,147,10,Mariano Rivera,Chris Ray,,9,Yankee Stadium I,day,2,3,False,,
68191,2007,2007-04-07,2007-04-07T17:05:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,6,Milwaukee Brewers,158,3,Carlos Zambrano,Ben Sheets,Ryan Dempster,9,Miller Park,day,2,3,False,,
68199,2007,2007-04-07,2007-04-07T17:05:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,5,Cincinnati Reds,113,7,Aaron Harang,Tony Armas,David Weathers,9,Great American Ball Park,day,2,3,False,,
68193,2007,2007-04-07,2007-04-07T18:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,6,Kansas City Royals,118,5,Mike Maroth,Gil Meche,Todd Jones,9,Kauffman Stadium,day,2,3,False,,
68194,2007,2007-04-07,2007-04-07T19:55:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,4,San Francisco Giants,137,1,Derek Lowe,Russ Ortiz,Takashi Saito,9,AT&T Park,day,2,3,False,,
68195,2007,2007-04-07,2007-04-07T19:55:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,0,Chicago White Sox,145,3,Javier Vazquez,Carlos Silva,Bobby Jenks,9,U.S. Cellular Field,day,1,2,False,,
68196,2007,2007-04-07,2007-04-07T19:55:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,3,Atlanta Braves,144,5,John Smoltz,Tom Glavine,Bob Wickman,9,Turner Field,day,2,3,False,,
68188,2007,2007-04-07,2007-04-07T23:05:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,7,Washington Nationals,120,1,Brandon Webb,John Patterson,,9,Robert F. Kennedy Memorial Stadium,night,3,4,False,,
68198,2007,2007-04-07,2007-04-07T23:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,5,Florida Marlins,146,8,Dontrelle Willis,Brett Myers,,9,Dolphin Stadium,night,2,3,False,,
68201,2007,2007-04-07,2007-04-07T23:05:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,1,Houston Astros,117,5,Roy Oswalt,Anthony Reyes,,9,Minute Maid Park,night,2,3,False,,
68202,2007,2007-04-07,2007-04-07T23:10:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,8,Tampa Bay Devil Rays,139,5,Shaun Marcum,Casey Fossum,B.J. Ryan,9,Tropicana Field,night,2,3,False,,
68190,2007,2007-04-07,2007-04-08T00:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,4,Texas Rangers,140,8,Kevin Millwood,Julian Tavarez,,9,Rangers Ballpark in Arlington,night,2,3,False,,
68197,2007,2007-04-07,2007-04-08T01:05:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,1,Los Angeles Angels,108,2,John Lackey,Dan Haren,Scot Shields,9,Angel Stadium of Anaheim,night,3,4,False,,
68192,2007,2007-04-07,2007-04-08T02:05:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,2,San Diego Padres,135,3,Trevor Hoffman,Manny Corpas,,9,PETCO Park,night,2,3,False,,
68204,2007,2007-04-08,2007-04-08T17:05:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,6,New York Yankees,147,4,Erik Bedard,Darrell Rasner,Chris Ray,9,Yankee Stadium I,day,3,3,False,,
68211,2007,2007-04-08,2007-04-08T17:05:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,2,Atlanta Braves,144,3,Rafael Soriano,Aaron Heilman,Bob Wickman,9,Turner Field,day,3,3,False,,
68213,2007,2007-04-08,2007-04-08T17:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,4,Florida Marlins,146,6,Scott Olsen,Zack Segovia,Lee Gardner,9,Dolphin Stadium,day,3,3,False,,
68214,2007,2007-04-08,2007-04-08T17:15:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,6,Cincinnati Reds,113,3,Zach Duke,Eric Milton,Salomon Torres,9,Great American Ball Park,day,3,3,False,,
68203,2007,2007-04-08,2007-04-08T17:35:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,3,Washington Nationals,120,1,Livan Hernandez,Shawn Hill,Jose Valverde,9,Robert F. Kennedy Memorial Stadium,day,4,4,False,,
68217,2007,2007-04-08,2007-04-08T17:40:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,6,Tampa Bay Devil Rays,139,3,Roy Halladay,Scott Kazmir,Casey Janssen,9,Tropicana Field,day,3,3,False,,
68206,2007,2007-04-08,2007-04-08T18:05:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,4,Milwaukee Brewers,158,9,Chris Capuano,Wade Miller,,9,Miller Park,day,3,3,False,,
68210,2007,2007-04-08,2007-04-08T18:05:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,3,Chicago White Sox,145,1,Johan Santana,John Danks,Joe Nathan,9,U.S. Cellular Field,day,2,2,False,,
68216,2007,2007-04-08,2007-04-08T18:05:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,10,Houston Astros,117,1,Kip Wells,Jason Jennings,,9,Minute Maid Park,day,3,3,False,,
68208,2007,2007-04-08,2007-04-08T18:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,3,Kansas City Royals,118,2,Fernando Rodney,David Riske,Todd Jones,9,Kauffman Stadium,day,3,3,False,,
68212,2007,2007-04-08,2007-04-08T19:35:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,2,Los Angeles Angels,108,1,Joe Blanton,Kelvim Escobar,Huston Street,9,Angel Stadium of Anaheim,day,4,4,False,,
68207,2007,2007-04-08,2007-04-08T20:05:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,1,San Diego Padres,135,2,Scott Linebrink,LaTroy Hawkins,,10,PETCO Park,day,3,3,False,,
68209,2007,2007-04-08,2007-04-08T20:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,10,San Francisco Giants,137,4,Randy Wolf,Barry Zito,,9,AT&T Park,day,3,3,False,,
68205,2007,2007-04-08,2007-04-09T00:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,3,Texas Rangers,140,2,Curt Schilling,Vicente Padilla,Jonathan Papelbon,9,Rangers Ballpark in Arlington,night,3,3,False,,
68226,2007,2007-04-09,2007-04-09T17:10:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,5,New York Mets,121,11,Pedro Feliciano,Geoff Geary,,9,Shea Stadium,day,1,3,False,,
68229,2007,2007-04-09,2007-04-09T17:35:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,3,Pittsburgh Pirates,134,0,Braden Looper,Ian Snell,Jason Isringhausen,9,PNC Park,day,1,3,False,,
68222,2007,2007-04-09,2007-04-09T18:20:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,5,Chicago Cubs,112,3,Chad Qualls,Bob Howry,Dan Wheeler,9,Wrigley Field,day,1,2,False,,
68221,2007,2007-04-09,2007-04-09T19:05:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,2,Baltimore Orioles,110,6,Daniel Cabrera,Chad Durbin,,9,Oriole Park at Camden Yards,day,1,3,False,,
68220,2007,2007-04-09,2007-04-09T20:10:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,6,Los Angeles Dodgers,119,3,Jeff Francis,Jason Schmidt,,9,Dodger Stadium,day,1,3,False,,
68224,2007,2007-04-09,2007-04-09T23:05:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,3,Florida Marlins,146,5,Aníbal Sánchez,Jeff Suppan,Henry Owens,9,Dolphin Stadium,night,1,3,False,,
68225,2007,2007-04-09,2007-04-09T23:05:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,8,Minnesota Twins,142,2,Carl Pavano,Sidney Ponson,,9,Hubert H. Humphrey Metrodome,night,1,3,False,,
68223,2007,2007-04-09,2007-04-09T23:15:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,1,Toronto Blue Jays,141,9,A.J. Burnett,Odalis Perez,,9,Rogers Centre,night,1,3,False,,
68230,2007,2007-04-09,2007-04-10T00:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Devil Rays,139,4,Texas Rangers,140,8,Brandon McCarthy,Edwin Jackson,,9,Rangers Ballpark in Arlington,night,1,3,False,,
68219,2007,2007-04-09,2007-04-10T01:40:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,2,Arizona Diamondbacks,109,3,Brandon Lyon,Kirk Saarloos,Jose Valverde,9,Chase Field,night,1,3,False,,
68218,2007,2007-04-09,2007-04-10T02:05:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,4,Oakland Athletics,133,1,Jose Contreras,Rich Harden,,9,McAfee Coliseum,night,1,3,False,,
68228,2007,2007-04-09,2007-04-10T02:05:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,0,San Diego Padres,135,1,Chris Young,Matt Cain,Trevor Hoffman,9,PETCO Park,night,1,3,False,,
68240,2007,2007-04-10,2007-04-10T18:05:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,3,Boston Red Sox,111,14,Josh Beckett,Jeff Weaver,,9,Fenway Park,day,1,2,False,,
68236,2007,2007-04-10,2007-04-10T18:20:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,4,Chicago Cubs,112,2,Chris Sampson,Jason Marquis,,9,Wrigley Field,day,2,2,False,,
68231,2007,2007-04-10,2007-04-10T23:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,6,Cleveland Indians,114,7,CC Sabathia,Ervin Santana,Joe Borowski,9,Miller Park,night,1,3,False,,
68235,2007,2007-04-10,2007-04-10T23:05:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,3,Baltimore Orioles,110,1,Nate Robertson,Jaret Wright,Todd Jones,9,Oriole Park at Camden Yards,night,2,3,False,,
68242,2007,2007-04-10,2007-04-10T23:05:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,3,Pittsburgh Pirates,134,2,Brad Thompson,John Wasdin,Jason Isringhausen,12,PNC Park,night,2,3,False,,
68237,2007,2007-04-10,2007-04-10T23:07:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,6,Toronto Blue Jays,141,3,Zack Greinke,Josh Towers,Joakim Soria,9,Rogers Centre,night,2,3,False,,
68244,2007,2007-04-10,2007-04-10T23:35:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,0,Atlanta Braves,144,8,Tim Hudson,Matt Chico,,9,Turner Field,night,1,3,False,,
68243,2007,2007-04-10,2007-04-11T00:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Devil Rays,139,9,Texas Rangers,140,12,Scott Feldman,Jae Weong Seo,,9,Rangers Ballpark in Arlington,night,2,3,False,,
68239,2007,2007-04-10,2007-04-11T00:10:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,10,Minnesota Twins,142,1,Andy Pettitte,Boof Bonser,,9,Hubert H. Humphrey Metrodome,night,2,3,False,,
68233,2007,2007-04-10,2007-04-11T01:40:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,4,Arizona Diamondbacks,109,5,Juan Cruz,David Weathers,,11,Chase Field,night,2,3,False,,
68232,2007,2007-04-10,2007-04-11T02:05:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,1,Oakland Athletics,133,2,Huston Street,Bobby Jenks,,9,McAfee Coliseum,night,2,3,False,,
68241,2007,2007-04-10,2007-04-11T02:05:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,6,San Diego Padres,135,5,Matt Morris,Clay Hensley,Armando Benítez,9,PETCO Park,night,2,3,False,,
68234,2007,2007-04-10,2007-04-11T02:10:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,1,Los Angeles Dodgers,119,2,Joe Beimel,Byung-Hyun Kim,Takashi Saito,9,Dodger Stadium,night,2,3,False,,
68257,2007,2007-04-11,2007-04-11T16:35:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,3,Pittsburgh Pirates,134,2,Ryan Franklin,Salomon Torres,,9,PNC Park,day,3,3,False,,
68246,2007,2007-04-11,2007-04-11T19:35:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,6,Oakland Athletics,133,3,David Aardsma,Huston Street,Bobby Jenks,9,McAfee Coliseum,day,3,3,False,,
68238,2007,2007-04-10,2007-04-11T23:05:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,3,Florida Marlins,146,2,Elmer Dessens,Renyel Pinto,Francisco Cordero,13,Dolphin Stadium,night,2,3,False,,
68245,2007,2007-04-11,2007-04-11T23:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,4,Cleveland Indians,114,1,Joe Saunders,Jake Westbrook,Francisco Rodríguez,9,Miller Park,night,2,3,False,,
68249,2007,2007-04-11,2007-04-11T23:05:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,4,Baltimore Orioles,110,1,Wilfredo Ledezma,Kurt Birkins,Todd Jones,12,Oriole Park at Camden Yards,night,3,3,False,,
68252,2007,2007-04-11,2007-04-11T23:05:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,5,Florida Marlins,146,2,Dave Bush,Sergio Mitre,Francisco Cordero,9,Dolphin Stadium,night,3,3,False,,
68255,2007,2007-04-11,2007-04-11T23:05:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,3,Boston Red Sox,111,0,Félix Hernández,Daisuke Matsuzaka,,9,Fenway Park,night,2,2,False,,
