gamePk,season,officialDate,gameDate,gameType,seriesDescription,doubleHeader,gameNumber,status,codedState,away,awayId,awayScore,home,homeId,homeScore,winner,loser,save,innings,venue,dayNight,seriesGameNumber,gamesInSeries,isTie,resumeDate,rescheduleDate
718771,2023,2023-03-31,2023-03-31T22:40:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,1,Miami Marlins,146,2,Jesús Luzardo,David Peterson,A.J. Puk,9,loanDepot park,night,2,4,False,,
718764,2023,2023-03-31,2023-04-01T00:10:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,3,Houston Astros,117,6,Seth Martinez,Kendall Graveman,Rafael Montero,9,Minute Maid Park,night,2,4,False,,
718766,2023,2023-03-31,2023-04-01T01:40:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,4,San Diego Padres,135,1,Kyle Freeland,Nick Martinez,Pierce Johnson,9,Petco Park,night,2,4,False,,
718763,2023,2023-03-31,2023-04-01T02:10:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,9,Seattle Mariners,136,4,Nick Sandlin,Robbie Ray,,9,T-Mobile Park,night,2,4,False,,
718765,2023,2023-03-31,2023-04-01T02:10:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,2,Los Angeles Dodgers,119,1,Drey Jameson,Alex Vesia,Andrew Chafin,9,Dodger Stadium,night,2,4,False,,
718760,2023,2023-04-01,2023-04-01T18:10:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,4,Houston Astros,117,6,Ryne Stanek,Joe Kelly,Héctor Neris,9,Minute Maid Park,day,3,4,False,,
718759,2023,2023-04-01,2023-04-01T18:15:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,1,St. Louis Cardinals,138,4,Jack Flaherty,Kevin Gausman,Ryan Helsley,9,Busch Stadium,day,2,3,False,,
718758,2023,2023-04-01,2023-04-01T18:20:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,3,Chicago Cubs,112,1,Peter Strzelecki,Javier Assad,Devin Williams,9,Wrigley Field,day,2,3,False,,
718752,2023,2023-04-01,2023-04-01T20:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,3,Texas Rangers,140,16,Nathan Eovaldi,Zack Wheeler,,9,Globe Life Field,day,2,3,False,,
718753,2023,2023-04-01,2023-04-01T20:05:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,7,Washington Nationals,120,1,Spencer Strider,Josiah Gray,,9,Nationals Park,day,2,3,False,,
718762,2023,2023-04-01,2023-04-01T20:05:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,7,New York Yankees,147,5,Jakob Junis,Michael King,Camilo Doval,9,Yankee Stadium,day,2,3,False,,
718757,2023,2023-04-01,2023-04-01T20:07:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,13,Oakland Athletics,133,1,Patrick Sandoval,Shintaro Fujinami,Tucker Davidson,9,Oakland Coliseum,day,2,3,False,,
718751,2023,2023-04-01,2023-04-01T20:10:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,2,Kansas City Royals,118,0,Sonny Gray,Jordan Lyles,Jorge López,9,Kauffman Stadium,day,2,3,False,,
718754,2023,2023-04-01,2023-04-01T20:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,2,Tampa Bay Rays,139,12,Zach Eflin,Spencer Turnbull,,9,Tropicana Field,day,2,3,False,,
718755,2023,2023-04-01,2023-04-01T20:10:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,6,Miami Marlins,146,2,Tylor Megill,Andrew Nardi,,9,loanDepot park,day,3,4,False,,
718756,2023,2023-04-01,2023-04-01T20:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,2,Cincinnati Reds,113,6,Nick Lodolo,Rich Hill,,9,Great American Ball Park,day,2,3,False,,
718761,2023,2023-04-01,2023-04-01T20:10:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,8,Boston Red Sox,111,9,Kenley Jansen,Félix Bautista,,9,Fenway Park,day,2,3,False,,
718750,2023,2023-04-01,2023-04-02T00:40:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,4,San Diego Padres,135,8,Michael Wacha,José Ureña,,9,Petco Park,night,3,4,False,,
718749,2023,2023-04-01,2023-04-02T01:10:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,1,Los Angeles Dodgers,119,10,Clayton Kershaw,Madison Bumgarner,Andre Jackson,9,Dodger Stadium,night,3,4,False,,
718746,2023,2023-04-01,2023-04-02T01:40:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,2,Seattle Mariners,136,0,Aaron Civale,Logan Gilbert,Emmanuel Clase,9,T-Mobile Park,night,3,4,False,,
718742,2023,2023-04-02,2023-04-02T17:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,1,Tampa Bay Rays,139,5,Jeffrey Springs,Joey Wentz,,9,Tropicana Field,day,3,3,False,,
718743,2023,2023-04-02,2023-04-02T17:35:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,1,Washington Nationals,120,4,MacKenzie Gore,Jared Shuster,Kyle Finnegan,9,Nationals Park,day,3,3,False,,
718747,2023,2023-04-02,2023-04-02T17:35:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,0,New York Yankees,147,6,Jhony Brito,Ross Stripling,,9,Yankee Stadium,day,3,3,False,,
718748,2023,2023-04-02,2023-04-02T17:35:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,5,Boston Red Sox,111,9,Tanner Houck,Cole Irvin,,9,Fenway Park,day,3,3,False,,
718741,2023,2023-04-02,2023-04-02T17:40:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,5,Miami Marlins,146,1,Kodai Senga,Trevor Rogers,,9,loanDepot park,day,4,4,False,,
718744,2023,2023-04-02,2023-04-02T17:40:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,1,Cincinnati Reds,113,3,Graham Ashcraft,Vince Velasquez,Alexis Díaz,9,Great American Ball Park,day,3,3,False,,
718740,2023,2023-04-02,2023-04-02T18:10:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,6,Houston Astros,117,3,Mike Clevinger,Luis Garcia,,9,Minute Maid Park,day,4,4,False,,
718745,2023,2023-04-02,2023-04-02T18:10:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,7,Kansas City Royals,118,4,Joe Ryan,Brad Keller,,9,Kauffman Stadium,day,3,3,False,,
718737,2023,2023-04-02,2023-04-02T18:15:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,4,St. Louis Cardinals,138,9,Jordan Montgomery,Chris Bassitt,,9,Busch Stadium,day,3,3,False,,
718738,2023,2023-04-02,2023-04-02T18:20:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,9,Chicago Cubs,112,5,Eric Lauer,Jameson Taillon,,9,Wrigley Field,day,3,3,False,,
718734,2023,2023-04-02,2023-04-02T20:07:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,6,Oakland Athletics,133,0,Tyler Anderson,Ken Waldichuk,,9,Oakland Coliseum,day,3,3,False,,
718733,2023,2023-04-02,2023-04-02T20:10:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,1,San Diego Padres,135,3,Seth Lugo,Austin Gomber,Josh Hader,9,Petco Park,day,4,4,False,,
718735,2023,2023-04-02,2023-04-02T20:10:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,6,Seattle Mariners,136,5,Enyel De Los Santos,Penn Murfee,Trevor Stephan,10,T-Mobile Park,day,4,4,False,,
718736,2023,2023-04-02,2023-04-02T20:10:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,2,Los Angeles Dodgers,119,1,Andrew Chafin,Brusdar Graterol,Scott McGough,9,Dodger Stadium,day,4,4,False,,
718739,2023,2023-04-02,2023-04-02T23:08:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,1,Texas Rangers,140,2,Martín Pérez,Bailey Falter,Will Smith,9,Globe Life Field,night,3,3,False,,
718731,2023,2023-04-03,2023-04-03T18:10:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,0,Milwaukee Brewers,158,10,Freddy Peralta,Carlos Carrasco,Bryse Wilson,9,American Family Field,day,1,3,False,,
718730,2023,2023-04-03,2023-04-03T19:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,12,Chicago White Sox,145,3,Anthony DeSclafani,Michael Kopech,,9,Guaranteed Rate Field,day,1,3,False,,
718728,2023,2023-04-03,2023-04-03T22:40:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,6,Cincinnati Reds,113,7,Fernando Cruz,Drew Smyly,Derek Law,9,Great American Ball Park,night,1,2,False,,
718729,2023,2023-04-03,2023-04-03T22:40:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,11,Miami Marlins,146,1,Tyler Mahle,Johnny Cueto,,9,loanDepot park,night,1,3,False,,
718725,2023,2023-04-03,2023-04-03T23:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,1,New York Yankees,147,8,Nestor Cortes,Taijuan Walker,,9,Yankee Stadium,night,1,3,False,,
718732,2023,2023-04-03,2023-04-03T23:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,6,Washington Nationals,120,2,Drew Rasmussen,Trevor Williams,,9,Nationals Park,night,1,3,False,,
718724,2023,2023-04-03,2023-04-03T23:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,7,Boston Red Sox,111,6,Duane Underwood Jr.,Kutter Crawford,David Bednar,9,Fenway Park,night,1,3,False,,
718719,2023,2023-04-03,2023-04-03T23:40:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,5,Kansas City Royals,118,9,Brady Singer,José Berríos,,9,Kauffman Stadium,night,1,4,False,,
718727,2023,2023-04-03,2023-04-03T23:45:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,8,St. Louis Cardinals,138,4,Charlie Morton,Jake Woodford,,9,Busch Stadium,night,1,3,False,,
718726,2023,2023-04-03,2023-04-04T00:05:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,2,Texas Rangers,140,0,Danny Coulombe,Jon Gray,Félix Bautista,9,Globe Life Field,night,1,3,False,,
718723,2023,2023-04-03,2023-04-04T00:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,7,Houston Astros,117,6,Trey Wingenter,Héctor Neris,Garrett Hill,11,Minute Maid Park,night,1,3,False,,
718720,2023,2023-04-03,2023-04-04T01:40:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,7,Seattle Mariners,136,3,Ryan Tepera,George Kirby,,9,T-Mobile Park,night,1,3,False,,
718721,2023,2023-04-03,2023-04-04T01:40:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,12,Oakland Athletics,133,11,Emmanuel Clase,Trevor May,Eli Morgan,10,Oakland Coliseum,night,1,3,False,,
718722,2023,2023-04-03,2023-04-04T01:40:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,4,San Diego Padres,135,5,Tim Hill,Scott McGough,,9,Petco Park,night,1,2,False,,
718718,2023,2023-04-03,2023-04-04T02:10:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,4,Los Angeles Dodgers,119,13,Yency Almonte,Ryan Feltner,,9,Dodger Stadium,night,1,2,False,,
718717,2023,2023-04-04,2023-04-04T20:10:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,8,San Diego Padres,135,6,Kevin Ginkel,Luis García,Drey Jameson,9,Petco Park,day,2,2,False,,
718714,2023,2023-04-04,2023-04-04T22:40:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,0,Miami Marlins,146,1,Sandy Alcantara,Kenta Maeda,,9,loanDepot park,night,2,3,False,,
718716,2023,2023-04-04,2023-04-04T22:40:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,12,Cincinnati Reds,113,5,Adbert Alzolay,Buck Farmer,,9,Great American Ball Park,night,2,2,False,,
718710,2023,2023-04-04,2023-04-04T23:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,4,New York Yankees,147,1,Andrew Bellatti,Domingo Germán,,9,Yankee Stadium,night,2,3,False,,
718715,2023,2023-04-04,2023-04-04T23:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,10,Washington Nationals,120,6,Ryan Thompson,Kyle Finnegan,,9,Nationals Park,night,2,3,False,,
718713,2023,2023-04-04,2023-04-04T23:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,4,Boston Red Sox,111,1,Roansy Contreras,Nick Pivetta,David Bednar,9,Fenway Park,night,2,3,False,,
718708,2023,2023-04-04,2023-04-04T23:40:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,4,Kansas City Royals,118,1,Yusei Kikuchi,Kris Bubic,Jordan Romano,9,Kauffman Stadium,night,2,4,False,,
718712,2023,2023-04-04,2023-04-04T23:40:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,0,Milwaukee Brewers,158,9,Wade Miley,Max Scherzer,,9,American Family Field,night,2,3,False,,
718711,2023,2023-04-04,2023-04-04T23:45:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,4,St. Louis Cardinals,138,1,Dylan Dodd,Steven Matz,A.J. Minter,9,Busch Stadium,night,2,3,False,,
718709,2023,2023-04-04,2023-04-05T00:05:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,7,Texas Rangers,140,2,Kyle Gibson,Andrew Heaney,,9,Globe Life Field,night,2,3,False,,
718705,2023,2023-04-04,2023-04-05T00:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,6,Houston Astros,117,3,Matt Manning,Framber Valdez,,9,Minute Maid Park,night,2,3,False,,
718706,2023,2023-04-04,2023-04-05T01:40:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,2,Seattle Mariners,136,11,Luis Castillo,José Suarez,,9,T-Mobile Park,night,2,3,False,,
718707,2023,2023-04-04,2023-04-05T01:40:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,3,Oakland Athletics,133,4,Trevor May,James Karinchak,,9,Oakland Coliseum,night,2,3,False,,
718703,2023,2023-04-04,2023-04-05T02:10:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,2,Los Angeles Dodgers,119,5,Julio Urías,Germán Márquez,Evan Phillips,9,Dodger Stadium,night,2,2,False,,
718699,2023,2023-04-05,2023-04-05T17:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,2,New York Yankees,147,4,Gerrit Cole,Aaron Nola,Clay Holmes,9,Yankee Stadium,day,3,3,False,,
718704,2023,2023-04-05,2023-04-05T17:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,7,Washington Nationals,120,2,Shane McClanahan,Patrick Corbin,,9,Nationals Park,day,3,3,False,,
718701,2023,2023-04-05,2023-04-05T17:10:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,2,Miami Marlins,146,5,Dylan Floro,Griffin Jax,,9,loanDepot park,day,3,3,False,,
718697,2023,2023-04-05,2023-04-05T17:15:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,5,St. Louis Cardinals,138,2,Bryce Elder,Miles Mikolas,Jesse Chavez,9,Busch Stadium,day,3,3,False,,
718702,2023,2023-04-05,2023-04-05T17:35:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,4,Boston Red Sox,111,1,Mitch Keller,Corey Kluber,Duane Underwood Jr.,9,Fenway Park,day,3,3,False,,
718698,2023,2023-04-05,2023-04-05T17:40:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,6,Milwaukee Brewers,158,7,Devin Williams,Adam Ottavino,,9,American Family Field,day,3,3,False,,
718694,2023,2023-04-05,2023-04-05T18:05:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,2,Texas Rangers,140,5,Jacob deGrom,Austin Voth,José Leclerc,9,Globe Life Field,day,3,3,False,,
718695,2023,2023-04-05,2023-04-05T18:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,3,Chicago White Sox,145,7,Dylan Cease,Logan Webb,,9,Guaranteed Rate Field,day,2,3,False,,
718696,2023,2023-04-05,2023-04-05T18:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,2,Houston Astros,117,8,Cristian Javier,Eduardo Rodriguez,,9,Minute Maid Park,day,3,3,False,,
718689,2023,2023-04-05,2023-04-05T19:37:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,6,Oakland Athletics,133,4,Eli Morgan,Zach Jackson,Emmanuel Clase,10,Oakland Coliseum,day,3,3,False,,
718691,2023,2023-04-05,2023-04-05T20:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,4,Seattle Mariners,136,3,Shohei Ohtani,Chris Flexen,José Quijada,9,T-Mobile Park,day,3,3,False,,
718692,2023,2023-04-05,2023-04-05T23:40:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,3,Kansas City Royals,118,0,Alek Manoah,Zack Greinke,Jordan Romano,9,Kauffman Stadium,night,3,4,False,,
718690,2023,2023-04-06,2023-04-06T17:10:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,6,Detroit Tigers,116,3,Chris Sale,Spencer Turnbull,Kenley Jansen,9,Comerica Park,day,1,3,False,,
718686,2023,2023-04-06,2023-04-06T18:10:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,6,Kansas City Royals,118,3,Kevin Gausman,Jordan Lyles,Adam Cimber,9,Kauffman Stadium,day,4,4,False,,
718687,2023,2023-04-06,2023-04-06T18:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,16,Chicago White Sox,145,6,Jakob Junis,Lance Lynn,,9,Guaranteed Rate Field,day,3,3,False,,
718682,2023,2023-04-06,2023-04-06T20:10:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,0,Colorado Rockies,115,1,Kyle Freeland,Josiah Gray,Pierce Johnson,9,Coors Field,day,1,4,False,,
718681,2023,2023-04-06,2023-04-06T23:20:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,6,Atlanta Braves,144,7,A.J. Minter,Nabil Crismatt,,9,Truist Park,night,1,4,False,,
718683,2023,2023-04-06,2023-04-07T02:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,5,Arizona Diamondbacks,109,2,Dustin May,Merrill Kelly,Evan Phillips,9,Chase Field,night,1,4,False,,
718693,2023,2023-04-07,2023-04-07T17:10:00Z,R,Regular Season,N,1,Final,F,Miami Marlins,146,3,New York Mets,121,9,Tylor Megill,Edward Cabrera,,9,Citi Field,day,1,3,False,,
718675,2023,2023-04-07,2023-04-07T18:20:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,0,Chicago Cubs,112,2,Marcus Stroman,Nathan Eovaldi,Michael Fulmer,9,Wrigley Field,day,1,3,False,,
718685,2023,2023-04-07,2023-04-07T19:05:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,2,Philadelphia Phillies,143,5,Gregory Soto,Derek Law,Craig Kimbrel,9,Citizens Bank Park,day,1,3,False,,
718688,2023,2023-04-07,2023-04-07T19:05:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,6,Baltimore Orioles,110,7,Cionel Pérez,Ron Marinaccio,Félix Bautista,9,Oriole Park at Camden Yards,day,1,3,False,,
718677,2023,2023-04-07,2023-04-07T20:10:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,5,Cleveland Guardians,114,3,Penn Murfee,Aaron Civale,Paul Sewald,9,Progressive Field,day,1,3,False,,
718684,2023,2023-04-07,2023-04-07T20:10:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,2,Minnesota Twins,142,3,Jorge López,Ryne Stanek,,10,Target Field,day,1,3,False,,
718679,2023,2023-04-07,2023-04-07T20:12:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,9,Pittsburgh Pirates,134,13,Dauri Moreta,Jake Diekman,Wil Crowe,9,PNC Park,day,1,3,False,,
718680,2023,2023-04-07,2023-04-07T20:35:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,3,San Francisco Giants,137,1,Brad Keller,Alex Cobb,Scott Barlow,9,Oracle Park,day,1,3,False,,
718678,2023,2023-04-07,2023-04-07T22:40:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,5,Tampa Bay Rays,139,9,Zach Eflin,Ken Waldichuk,,9,Tropicana Field,night,1,3,False,,
718676,2023,2023-04-07,2023-04-07T23:20:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,5,Atlanta Braves,144,4,Brent Honeywell,Michael Tonkin,Josh Hader,9,Truist Park,night,2,4,False,,
718674,2023,2023-04-07,2023-04-08T00:10:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,0,Milwaukee Brewers,158,4,Brandon Woodruff,Jack Flaherty,,9,American Family Field,night,1,3,False,,
718673,2023,2023-04-07,2023-04-08T00:40:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,10,Colorado Rockies,115,5,MacKenzie Gore,José Ureña,,9,Coors Field,night,2,4,False,,
718670,2023,2023-04-07,2023-04-08T01:38:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,4,Los Angeles Angels,108,3,Chris Bassitt,Jimmy Herget,Jordan Romano,9,Angel Stadium,night,1,3,False,,
718671,2023,2023-04-07,2023-04-08T01:40:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,3,Arizona Diamondbacks,109,6,Drey Jameson,Clayton Kershaw,,9,Chase Field,night,2,4,False,,
718666,2023,2023-04-08,2023-04-08T18:10:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,6,Minnesota Twins,142,9,Joe Ryan,Seth Martinez,Jhoan Duran,9,Target Field,day,2,3,False,,
718668,2023,2023-04-08,2023-04-08T20:05:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,2,Philadelphia Phillies,143,3,Andrew Vasquez,Alexis Díaz,,9,Citizens Bank Park,day,2,3,False,,
718669,2023,2023-04-08,2023-04-08T20:05:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,3,Chicago Cubs,112,10,Justin Steele,Martín Pérez,,9,Wrigley Field,day,2,3,False,,
718672,2023,2023-04-08,2023-04-08T20:05:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,6,San Francisco Giants,137,5,Taylor Clarke,Camilo Doval,Aroldis Chapman,9,Oracle Park,day,2,3,False,,
718661,2023,2023-04-08,2023-04-08T20:10:00Z,R,Regular Season,N,1,Final,F,Miami Marlins,146,2,New York Mets,121,5,Kodai Senga,Trevor Rogers,David Robertson,9,Citi Field,day,2,3,False,,
718665,2023,2023-04-08,2023-04-08T20:10:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,0,Tampa Bay Rays,139,11,Jeffrey Springs,Shintaro Fujinami,,9,Tropicana Field,day,2,3,False,,
718667,2023,2023-04-08,2023-04-08T20:10:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,14,Detroit Tigers,116,5,Tanner Houck,Joey Wentz,,9,Comerica Park,day,2,3,False,,
718663,2023,2023-04-08,2023-04-08T22:10:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,3,Cleveland Guardians,114,2,Marco Gonzales,Cal Quantrill,Paul Sewald,9,Progressive Field,night,2,3,False,,
718662,2023,2023-04-08,2023-04-08T22:35:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,11,Pittsburgh Pirates,134,5,Mike Clevinger,Vince Velasquez,,9,PNC Park,night,2,3,False,,
718664,2023,2023-04-08,2023-04-08T23:05:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,4,Baltimore Orioles,110,1,Jhony Brito,Cole Irvin,Clay Holmes,9,Oriole Park at Camden Yards,night,2,3,False,,
