gamePk,season,officialDate,gameDate,gameType,seriesDescription,doubleHeader,gameNumber,status,codedState,away,awayId,awayScore,home,homeId,homeScore,winner,loser,save,innings,venue,dayNight,seriesGameNumber,gamesInSeries,isTie,resumeDate,rescheduleDate
263841,2010,2010-04-07,2010-04-07T23:10:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,6,Cincinnati Reds,113,3,Adam Wainwright,Daniel Herrera,Ryan Franklin,9,Great American Ball Park,night,2,3,False,,
263851,2010,2010-04-07,2010-04-07T23:10:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,3,Boston Red Sox,111,1,Chan Ho Park,Jonathan Papelbon,Mariano Rivera,10,Fenway Park,night,3,3,False,,
263842,2010,2010-04-07,2010-04-08T00:05:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,7,Texas Rangers,140,4,Brian Tallet,Dustin Nippert,Jason Frasor,9,Rangers Ballpark in Arlington,night,2,3,False,,
263831,2010,2010-04-07,2010-04-08T00:10:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,5,Chicago White Sox,145,3,Roberto Hernandez,Randy Williams,Chris Perez,9,U.S. Cellular Field,night,2,3,False,,
263833,2010,2010-04-07,2010-04-08T00:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,2,Kansas City Royals,118,3,Kyle Farnsworth,Jose Valverde,,11,Kauffman Stadium,night,2,3,False,,
263839,2010,2010-04-07,2010-04-08T01:40:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,3,Arizona Diamondbacks,109,5,Blaine Boyer,Kevin Correia,Chad Qualls,9,Chase Field,night,3,3,False,,
263836,2010,2010-04-07,2010-04-08T02:05:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,4,Los Angeles Angels,108,2,Carl Pavano,Ervin Santana,Jon Rauch,9,Angel Stadium of Anaheim,night,3,4,False,,
263840,2010,2010-04-07,2010-04-08T02:05:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,5,Oakland Athletics,133,6,Jerry Blevins,Mark Lowe,,9,Oakland Coliseum,night,3,4,False,,
263849,2010,2010-04-08,2010-04-08T16:35:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,10,Pittsburgh Pirates,134,2,Chad Billingsley,Paul Maholm,,9,PNC Park,day,3,3,False,,
263854,2010,2010-04-08,2010-04-08T16:35:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,1,Cincinnati Reds,113,2,Francisco Cordero,Jason Motte,,9,Great American Ball Park,day,3,3,False,,
263855,2010,2010-04-08,2010-04-08T18:05:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,3,Texas Rangers,140,1,Casey Janssen,Frank Francisco,Jason Frasor,9,Rangers Ballpark in Arlington,day,3,3,False,,
263847,2010,2010-04-08,2010-04-08T18:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,7,Kansas City Royals,118,3,Eddie Bonine,Luis Mendoza,,9,Kauffman Stadium,day,3,3,False,,
263853,2010,2010-04-08,2010-04-08T19:35:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,2,Oakland Athletics,133,6,Brett Anderson,Doug Fister,,9,Oakland Coliseum,day,4,4,False,,
263852,2010,2010-04-08,2010-04-08T20:35:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,5,Washington Nationals,120,6,Tyler Clippard,Nelson Figueroa,Matt Capps,9,Nationals Park,day,3,3,False,,
263844,2010,2010-04-08,2010-04-08T23:10:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,5,Tampa Bay Rays,139,4,Brian Matusz,Mike Ekstrom,Michael Gonzalez,9,Tropicana Field,night,3,3,False,,
263845,2010,2010-04-08,2010-04-08T23:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,2,Atlanta Braves,144,0,Randy Wells,Tommy Hanson,Carlos Marmol,9,Turner Field,night,3,3,False,,
263848,2010,2010-04-08,2010-04-08T23:10:00Z,R,Regular Season,N,1,Final,F,Florida Marlins,146,3,New York Mets,121,1,Nate Robertson,Jonathon Niese,Juan Carlos Oviedo,9,Citi Field,night,3,3,False,,
263846,2010,2010-04-08,2010-04-09T00:10:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,5,Chicago White Sox,145,3,Jensen Lewis,J.J. Putz,Chris Perez,11,U.S. Cellular Field,night,3,3,False,,
263850,2010,2010-04-08,2010-04-09T02:05:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,10,Los Angeles Angels,108,1,Kevin Slowey,Joel Pineiro,,9,Angel Stadium of Anaheim,night,4,4,False,,
263858,2010,2010-04-09,2010-04-09T17:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,2,Detroit Tigers,116,5,Rick Porcello,David Huff,Jose Valverde,9,Comerica Park,day,1,3,False,,
263867,2010,2010-04-09,2010-04-09T19:05:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,7,Baltimore Orioles,110,6,Casey Janssen,Michael Gonzalez,Kevin Gregg,9,Oriole Park at Camden Yards,day,1,3,False,,
263864,2010,2010-04-09,2010-04-09T20:10:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,0,Colorado Rockies,115,7,Jorge De La Rosa,Clayton Richard,,9,Coors Field,day,1,3,False,,
263869,2010,2010-04-09,2010-04-09T20:35:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,4,San Francisco Giants,137,5,Jeremy Affeldt,Kris Medlen,,13,AT&T Park,day,1,3,False,,
263857,2010,2010-04-09,2010-04-09T23:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,4,Cincinnati Reds,113,5,Micah Owings,Esmailin Caridad,Francisco Cordero,9,Great American Ball Park,night,1,3,False,,
263859,2010,2010-04-09,2010-04-09T23:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,7,Florida Marlins,146,3,Hiroki Kuroda,Chris Volstad,,9,Sun Life Stadium,night,1,3,False,,
263861,2010,2010-04-09,2010-04-09T23:10:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,3,Tampa Bay Rays,139,9,David Price,Javier Vazquez,,9,Tropicana Field,night,1,3,False,,
263868,2010,2010-04-09,2010-04-09T23:10:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,2,New York Mets,121,8,Mike Pelfrey,Miguel Batista,,9,Citi Field,night,1,3,False,,
263865,2010,2010-04-09,2010-04-10T00:05:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,2,Texas Rangers,140,6,Colby Lewis,Jason Vargas,,9,Rangers Ballpark in Arlington,night,1,3,False,,
263870,2010,2010-04-09,2010-04-10T00:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,8,Houston Astros,117,0,J.A. Happ,Bud Norris,,9,Minute Maid Park,night,1,3,False,,
263856,2010,2010-04-09,2010-04-10T00:10:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,3,Kansas City Royals,118,4,John Parrish,Daniel Bard,Joakim Soria,9,Kauffman Stadium,night,1,3,False,,
263860,2010,2010-04-09,2010-04-10T00:10:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,4,Chicago White Sox,145,3,Brian Duensing,Ramon Pena,Jon Rauch,11,U.S. Cellular Field,night,1,3,False,,
263866,2010,2010-04-09,2010-04-10T00:10:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,5,Milwaukee Brewers,158,4,Dennys Reyes,Trevor Hoffman,Ryan Franklin,9,Miller Park,night,1,3,False,,
263863,2010,2010-04-09,2010-04-10T01:40:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,1,Arizona Diamondbacks,109,9,Rodrigo Lopez,Charlie Morton,,9,Chase Field,night,1,3,False,,
263862,2010,2010-04-09,2010-04-10T02:05:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,10,Los Angeles Angels,108,4,Gio Gonzalez,Matt Palmer,,9,Angel Stadium of Anaheim,night,1,3,False,,
263874,2010,2010-04-10,2010-04-10T17:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,2,Detroit Tigers,116,4,Jeremy Bonderman,Mitch Talbot,Ryan Perry,9,Comerica Park,day,2,3,False,,
263876,2010,2010-04-10,2010-04-10T17:05:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,2,Chicago White Sox,145,1,Scott Baker,Freddy Garcia,Jon Rauch,9,U.S. Cellular Field,day,2,3,False,,
263873,2010,2010-04-10,2010-04-10T17:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,4,Cincinnati Reds,113,3,Carlos Zambrano,Arthur Rhodes,Carlos Marmol,9,Great American Ball Park,day,2,3,False,,
263884,2010,2010-04-10,2010-04-10T17:10:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,4,New York Mets,121,3,John Lannan,Oliver Pérez,Matt Capps,9,Citi Field,day,2,3,False,,
263877,2010,2010-04-10,2010-04-10T19:10:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,10,Tampa Bay Rays,139,0,CC Sabathia,Wade Davis,,9,Tropicana Field,day,2,3,False,,
263881,2010,2010-04-10,2010-04-10T19:10:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,4,Texas Rangers,140,3,Mark Lowe,Frank Francisco,David Aardsma,9,Rangers Ballpark in Arlington,day,2,3,False,,
263882,2010,2010-04-10,2010-04-10T19:10:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,7,Milwaukee Brewers,158,1,Jaime García,Yovani Gallardo,,9,Miller Park,day,2,3,False,,
263883,2010,2010-04-10,2010-04-10T23:05:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,3,Baltimore Orioles,110,0,Dana Eveland,David Hernandez,Jason Frasor,9,Oriole Park at Camden Yards,night,2,3,False,,
263885,2010,2010-04-10,2010-04-10T23:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,9,Houston Astros,117,6,Jamie Moyer,Brandon Lyon,,9,Minute Maid Park,night,2,3,False,,
263872,2010,2010-04-10,2010-04-10T23:10:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,8,Kansas City Royals,118,3,Josh Beckett,Zack Greinke,,9,Kauffman Stadium,night,2,3,False,,
263875,2010,2010-04-10,2010-04-10T23:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,6,Florida Marlins,146,7,Jose Veras,George Sherrill,,9,Sun Life Stadium,night,2,3,False,,
263879,2010,2010-04-10,2010-04-11T00:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,6,Arizona Diamondbacks,109,3,Zach Duke,Dan Haren,Octavio Dotel,9,Chase Field,night,2,3,False,,
263880,2010,2010-04-10,2010-04-11T00:10:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,5,Colorado Rockies,115,4,Tim Stauffer,Manny Corpas,Heath Bell,14,Coors Field,night,2,3,False,,
263878,2010,2010-04-10,2010-04-11T01:05:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,3,Los Angeles Angels,108,4,Fernando Rodney,Craig Breslow,,9,Angel Stadium of Anaheim,night,2,3,False,,
263871,2010,2010-04-10,2010-04-11T02:05:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,7,San Francisco Giants,137,2,Derek Lowe,Todd Wellemeyer,,9,AT&T Park,night,2,3,False,,
263888,2010,2010-04-11,2010-04-11T17:05:00Z,R,Regular Season,N,1,Final,F,Cleveland Indians,114,8,Detroit Tigers,116,9,Phil Coke,Chris Perez,,9,Comerica Park,day,3,3,False,,
263887,2010,2010-04-11,2010-04-11T17:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,1,Cincinnati Reds,113,3,Nick Masset,John Grabow,Francisco Cordero,9,Great American Ball Park,day,3,3,False,,
263889,2010,2010-04-11,2010-04-11T17:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,5,Florida Marlins,146,6,Clay Hensley,Jeff Weaver,Juan Carlos Oviedo,9,Sun Life Stadium,day,3,3,False,,
263898,2010,2010-04-11,2010-04-11T17:10:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,5,New York Mets,121,2,Livan Hernandez,Johan Santana,Matt Capps,9,Citi Field,day,3,3,False,,
263897,2010,2010-04-11,2010-04-11T17:35:00Z,R,Regular Season,N,1,Final,F,Toronto Blue Jays,141,5,Baltimore Orioles,110,2,Casey Janssen,Kevin Millwood,Kevin Gregg,9,Oriole Park at Camden Yards,day,3,3,False,,
263891,2010,2010-04-11,2010-04-11T17:40:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,7,Tampa Bay Rays,139,3,A.J. Burnett,Randy Choate,,9,Tropicana Field,day,3,3,False,,
263890,2010,2010-04-11,2010-04-11T18:05:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,4,Chicago White Sox,145,5,Mark Buehrle,Nick Blackburn,Bobby Jenks,9,U.S. Cellular Field,day,3,3,False,,
263899,2010,2010-04-11,2010-04-11T18:05:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,2,Houston Astros,117,1,Roy Halladay,Roy Oswalt,,9,Minute Maid Park,day,3,3,False,,
263886,2010,2010-04-11,2010-04-11T18:10:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,8,Kansas City Royals,118,6,Clay Buchholz,Gil Meche,Jonathan Papelbon,9,Kauffman Stadium,day,3,3,False,,
263895,2010,2010-04-11,2010-04-11T19:05:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,2,Texas Rangers,140,9,Scott Feldman,Ian Snell,,9,Rangers Ballpark in Arlington,day,3,3,False,,
263894,2010,2010-04-11,2010-04-11T19:10:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,2,Colorado Rockies,115,4,Ubaldo Jiménez,Jon Garland,Franklin Morales,9,Coors Field,day,3,3,False,,
263892,2010,2010-04-11,2010-04-11T19:35:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,9,Los Angeles Angels,108,4,Dallas Braden,Joe Saunders,Tyson Ross,9,Angel Stadium of Anaheim,day,3,3,False,,
263900,2010,2010-04-11,2010-04-11T20:05:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,3,San Francisco Giants,137,6,Tim Lincecum,Kenshin Kawakami,Jeremy Affeldt,9,AT&T Park,day,3,3,False,,
263893,2010,2010-04-11,2010-04-11T20:10:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,6,Arizona Diamondbacks,109,15,Edwin Jackson,Daniel McCutchen,,9,Chase Field,day,3,3,False,,
263896,2010,2010-04-11,2010-04-12T00:05:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,7,Milwaukee Brewers,158,8,Trevor Hoffman,Kyle McClellan,,9,Miller Park,night,3,3,False,,
263903,2010,2010-04-12,2010-04-12T17:05:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,10,Detroit Tigers,116,5,Luke Hochevar,Max Scherzer,,9,Comerica Park,day,1,3,False,,
263904,2010,2010-04-12,2010-04-12T18:20:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,5,Chicago Cubs,112,9,Ryan Dempster,Doug Davis,,9,Wrigley Field,day,1,3,False,,
263907,2010,2010-04-12,2010-04-12T19:05:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,4,Cleveland Indians,114,2,Frank Francisco,Jamey Wright,Neftalí Feliz,10,Progressive Field,day,1,3,False,,
263908,2010,2010-04-12,2010-04-12T19:05:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,4,Philadelphia Phillies,143,7,Cole Hamels,Jason Marquis,Ryan Madson,9,Citizens Bank Park,day,1,3,False,,
263909,2010,2010-04-12,2010-04-12T20:10:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,2,Minnesota Twins,142,5,Carl Pavano,Jon Lester,Jon Rauch,9,Target Field,day,1,3,False,,
263910,2010,2010-04-12,2010-04-12T20:15:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,0,St. Louis Cardinals,138,5,Adam Wainwright,Wandy Rodriguez,,9,Busch Stadium,day,1,3,False,,
263901,2010,2010-04-12,2010-04-12T22:35:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,2,San Diego Padres,135,17,Kevin Correia,Jair Jurrjens,,9,PETCO Park,day,1,3,False,,
263905,2010,2010-04-12,2010-04-12T22:40:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,4,Seattle Mariners,136,0,Justin Duchscherer,Ryan Rowland-Smith,,9,Safeco Field,day,1,3,False,,
263906,2010,2010-04-12,2010-04-12T23:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,5,Baltimore Orioles,110,1,Matt Garza,Jeremy Guthrie,,9,Oriole Park at Camden Yards,night,1,3,False,,
263902,2010,2010-04-12,2010-04-12T23:10:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,6,Florida Marlins,146,5,Nick Masset,Burke Badenhop,Francisco Cordero,10,Sun Life Stadium,night,1,4,False,,
263911,2010,2010-04-12,2010-04-12T23:20:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,8,Toronto Blue Jays,141,7,Matt Thornton,Jeremy Accardo,Bobby Jenks,11,Rogers Centre,night,1,4,False,,
263912,2010,2010-04-12,2010-04-13T02:15:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,3,San Francisco Giants,137,9,Barry Zito,Brian Burres,,9,AT&T Park,night,1,3,False,,
263913,2010,2010-04-13,2010-04-13T17:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,5,New York Yankees,147,7,Andy Pettitte,Ervin Santana,Mariano Rivera,9,Yankee Stadium,day,1,3,False,,
263916,2010,2010-04-13,2010-04-13T17:05:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,5,Detroit Tigers,116,6,Joel Zumaya,Dusty Hughes,Jose Valverde,9,Comerica Park,day,2,3,False,,
263914,2010,2010-04-13,2010-04-13T20:10:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,5,Los Angeles Dodgers,119,9,Clayton Kershaw,Ian Kennedy,,9,Dodger Stadium,day,1,3,False,,
263919,2010,2010-04-13,2010-04-13T23:05:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,8,Baltimore Orioles,110,6,Lance Cormier,Matt Albers,Rafael Soriano,10,Oriole Park at Camden Yards,night,2,3,False,,
263920,2010,2010-04-13,2010-04-13T23:07:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,2,Toronto Blue Jays,141,4,Ricky Romero,Gavin Floyd,Kevin Gregg,9,Rogers Centre,night,2,4,False,,
263915,2010,2010-04-13,2010-04-13T23:10:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,10,Florida Marlins,146,8,Micah Owings,Dan Meyer,Francisco Cordero,11,Sun Life Stadium,night,2,4,False,,
263917,2010,2010-04-13,2010-04-14T00:40:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,3,Colorado Rockies,115,11,Greg Smith,John Maine,,9,Coors Field,night,1,3,False,,
263918,2010,2010-04-13,2010-04-14T02:10:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,0,Seattle Mariners,136,3,Doug Fister,Brad Ziegler,David Aardsma,9,Safeco Field,night,2,3,False,,
263921,2010,2010-04-13,2010-04-14T02:15:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,6,San Francisco Giants,137,5,Evan Meek,Jeremy Affeldt,Octavio Dotel,9,AT&T Park,night,2,3,False,,
263922,2010,2010-04-14,2010-04-14T17:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,5,New York Yankees,147,3,Joel Pineiro,Javier Vazquez,Fernando Rodney,9,Yankee Stadium,day,2,3,False,,
263926,2010,2010-04-14,2010-04-14T17:05:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,7,Detroit Tigers,116,3,Kyle Davies,Ryan Perry,Joakim Soria,9,Comerica Park,day,3,3,False,,
263933,2010,2010-04-14,2010-04-14T17:10:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,6,Minnesota Twins,142,3,John Lackey,Kevin Slowey,Jonathan Papelbon,9,Target Field,day,2,3,False,,
263930,2010,2010-04-14,2010-04-14T17:35:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,9,Baltimore Orioles,110,1,David Price,Brad Bergesen,,9,Oriole Park at Camden Yards,day,3,3,False,,
263927,2010,2010-04-14,2010-04-14T18:20:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,6,Chicago Cubs,112,7,Jeff Gray,LaTroy Hawkins,Carlos Marmol,9,Wrigley Field,day,2,3,False,,
263934,2010,2010-04-14,2010-04-14T19:45:00Z,R,Regular Season,N,1,Final,F,Pittsburgh Pirates,134,0,San Francisco Giants,137,6,Jonathan Sánchez,Charlie Morton,,9,AT&T Park,day,3,3,False,,
