market,fold,iteration,model,n,logloss,brier,auc,ece,cal_slope,cal_intercept,dll_vs_baseline,dll_lo,dll_hi,features,crps,mae,bias,var_ratio,hypothesis,status,experiment_id,phase,description,result
fg_ml,2026.0,5.0,gb,1595.0,0.694209814686519,0.2502285247642999,0.5271488116241557,0.0270024227229998,0.4279063681368671,0.0076346878252963,-0.0023498729871521,-0.010555460265652,0.0049006260017184,121.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_ml,2026.0,6.0,lr,1595.0,0.6941995629015032,0.2504637862147598,0.5299330829720739,0.0295455507982441,0.424059398035572,0.0136161089435642,-0.0035423770589518,-0.0113361381556586,0.0035380078058717,130.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2021.0,1.0,gb,2304.0,0.6616256730390937,0.2343977257353109,0.5008492162981463,0.0265095615248877,-0.1430292399705497,-0.6046034961101663,0.0,0.0,0.0,4.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2021.0,2.0,lr,2304.0,0.6624616106779965,0.2318020886660506,0.548680432938248,0.0365853150976457,0.1902783206789037,-0.4593218132198939,0.000886643043677,-0.0094883038656814,0.0097407080767197,90.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2021.0,3.0,lr,2304.0,0.6514881981841949,0.2295036311301778,0.5722247117080834,0.0314608061691045,0.8766290881706609,-0.1507029067078325,0.0107294075423459,0.0041922865205718,0.0175894161544712,108.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2021.0,4.0,lr,2304.0,0.6607008614908324,0.2311301115110455,0.5653827672296508,0.0314573251895545,0.3624820762000464,-0.376829539854182,0.0025302776499891,-0.0090288952513481,0.0123895912202506,115.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2021.0,5.0,lr,2304.0,0.6568518433792025,0.2293511103016452,0.5777920214184019,0.0372957652675785,0.5354328326501464,-0.3011011599956477,0.0055833974199052,-0.0052059360161075,0.01543240005767,121.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2021.0,6.0,lr,2304.0,0.6601714439994887,0.228094739663165,0.587220510194242,0.0240588508722773,0.3720219032744145,-0.3603406623846897,0.0038004447966481,-0.0118027923477207,0.0174497324866542,130.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2022.0,1.0,lr,2421.0,0.6538625476101999,0.2306094963268764,0.497427683441818,0.0079791827885162,-0.8665127761491176,-1.0429652555514908,0.0,0.0,0.0,4.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2022.0,2.0,lr,2421.0,0.6494975916312336,0.2285463521614091,0.5549163117963054,0.012231257898548,0.898760544255362,-0.0714952794621759,0.0034396244924949,-0.0010026691792431,0.0076587846150621,90.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2022.0,3.0,lr,2421.0,0.6446258864803266,0.22634383585298,0.5777576980709662,0.0054451883758317,0.9724410858390864,-0.0340333244992792,0.0092537587287209,0.004065666501311,0.0148167329873019,108.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2022.0,4.0,lr,2421.0,0.6435395760324089,0.2258152744747079,0.5815711971618267,0.0047658734347557,1.0305823390008295,-0.0012137160382148,0.0102694035059289,0.004997146166548,0.0158359751797053,115.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2022.0,5.0,lr,2421.0,0.6430079443959026,0.22566578172139,0.5877208438708608,0.0113150662222781,0.9624814386542482,-0.0342203203998424,0.0104609582869958,0.0049184040229288,0.0163733660684586,121.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2022.0,6.0,lr,2421.0,0.6436036526264175,0.2259750805841263,0.5875368690069356,0.0136876761563835,0.8351265233839386,-0.0954293423379755,0.0099274417218708,0.0035809486830357,0.0170551398559828,130.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2023.0,1.0,gb,2427.0,0.6527967590581539,0.2300896766034984,0.5034312965546771,0.0012542655692789,0.2510843924674365,-0.4372897709080216,0.0,0.0,0.0,4.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2023.0,2.0,lr,2427.0,0.6541815784681023,0.2296861229441709,0.5403612901320695,0.0268293045917003,0.3554314299946989,-0.3741346846140215,-0.000362636709829,-0.0081430760309173,0.0057660098426729,90.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2023.0,3.0,lr,2427.0,0.6501472089315571,0.2287322812816985,0.5661609785986904,0.0262508246217606,0.5789676427126682,-0.2418491492016792,0.0022550196515964,-0.0040568958783384,0.0096016252034453,108.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2023.0,4.0,lr,2427.0,0.6480326624189457,0.2277237989082742,0.5718597509209429,0.0214778656479895,0.6601172539265455,-0.1929649957877315,0.0037994294132741,-0.0024870713361788,0.0106742618658082,115.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2023.0,5.0,lr,2427.0,0.6624892837639748,0.2280063821948655,0.5739205220767909,0.0179784244909661,0.2272654291471622,-0.4542878370840326,-0.0100075073098147,-0.0265157867569291,0.0057183607726278,121.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2023.0,6.0,lr,2427.0,0.6443138266857676,0.2247720345995607,0.5947725880155619,0.0046379964373396,0.7500859349220368,-0.1483973925557738,0.0075036154435815,-0.0034122539246472,0.0169982257284881,130.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2024.0,1.0,lr,2425.0,0.649241999289011,0.2283761000467024,0.4985294818415205,0.0050622948119168,0.531977897637278,-0.2951606726109248,0.0,0.0,0.0,4.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2024.0,2.0,lr,2425.0,0.6481246098238328,0.2279667961218227,0.5278754400385983,0.0150730075308454,0.6161326127390193,-0.2415860988378009,0.0004552806748976,-0.0046999651676389,0.0052441070164853,90.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2024.0,3.0,lr,2425.0,0.6470274586604517,0.2272969579146299,0.5487664772490366,0.0191307259624363,0.6197126196966964,-0.2354629364065486,0.0018801861049314,-0.0035300502927249,0.0084444281367816,108.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2024.0,4.0,lr,2425.0,0.6469676645414918,0.2273082054409264,0.5488736947755282,0.018674322183897,0.6541069606746994,-0.2156111977058968,0.0023206062900992,-0.003321375830233,0.0080620803640347,115.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2024.0,5.0,lr,2425.0,0.6461383636627552,0.2268331978309106,0.556376315648398,0.0070807071722279,0.675106671917046,-0.2000930427556744,0.0038501997500256,-0.0027557025134844,0.010501670471869,121.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2024.0,6.0,lr,2425.0,0.6430573455685207,0.2242169159676369,0.5796287444231993,0.0119591792735806,0.7174910295630536,-0.1756698067530002,0.0070315167886937,-0.0055024082437663,0.0181207662940632,130.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2025.0,1.0,gb,2425.0,0.6552219939508084,0.2299893730480707,0.4928901734104047,0.0096281419082255,0.0914648939284578,-0.5330778428257488,0.0,0.0,0.0,4.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2025.0,2.0,lr,2425.0,0.6677348977501277,0.2293027870462621,0.5455821105676597,0.0025387599689419,0.0422900304192578,-0.5624986541776451,-0.0133406920063758,-0.0326622734562605,0.0026391723976458,90.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2025.0,3.0,gb,2425.0,0.6474573242342929,0.227545967583259,0.5464876982362532,0.0092177186039589,0.8009814402693978,-0.0950567263713101,0.0085289917055589,0.0021653039055172,0.016856757575908,108.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
