game_id,game_pk,date,month,away,home,dh_game_no,p_live,p_p1,p_p2,actual_nrfi,inn1_away,inn1_home,away_sp_id,home_sp_id,away_sp_name,home_sp_name,away_hand,home_hand,hand_pair,away_sp_starts26_asof,away_sp_nrfi26_asof,home_sp_starts26_asof,home_sp_nrfi26_asof,away_sp_prior25,away_sp_prior25_starts,home_sp_prior25,home_sp_prior25_starts,away_sp_shrunk,home_sp_shrunk,comb_sp_shrunk,n_prior_missing,away_team_i1_rate_asof,away_team_i1_n_asof,home_team_i1_rate_asof,home_team_i1_n_asof,comb_team_i1_rate,league_i1_rate_asof,park_factor_3yr,start_utc,local_hour,day_night,leakage_flag
2250006,823244,2026-03-25,2026-03,NYY,SF,1,,0.5653,0.5653,1,0,0,608331,657277,Max Fried,Logan Webb,L,R,LR,0,0,0,0,0.5385,65,0.5352,71,0.5385,0.5352,0.53685,0,0.28236,0,0.28236,0,0.28236,0.28236,0.9410097101514341,2026-03-26T00:05:00.000Z,17.08,night,1
2250007,823649,2026-03-26,2026-03,PIT,NYM,1,0.54,0.5576,0.5576,0,2,5,694973,642547,Paul Skenes,Freddy Peralta,R,R,RR,0,0,0,0,0.678,59,0.5507,69,0.678,0.5507,0.61435,0,0.27683,0,0.27683,0,0.27683,0.27683,1.0238596433357876,2026-03-26T17:15:00.000Z,13.25,day,1
2250008,823812,2026-03-26,2026-03,CWS,MIL,1,0.46,0.5445,0.5445,0,1,0,681343,694819,Shane Smith,Jacob Misiorowski,R,R,RR,0,0,0,0,0.4688,32,0.4706,17,0.4688,0.4706,0.4697,0,0.27683,0,0.27683,0,0.27683,0.27683,0.9522189984168762,2026-03-26T18:10:00.000Z,13.17,day,1
2250009,824704,2026-03-26,2026-03,WSH,CHC,1,0.49,0.5185,0.5185,1,0,0,676917,571510,Cade Cavalli,Matthew Boyd,R,L,RL,0,0,0,0,0.3571,14,0.561,41,0.3571,0.561,0.45905,0,0.27683,0,0.27683,0,0.27683,0.27683,1.005140346320558,2026-03-26T18:20:00.000Z,13.33,day,1
2250010,824865,2026-03-26,2026-03,MIN,BAL,1,0.47,0.5543,0.5543,1,0,0,657746,669432,Joe Ryan,Trevor Rogers,R,L,RL,0,0,0,0,0.4912,57,0.5652,46,0.4912,0.5652,0.5282,0,0.27683,0,0.27683,0,0.27683,0.27683,1.0451331923662392,2026-03-26T19:05:00.000Z,15.08,day,1
2250011,824541,2026-03-26,2026-03,BOS,CIN,1,0.5,0.5212,0.5212,1,0,0,676979,671096,Garrett Crochet,Andrew Abbott,L,L,LL,0,0,0,0,0.6119,67,0.5517,58,0.6119,0.5517,0.5818,0,0.27683,0,0.27683,0,0.27683,0.27683,0.9902854490964874,2026-03-26T20:10:00.000Z,16.17,day,1
2250012,824218,2026-03-26,2026-03,LAA,HOU,1,0.51,0.5411,0.5411,1,0,0,667755,686613,José Soriano,Hunter Brown,R,R,RR,0,0,0,0,0.5455,55,0.6667,63,0.5455,0.6667,0.6061,0,0.27683,0,0.27683,0,0.27683,0.27683,0.9911732357433639,2026-03-26T20:10:00.000Z,15.17,day,1
2250013,823325,2026-03-26,2026-03,DET,SD,1,0.51,0.6218,0.6218,0,4,0,669373,601713,Tarik Skubal,Nick Pivetta,L,R,LR,0,0,0,0,0.5606,66,0.541,61,0.5606,0.541,0.5508,0,0.27683,0,0.27683,0,0.27683,0.27683,0.8944051349677884,2026-03-26T20:10:00.000Z,13.17,day,1
2250014,823081,2026-03-26,2026-03,TB,STL,1,0.49,0.5639,0.5639,1,0,0,656876,669461,Drew Rasmussen,Matthew Liberatore,R,L,RL,0,0,0,0,0.5526,38,0.6154,39,0.5526,0.6154,0.584,0,0.27683,0,0.27683,0,0.27683,0.27683,0.9270781176097251,2026-03-26T20:15:00.000Z,15.25,day,1
2250015,823486,2026-03-26,2026-03,TEX,PHI,1,0.46,0.5445,0.5445,0,0,2,543135,650911,Nathan Eovaldi,Cristopher Sánchez,R,L,RL,0,0,0,0,0.5273,55,0.4627,67,0.5273,0.4627,0.495,0,0.27683,0,0.27683,0,0.27683,0.27683,1.0484931745187165,2026-03-26T20:15:00.000Z,16.25,day,1
2250016,823163,2026-03-26,2026-03,CLE,SEA,1,0.51,0.5919,0.5919,0,1,1,676440,669302,Tanner Bibee,Logan Gilbert,R,R,RR,0,0,0,0,0.6061,66,0.5484,62,0.6061,0.5484,0.57725,0,0.27683,0,0.27683,0,0.27683,0.27683,0.8411265978531404,2026-03-27T02:10:00.000Z,19.17,night,1
2252284,823974,2026-03-26,2026-03,ARI,LAD,1,0.45,0.5257,0.5257,1,0,0,668678,808967,Zac Gallen,Yoshinobu Yamamoto,R,R,RR,0,0,0,0,0.4,65,0.6078,51,0.4,0.6078,0.5039,0,0.27683,0,0.27683,0,0.27683,0.27683,1.0009612737608329,2026-03-27T00:30:00.000Z,17.5,night,1
2250017,823243,2026-03-27,2026-03,NYY,SF,1,0.45,0.5522,0.5522,1,0,0,693645,592662,Cam Schlittler,Robbie Ray,R,L,RL,0,0,0,0,0.2778,18,0.5,42,0.2778,0.5,0.3889,0,0.0,1,0.0,1,0.0,0.28417,0.9410097101514341,2026-03-27T20:35:00.000Z,13.58,day,1
2250018,822839,2026-03-27,2026-03,ATH,TOR,1,0.47,0.5277,0.5277,1,0,0,622663,592332,Luis Severino,Kevin Gausman,R,R,RR,0,0,0,0,0.6406,64,0.5,66,0.6406,0.5,0.5703,0,0.28417,0,0.28417,0,0.28417,0.28417,1.0028292007511364,2026-03-27T23:07:00.000Z,19.12,night,1
2250019,823893,2026-03-27,2026-03,COL,MIA,1,0.42,0.5082,0.5082,1,0,0,607536,645261,Kyle Freeland,Sandy Alcantara,L,R,LR,0,0,0,0,0.4286,56,0.4571,35,0.4286,0.4571,0.44285,0,0.28417,0,0.28417,0,0.28417,0.28417,0.9585538609518026,2026-03-27T23:10:00.000Z,19.17,night,1
2250020,824946,2026-03-27,2026-03,KC,ATL,1,0.47,0.5549,0.5549,0,0,1,666142,519242,Cole Ragans,Chris Sale,L,L,LL,0,0,0,0,0.5208,48,0.4717,53,0.5208,0.4717,0.49625,0,0.28417,0,0.28417,0,0.28417,0.28417,0.9774370157800405,2026-03-27T23:15:00.000Z,19.25,night,1
2250021,824216,2026-03-27,2026-03,LAA,HOU,1,0.45,0.5183,0.5183,0,1,1,579328,681347,Yusei Kikuchi,Mike Burrows,L,R,LR,0,0,0,0,0.4928,69,0.5217,23,0.4928,0.5217,0.50725,0,0.0,1,0.0,1,0.0,0.28417,0.9911732357433639,2026-03-28T00:15:00.000Z,19.25,night,1
2250022,823324,2026-03-27,2026-03,DET,SD,1,0.49,0.5787,0.5787,1,0,0,664285,650633,Framber Valdez,Michael King,L,R,LR,0,0,0,0,0.5484,62,0.5532,47,0.5484,0.5532,0.5508,0,1.0,1,0.0,1,0.5,0.28417,0.8944051349677884,2026-03-28T01:40:00.000Z,18.67,night,1
2250023,823162,2026-03-27,2026-03,CLE,SEA,1,0.47,0.5867,0.5867,0,1,0,668909,669923,Gavin Williams,George Kirby,R,R,RR,0,0,0,0,0.64,51,0.3898,60,0.64,0.3898,0.5149,0,1.0,1,1.0,1,1.0,0.28417,0.8411265978531404,2026-03-28T01:45:00.000Z,18.75,night,1
2252293,823971,2026-03-27,2026-03,ARI,LAD,1,0.52,0.5609,0.5609,1,0,0,669194,686218,Ryne Nelson,Emmet Sheehan,R,R,RR,0,0,0,0,0.5385,52,0.5333,15,0.5385,0.5333,0.5359,0,0.0,1,0.0,1,0.0,0.28417,1.0009612737608329,2026-03-28T02:10:00.000Z,19.17,night,1
2250024,823082,2026-03-28,2026-03,TB,STL,1,0.31,0.5508,0.5508,0,0,2,671212,700241,Joe Boyle,Michael McGreevy,R,R,RR,0,0,0,0,0.1364,22,0.5,22,0.1364,0.5,0.3182,0,0.0,1,0.0,1,0.0,0.28026,0.9270781176097251,2026-03-28T18:15:00.000Z,13.25,day,1
2250025,824701,2026-03-28,2026-03,WSH,CHC,1,0.5,0.5411,0.5411,1,0,0,571945,690990,Miles Mikolas,Cade Horton,R,R,RR,0,0,0,0,0.5455,66,0.625,24,0.5455,0.625,0.58525,0,0.0,1,0.0,1,0.0,0.28026,1.005140346320558,2026-03-28T18:20:00.000Z,13.33,day,1
2250026,822838,2026-03-28,2026-03,ATH,TOR,1,0.44,0.5177,0.5177,1,0,0,605488,656302,Jeffrey Springs,Dylan Cease,L,R,LR,0,0,0,0,0.525,40,0.5147,68,0.525,0.5147,0.51985,0,0.0,1,0.0,1,0.0,0.28026,1.0028292007511364,2026-03-28T19:07:00.000Z,15.12,day,1
2250027,824862,2026-03-28,2026-03,MIN,BAL,1,0.52,0.525,0.525,1,0,0,671737,680694,Taj Bradley,Kyle Bradish,R,R,RR,0,0,0,0,0.5357,56,0.6471,17,0.5357,0.6471,0.5914,0,0.0,1,0.0,1,0.0,0.28026,1.0451331923662392,2026-03-28T20:05:00.000Z,16.08,day,1
2250028,823488,2026-03-28,2026-03,TEX,PHI,1,0.5,0.5047,0.5047,0,1,0,656641,605400,Jacob Latz,Aaron Nola,L,R,LR,0,0,0,0,0.6667,9,0.5472,53,0.6667,0.5472,0.60695,0,0.0,1,1.0,1,0.5,0.28026,1.0484931745187165,2026-03-28T20:05:00.000Z,16.08,day,1
2250029,824540,2026-03-28,2026-03,BOS,CIN,1,0.46,0.5352,0.5352,0,0,2,543243,663903,Sonny Gray,Brady Singer,R,R,RR,0,0,0,0,0.5873,63,0.4627,67,0.5873,0.4627,0.525,0,0.0,1,0.0,1,0.0,0.28026,0.9902854490964874,2026-03-28T20:10:00.000Z,16.17,day,1
2250030,823651,2026-03-28,2026-03,PIT,NYM,1,0.48,0.5226,0.5226,1,0,0,656605,656849,Mitch Keller,David Peterson,R,L,RL,0,0,0,0,0.6061,66,0.5455,55,0.6061,0.5455,0.5758,0,1.0,1,1.0,1,1.0,0.28026,1.0238596433357876,2026-03-28T20:10:00.000Z,16.17,day,1
2250031,823892,2026-03-28,2026-03,COL,MIA,1,0.44,0.5308,0.5308,1,0,0,547179,691587,Michael Lorenzen,Eury Pérez,R,R,RR,0,0,0,0,0.5849,53,0.4167,24,0.5849,0.4167,0.5008,0,0.0,1,0.0,1,0.0,0.28026,0.9585538609518026,2026-03-28T20:10:00.000Z,16.17,day,1
2250032,824213,2026-03-28,2026-03,LAA,HOU,1,0.49,0.5316,0.5316,1,0,0,672282,664299,Reid Detmers,Cristian Javier,L,R,LR,0,0,0,0,0.55,20,0.4444,18,0.55,0.4444,0.4972,0,0.5,2,0.5,2,0.5,0.28026,0.9911732357433639,2026-03-28T23:10:00.000Z,18.17,night,1
2250033,823811,2026-03-28,2026-03,CWS,MIL,1,0.42,0.5227,0.5227,0,0,3,680732,694477,Sean Burke,Chad Patrick,R,R,RR,0,0,0,0,0.4074,27,0.6,25,0.4074,0.6,0.5037,0,1.0,1,0.0,1,0.5,0.28026,0.9522189984168762,2026-03-28T23:10:00.000Z,18.17,night,1
2250034,824945,2026-03-28,2026-03,KC,ATL,1,0.52,0.4637,0.4637,1,0,0,608379,625643,Michael Wacha,Reynaldo López,R,R,RR,0,0,0,0,0.6349,63,0.6207,29,0.6349,0.6207,0.6278,0,0.0,1,1.0,1,0.5,0.28026,0.9774370157800405,2026-03-28T23:15:00.000Z,19.25,night,1
2250035,823241,2026-03-28,2026-03,NYY,SF,1,0.49,0.5457,0.5457,1,0,0,701542,641816,Will Warren,Tyler Mahle,R,R,RR,0,0,0,0,0.4762,42,0.6364,22,0.4762,0.6364,0.5563,0,0.0,2,0.0,2,0.0,0.28026,0.9410097101514341,2026-03-28T23:15:00.000Z,16.25,day,1
2250036,823323,2026-03-28,2026-03,DET,SD,1,0.51,0.5524,0.5524,1,0,0,656427,681190,Jack Flaherty,Randy Vásquez,R,R,RR,0,0,0,0,0.6129,62,0.551,49,0.6129,0.551,0.58195,0,0.5,2,0.0,2,0.25,0.28026,0.8944051349677884,2026-03-29T00:40:00.000Z,17.67,night,1
2250037,823161,2026-03-28,2026-03,CLE,SEA,1,0.45,0.62,0.62,1,0,0,676282,693433,Joey Cantillo,Bryan Woo,L,R,LR,0,0,0,0,0.3333,24,0.537,54,0.3333,0.537,0.43515,0,1.0,2,0.5,2,0.75,0.28026,0.8411265978531404,2026-03-29T01:40:00.000Z,18.67,night,1
2252307,823973,2026-03-28,2026-03,ARI,LAD,1,0.44,0.5142,0.5142,0,1,0,593958,607192,Eduardo Rodriguez,Tyler Glasnow,L,R,LR,0,0,0,0,0.4048,42,0.5714,42,0.4048,0.5714,0.4881,0,0.0,2,0.0,2,0.0,0.28026,1.0009612737608329,2026-03-29T01:10:00.000Z,18.17,night,1
2250038,824864,2026-03-29,2026-03,MIN,BAL,1,0.44,0.4787,0.4787,1,0,0,641927,669358,Bailey Ober,Shane Baz,R,R,RR,0,0,0,0,0.4839,62,0.5208,48,0.4839,0.5208,0.50235,0,0.0,2,0.0,2,0.0,0.26021,1.0451331923662392,2026-03-29T17:35:00.000Z,13.58,day,1
2250039,823487,2026-03-29,2026-03,TEX,PHI,1,0.45,0.4928,0.4928,1,0,0,669022,666200,MacKenzie Gore,Jesús Luzardo,L,L,LL,0,0,0,0,0.6,65,0.4894,47,0.6,0.4894,0.5447,0,0.5,2,0.5,2,0.5,0.26021,1.0484931745187165,2026-03-29T17:35:00.000Z,13.58,day,1
2250040,824944,2026-03-29,2026-03,KC,ATL,1,0.47,0.5074,0.5074,1,0,0,607625,656550,Seth Lugo,Grant Holmes,R,R,RR,0,0,0,0,0.6774,62,0.4688,32,0.6774,0.4688,0.5731,0,0.0,2,0.5,2,0.25,0.26021,0.9774370157800405,2026-03-29T17:35:00.000Z,13.58,day,1
2250041,822837,2026-03-29,2026-03,ATH,TOR,1,0.46,0.5346,0.5346,0,0,1,806960,641778,Luis Morales,Eric Lauer,R,L,RL,0,0,0,0,0.2727,11,0.3889,18,0.2727,0.3889,0.3308,0,0.0,2,0.0,2,0.0,0.26021,1.0028292007511364,2026-03-29T17:37:00.000Z,13.62,day,1
2250042,824538,2026-03-29,2026-03,BOS,CIN,1,0.61,0.5327,0.5327,1,0,0,813349,695076,Connelly Early,Rhett Lowder,L,R,LR,0,0,0,0,0.7143,7,0.7778,9,0.7143,0.7778,0.74605,0,0.0,2,0.5,2,0.25,0.26021,0.9902854490964874,2026-03-29T17:40:00.000Z,13.67,day,1
2250043,823647,2026-03-29,2026-03,PIT,NYM,1,0.54,0.5385,0.5385,0,1,0,669387,690997,Carmen Mlodzinski,Nolan McLean,R,R,RR,0,0,0,0,0.4737,19,0.4545,11,0.4737,0.4545,0.4641,0,0.5,2,0.5,2,0.5,0.26021,1.0238596433357876,2026-03-29T17:40:00.000Z,13.67,day,1
2250044,823891,2026-03-29,2026-03,COL,MIA,1,0.42,0.5033,0.5033,0,3,1,500779,676974,Jose Quintana,Max Meyer,L,R,LR,0,0,0,0,0.5357,56,0.3846,26,0.5357,0.3846,0.46015,0,0.0,2,0.0,2,0.0,0.26021,0.9585538609518026,2026-03-29T17:40:00.000Z,13.67,day,1
2250045,824215,2026-03-29,2026-03,LAA,HOU,1,0.46,0.4761,0.4761,1,0,0,686799,837227,Jack Kochanowicz,Tatsuya Imai,R,R,RR,0,0,0,0,0.4324,37,0.3333,3,0.4324,0.3333,0.38285,0,0.33333,3,0.33333,3,0.33333,0.26021,0.9911732357433639,2026-03-29T18:10:00.000Z,13.17,day,1
2250046,823810,2026-03-29,2026-03,CWS,MIL,1,0.49,0.555,0.555,0,4,2,641743,687075,Anthony Kay,Brandon Sproat,L,R,LR,0,0,0,0,,,0.4,5,0.8899,0.4,0.64495,1,0.5,2,0.5,2,0.5,0.26021,0.9522189984168762,2026-03-29T18:10:00.000Z,13.17,day,1
2250047,823079,2026-03-29,2026-03,TB,STL,1,0.46,0.5482,0.5482,1,0,0,571927,669160,Steven Matz,Dustin May,L,R,LR,0,0,0,0,0.4167,12,0.4615,26,0.4167,0.4615,0.4391,0,0.0,2,0.5,2,0.25,0.26021,0.9270781176097251,2026-03-29T18:15:00.000Z,13.25,day,1
2250048,824700,2026-03-29,2026-03,WSH,CHC,1,0.46,0.516,0.516,0,3,0,663623,684007,Jake Irvin,Shota Imanaga,R,L,RL,0,0,0,0,0.4783,69,0.5263,57,0.4783,0.5263,0.5023,0,0.0,2,0.0,2,0.0,0.26021,1.005140346320558,2026-03-29T18:20:00.000Z,13.33,day,1
2250049,823160,2026-03-29,2026-03,CLE,SEA,1,0.49,0.5687,0.5687,1,0,0,677944,676106,Slade Cecconi,Emerson Hancock,R,R,RR,0,0,0,0,0.6154,39,0.4839,31,0.6154,0.4839,0.54965,0,0.66667,3,0.33333,3,0.5,0.26021,0.8411265978531404,2026-03-29T23:20:00.000Z,16.33,day,1
2250050,824135,2026-03-30,2026-03,MIN,KC,1,0.51,0.5332,0.5332,1,0,0,680573,663460,Simeon Woods Richardson,Kris Bubic,R,L,RL,0,0,0,0,0.5577,53,0.5652,23,0.5577,0.5652,0.56145,0,0.0,3,0.0,3,0.0,0.26411,0.998168321517966,2026-03-30T20:10:00.000Z,15.17,day,1
2250051,824863,2026-03-30,2026-03,TEX,BAL,1,0.48,0.497,0.497,0,1,1,683004,605135,Jack Leiter,Chris Bassitt,R,R,RR,0,0,0,0,0.5526,38,0.5692,65,0.5526,0.5692,0.5609,0,0.33333,3,0.0,3,0.16667,0.26411,1.0451331923662392,2026-03-30T22:35:00.000Z,18.58,night,1
2250052,824539,2026-03-30,2026-03,PIT,CIN,1,0.59,0.5279,0.5279,1,0,0,677952,695505,Braxton Ashcraft,Chase Burns,R,R,RR,0,0,0,0,0.5455,11,0.7273,11,0.5455,0.7273,0.6364,0,0.66667,3,0.33333,3,0.5,0.26411,0.9902854490964874,2026-03-30T22:40:00.000Z,18.67,night,1
2250053,823484,2026-03-30,2026-03,WSH,PHI,1,0.43,0.4845,0.4845,0,4,0,656492,592836,Foster Griffin,Taijuan Walker,L,R,LR,0,0,0,0,0.6667,3,0.359,39,0.6667,0.359,0.51285,0,0.33333,3,0.33333,3,0.33333,0.26411,1.0484931745187165,2026-03-30T22:40:00.000Z,18.67,night,1
2250054,823890,2026-03-30,2026-03,CWS,MIA,1,0.42,0.5343,0.5343,1,0,0,663436,663978,Davis Martin,Chris Paddack,R,R,RR,0,0,0,0,0.4474,38,0.4468,47,0.4474,0.4468,0.4471,0,0.66667,3,0.33333,3,0.5,0.26411,0.9585538609518026,2026-03-30T22:40:00.000Z,18.67,night,1
2250055,822834,2026-03-30,2026-03,COL,TOR,1,0.38,0.4738,0.4738,1,0,0,608372,664074,Tomoyuki Sugano,Cody Ponce,R,R,RR,0,0,0,0,0.3939,33,,,0.3939,0.8899,0.6419,1,0.33333,3,0.33333,3,0.33333,0.26411,1.0028292007511364,2026-03-30T23:07:00.000Z,19.12,night,1
2250056,824943,2026-03-30,2026-03,ATH,ATL,1,0.45,0.5127,0.5127,0,0,3,682052,693821,Jacob Lopez,Bryce Elder,L,R,LR,0,0,0,0,0.5714,21,0.439,41,0.5714,0.439,0.5052,0,0.0,3,0.33333,3,0.16667,0.26411,0.9774370157800405,2026-03-30T23:15:00.000Z,19.25,night,1
2250057,824702,2026-03-30,2026-03,LAA,CHC,1,0.46,0.4606,0.4606,0,0,3,696270,665795,Ryan Johnson,Edward Cabrera,R,R,RR,0,0,0,0,,,0.4694,49,0.8899,0.4694,0.67965,1,0.25,4,0.0,3,0.125,0.26411,1.005140346320558,2026-03-30T23:40:00.000Z,18.67,night,1
2250058,823809,2026-03-30,2026-03,TB,MIL,1,0.42,0.536,0.536,0,1,0,607259,690986,Nick Martinez,Kyle Harrison,R,L,RL,0,0,0,0,0.4667,45,0.4848,33,0.4667,0.4848,0.47575,0,0.0,3,0.66667,3,0.33333,0.26411,0.9522189984168762,2026-03-30T23:40:00.000Z,18.67,night,1
2250059,823080,2026-03-30,2026-03,NYM,STL,1,0.55,0.5589,0.5589,0,1,1,605280,681517,Clay Holmes,Kyle Leahy,R,R,RR,0,0,0,0,0.5588,34,0.75,4,0.5588,0.75,0.6544,0,0.33333,3,0.33333,3,0.33333,0.26411,0.9270781176097251,2026-03-30T23:45:00.000Z,18.75,night,1
2250060,824214,2026-03-30,2026-03,BOS,HOU,1,0.47,0.485,0.485,0,0,1,624133,621121,Ranger Suarez,Lance McCullers Jr.,L,R,LR,0,0,0,0,0.5536,56,0.5,16,0.5536,0.5,0.5268,0,0.0,3,0.25,4,0.125,0.26411,0.9911732357433639,2026-03-31T00:10:00.000Z,19.17,night,1
2250061,823320,2026-03-30,2026-03,SF,SD,1,0.4,0.5167,0.5167,1,0,0,694738,621111,Landen Roupp,Walker Buehler,R,R,RR,0,0,0,0,0.4828,29,0.3488,43,0.4828,0.3488,0.4158,0,0.0,3,0.0,3,0.0,0.26411,0.8944051349677884,2026-03-31T01:40:00.000Z,18.67,night,1
2250062,823159,2026-03-30,2026-03,NYY,SEA,1,0.52,0.5883,0.5883,1,0,0,677960,622491,Ryan Weathers,Luis Castillo,L,R,LR,0,0,0,0,0.7407,27,0.5538,65,0.7407,0.5538,0.64725,0,0.0,3,0.25,4,0.125,0.26411,0.8411265978531404,2026-03-31T01:40:00.000Z,18.67,night,1
2250063,823972,2026-03-30,2026-03,CLE,LAD,1,0.52,0.5065,0.5065,1,0,0,800048,808963,Parker Messick,Roki Sasaki,L,R,LR,0,0,0,0,0.3,10,0.5455,11,0.3,0.5455,0.42275,0,0.5,4,0.0,3,0.25,0.26411,1.0009612737608329,2026-03-31T02:10:00.000Z,19.17,night,1
2252334,825108,2026-03-30,2026-03,DET,ARI,1,0.47,0.4943,0.4943,0,0,2,434378,647336,Justin Verlander,Michael Soroka,R,R,RR,0,0,0,0,0.5745,47,0.6207,29,0.5745,0.6207,0.5976,0,0.33333,3,0.33333,3,0.33333,0.26411,1.0804533346607728,2026-03-31T02:10:00.000Z,19.17,night,1
2250064,824861,2026-03-31,2026-03,TEX,BAL,1,0.41,0.4879,0.4879,1,0,0,594798,621107,Jacob deGrom,Zach Eflin,R,R,RR,0,0,0,0,0.4167,36,0.4884,43,0.4167,0.4884,0.45255,0,0.5,4,0.25,4,0.375,0.27338,1.0451331923662392,2026-03-31T22:35:00.000Z,18.58,night,1
2250065,824537,2026-03-31,2026-03,PIT,CIN,1,0.62,0.5559,0.5559,1,0,0,696149,682227,Bubba Chandler,Brandon Williamson,R,L,RL,0,0,0,0,0.7143,7,0.6667,6,0.7143,0.6667,0.6905,0,0.5,4,0.25,4,0.375,0.27338,0.9902854490964874,2026-03-31T22:40:00.000Z,18.67,night,1
2250066,823485,2026-03-31,2026-03,WSH,PHI,1,0.42,0.4876,0.4876,1,0,0,676571,691725,PJ Poulin,Andrew Painter,L,R,LR,0,0,0,0,,,,,0.8899,0.8899,0.8899,2,0.5,4,0.25,4,0.375,0.27338,1.0484931745187165,2026-03-31T22:40:00.000Z,18.67,night,1
2250067,823888,2026-03-31,2026-03,CWS,MIA,1,0.48,0.5371,0.5371,1,0,0,607200,676083,Erick Fedde,Janson Junk,R,R,RR,0,0,0,0,0.4561,57,0.6316,19,0.4561,0.6316,0.54385,0,0.5,4,0.25,4,0.375,0.27338,0.9585538609518026,2026-03-31T22:40:00.000Z,18.67,night,1
2250068,822836,2026-03-31,2026-03,COL,TOR,1,0.39,0.4626,0.4626,1,0,0,663372,453286,Ryan Feltner,Max Scherzer,R,R,RR,0,0,0,0,0.4615,39,0.4483,29,0.4615,0.4483,0.4549,0,0.25,4,0.25,4,0.25,0.27338,1.0028292007511364,2026-03-31T23:07:00.000Z,19.12,night,1
2250069,824942,2026-03-31,2026-03,ATH,ATL,1,0.52,0.5219,0.5219,0,0,1,650644,660761,Aaron Civale,José Suarez,R,L,RL,0,0,0,0,0.5192,52,0.6,5,0.5192,0.6,0.5596,0,0.0,4,0.5,4,0.25,0.27338,0.9774370157800405,2026-03-31T23:15:00.000Z,19.25,night,1
2250070,824699,2026-03-31,2026-03,LAA,CHC,1,0.48,0.5361,0.5361,1,0,0,667755,592791,José Soriano,Jameson Taillon,R,R,RR,1,1,0,0,0.5455,55,0.5185,54,0.58682,0.5185,0.55266,0,0.2,5,0.25,4,0.225,0.27338,1.005140346320558,2026-03-31T23:40:00.000Z,18.67,night,1
2250071,823807,2026-03-31,2026-03,TB,MIL,1,0.49,0.5654,0.5654,0,1,0,663556,605540,Shane McClanahan,Brandon Woodruff,L,R,LR,0,0,0,0,,,0.5333,15,0.8899,0.5333,0.7116,1,0.25,4,0.5,4,0.375,0.27338,0.9522189984168762,2026-03-31T23:40:00.000Z,18.67,night,1
2250072,823077,2026-03-31,2026-03,NYM,STL,1,0.49,0.529,0.529,1,0,0,673540,669467,Kodai Senga,Andre Pallante,R,R,RR,0,0,0,0,0.5769,26,0.6111,54,0.5769,0.6111,0.594,0,0.5,4,0.5,4,0.5,0.27338,0.9270781176097251,2026-03-31T23:45:00.000Z,18.75,night,1
2250073,824212,2026-03-31,2026-03,BOS,HOU,1,0.48,0.5415,0.5415,0,0,1,678394,686613,Brayan Bello,Hunter Brown,R,R,RR,0,0,1,1,0.4426,61,0.6667,63,0.4426,0.697,0.5698,0,0.0,4,0.4,5,0.2,0.27338,0.9911732357433639,2026-04-01T00:10:00.000Z,19.17,night,1
2250074,823322,2026-03-31,2026-03,SF,SD,1,0.46,0.5178,0.5178,0,3,0,657277,608566,Logan Webb,Germán Márquez,R,R,RR,1,1,0,0,0.5352,71,0.5333,30,0.57745,0.5333,0.55538,0,0.0,4,0.0,4,0.0,0.27338,0.8944051349677884,2026-04-01T01:40:00.000Z,18.67,night,1
2250075,823158,2026-03-31,2026-03,NYY,SEA,1,0.49,0.6153,0.6153,0,2,0,608331,669302,Max Fried,Logan Gilbert,L,R,LR,1,1,1,0,0.5385,65,0.5484,62,0.58045,0.49855,0.5395,0,0.0,4,0.2,5,0.1,0.27338,0.8411265978531404,2026-04-01T01:40:00.000Z,18.67,night,1
2250076,823969,2026-03-31,2026-03,CLE,LAD,1,0.56,0.5246,0.5246,1,0,0,676440,660271,Tanner Bibee,Shohei Ohtani,R,R,RR,1,0,0,0,0.6061,66,0.6875,16,0.551,0.6875,0.61925,0,0.4,5,0.0,4,0.2,0.27338,1.0009612737608329,2026-04-01T02:10:00.000Z,19.17,night,1
2252346,825107,2026-03-31,2026-03,DET,ARI,1,0.39,0.4698,0.4698,1,0,0,663554,694297,Casey Mize,Brandon Pfaadt,R,R,RR,0,0,0,0,0.451,51,0.4706,68,0.451,0.4706,0.4608,0,0.25,4,0.5,4,0.375,0.27338,1.0804533346607728,2026-04-01T01:40:00.000Z,18.67,night,1
2250077,824940,2026-04-01,2026-04,ATH,ATL,1,0.49,0.5329,0.5329,1,0,0,622663,519242,Luis Severino,Chris Sale,R,L,RL,1,1,1,1,0.6406,64,0.4717,53,0.67327,0.51973,0.5965,0,0.0,5,0.6,5,0.3,0.26284,0.9774370157800405,2026-04-01T16:15:00.000Z,12.25,day,1
2250078,824860,2026-04-01,2026-04,TEX,BAL,1,0.5,0.5684,0.5684,1,0,0,543135,669432,Nathan Eovaldi,Trevor Rogers,R,L,RL,1,0,1,1,0.5273,55,0.5652,46,0.47936,0.60473,0.54205,0,0.4,5,0.2,5,0.3,0.26284,1.0451331923662392,2026-04-01T16:35:00.000Z,12.58,day,1
2250079,824536,2026-04-01,2026-04,PIT,CIN,1,0.54,0.5744,0.5744,0,3,0,694973,671096,Paul Skenes,Andrew Abbott,R,L,RL,1,0,1,1,0.678,59,0.5517,58,0.61636,0.59245,0.60441,0,0.4,5,0.2,5,0.3,0.26284,0.9902854490964874,2026-04-01T16:40:00.000Z,12.67,day,1
