ledgerId,refId,modelVersion,gameId,gameDate,issues
45584,19289,wf-19288f01-p1,2250699,2026-05-20,null_core_field
45603,19427,wf-19288f01-p1,2250700,2026-05-20,null_core_field
45604,19429,wf-19288f01-p1,2250700,2026-05-20,null_core_field
45623,19568,wf-19288f01-p1,2250701,2026-05-20,null_core_field
45624,19569,wf-19288f01-p1,2250701,2026-05-20,null_core_field
45643,19694,wf-19288f01-p1,2250702,2026-05-20,null_core_field
45644,19696,wf-19288f01-p1,2250702,2026-05-20,null_core_field
45763,20408,wf-19288f01-p1,2250707,2026-05-21,null_core_field
45803,32208,wf-19288f01-p1,2253025,2026-05-21,null_core_field
45923,21513,wf-19288f01-p1,2250715,2026-05-22,null_core_field
45944,21657,wf-19288f01-p1,2250716,2026-05-22,null_core_field
45963,21794,wf-19288f01-p1,2250717,2026-05-22,null_core_field
46163,23204,wf-19288f01-p1,2250728,2026-05-23,null_core_field
46204,23489,wf-19288f01-p1,2250730,2026-05-23,null_core_field
46263,23908,wf-19288f01-p1,2250733,2026-05-23,null_core_field
46264,23909,wf-19288f01-p1,2250733,2026-05-23,null_core_field
46563,25868,wf-19288f01-p1,2250748,2026-05-24,null_core_field
46743,26988,wf-19288f01-p1,2250756,2026-05-25,null_core_field
46784,27269,wf-19288f01-p1,2250758,2026-05-25,null_core_field
47004,28669,wf-19288f01-p1,2250768,2026-05-26,null_core_field
47124,29509,wf-19288f01-p1,2250774,2026-05-26,null_core_field
47223,30057,wf-19288f01-p1,2250778,2026-05-27,null_core_field
47384,31189,wf-19288f01-p1,2250786,2026-05-27,null_core_field
47523,3748,wf-19288f01-p1,2250792,2026-05-28,null_core_field
47683,4970,wf-19288f01-p1,2250800,2026-05-29,null_core_field
47784,5813,wf-19288f01-p1,2250805,2026-05-29,null_core_field
47824,6129,wf-19288f01-p1,2250807,2026-05-29,null_core_field
47883,6595,wf-19288f01-p1,2250810,2026-05-29,null_core_field
47884,6597,wf-19288f01-p1,2250810,2026-05-29,null_core_field
47904,32489,wf-19288f01-p1,2253133,2026-05-29,null_core_field
47924,6749,wf-19288f01-p1,2250811,2026-05-30,null_core_field
48063,7868,wf-19288f01-p1,2250818,2026-05-30,null_core_field
48103,8188,wf-19288f01-p1,2250820,2026-05-30,null_core_field
48343,9928,wf-19288f01-p1,2250831,2026-05-31,null_core_field
48564,11549,wf-19288f01-p1,2250841,2026-06-01,null_core_field
48763,12880,wf-19288f01-p1,2250850,2026-06-02,null_core_field
48764,12882,wf-19288f01-p1,2250850,2026-06-02,null_core_field
48963,14288,wf-19288f01-p1,2250860,2026-06-02,null_core_field
49184,15675,wf-19288f01-p1,2250870,2026-06-03,null_core_field
49383,16946,wf-19288f01-p1,2250879,2026-06-04,null_core_field
49423,17228,wf-19288f01-p1,2250881,2026-06-04,signedError -2.696 != projValue-actual -2.696
49623,18480,wf-19288f01-p1,2250890,2026-06-05,null_core_field
49743,19328,wf-19288f01-p1,2250896,2026-06-05,null_core_field
49864,20029,wf-19288f01-p1,2250901,2026-06-06,null_core_field
49903,20308,wf-19288f01-p1,2250903,2026-06-06,null_core_field
49984,20859,wf-19288f01-p1,2250908,2026-06-06,null_core_field
50063,21292,wf-19288f01-p1,2250911,2026-06-07,null_core_field
50083,21448,wf-19288f01-p1,2250912,2026-06-07,null_core_field
50364,23258,wf-19288f01-p1,2250925,2026-06-08,null_core_field
50463,23948,wf-19288f01-p1,2250930,2026-06-08,signedError -3.054 != projValue-actual -3.054
50483,24109,wf-19288f01-p1,2250931,2026-06-08,null_core_field
50844,26489,wf-19288f01-p1,2250948,2026-06-10,signedError 3.196 != projValue-actual 3.196
50923,27053,wf-19288f01-p1,2250952,2026-06-10,null_core_field
50984,27489,wf-19288f01-p1,2250955,2026-06-10,null_core_field
51064,28049,wf-19288f01-p1,2250959,2026-06-10,null_core_field
51423,30288,wf-19288f01-p1,2250976,2026-06-12,null_core_field
51503,30848,wf-19288f01-p1,2250980,2026-06-12,null_core_field
51904,5215,wf-19288f01-p1,2250998,2026-06-14,null_core_field
52004,6029,wf-19288f01-p1,2251004,2026-06-14,null_core_field
52063,6508,wf-19288f01-p1,2251007,2026-06-14,null_core_field
52083,6668,wf-19288f01-p1,2251008,2026-06-14,null_core_field
52203,7468,wf-19288f01-p1,2251013,2026-06-15,null_core_field
52263,7948,wf-19288f01-p1,2251016,2026-06-15,null_core_field
52723,11264,wf-19288f01-p1,2251037,2026-06-17,null_core_field
52763,11570,wf-19288f01-p1,2251039,2026-06-17,null_core_field
53003,13248,wf-19288f01-p1,2251051,2026-06-18,null_core_field
53083,13808,wf-19288f01-p1,2251056,2026-06-19,null_core_field
53123,14068,wf-19288f01-p1,2251058,2026-06-19,null_core_field
53343,15488,wf-19288f01-p1,2251068,2026-06-20,null_core_field
53404,15909,wf-19288f01-p1,2251071,2026-06-20,null_core_field
53424,16049,wf-19288f01-p1,2251072,2026-06-20,null_core_field
53763,18288,wf-19288f01-p1,2251089,2026-06-21,null_core_field
53804,18560,wf-19288f01-p1,2251091,2026-06-21,null_core_field
53863,18969,wf-19288f01-p1,2251094,2026-06-21,null_core_field
53883,33348,wf-19288f01-p1,2253435,2026-06-21,null_core_field
53884,33349,wf-19288f01-p1,2253435,2026-06-21,null_core_field
53923,19248,wf-19288f01-p1,2251096,2026-06-22,null_core_field
53963,19528,wf-19288f01-p1,2251098,2026-06-22,null_core_field
54023,20088,wf-19288f01-p1,2251102,2026-06-22,null_core_field
54164,20926,wf-19288f01-p1,2251108,2026-06-23,null_core_field
54183,21060,wf-19288f01-p1,2251109,2026-06-23,null_core_field
54223,21340,wf-19288f01-p1,2251111,2026-06-23,null_core_field
54224,21341,wf-19288f01-p1,2251111,2026-06-23,null_core_field
54263,21608,wf-19288f01-p1,2251113,2026-06-23,null_core_field
54264,21609,wf-19288f01-p1,2251113,2026-06-23,null_core_field
54283,21748,wf-19288f01-p1,2251114,2026-06-23,null_core_field
54284,21749,wf-19288f01-p1,2251114,2026-06-23,null_core_field
54303,21888,wf-19288f01-p1,2251115,2026-06-23,null_core_field
54304,21889,wf-19288f01-p1,2251115,2026-06-23,null_core_field
54323,22028,wf-19288f01-p1,2251116,2026-06-23,null_core_field
54324,22029,wf-19288f01-p1,2251116,2026-06-23,null_core_field
54343,22168,wf-19288f01-p1,2251117,2026-06-23,null_core_field
54344,22169,wf-19288f01-p1,2251117,2026-06-23,null_core_field
54363,22308,wf-19288f01-p1,2251118,2026-06-23,null_core_field
54364,22309,wf-19288f01-p1,2251118,2026-06-23,null_core_field
54383,22448,wf-19288f01-p1,2251119,2026-06-23,null_core_field
54384,22449,wf-19288f01-p1,2251119,2026-06-23,null_core_field
54403,22588,wf-19288f01-p1,2251120,2026-06-23,null_core_field
54404,22589,wf-19288f01-p1,2251120,2026-06-23,null_core_field
54423,33414,wf-19288f01-p1,2253463,2026-06-23,null_core_field
54424,33416,wf-19288f01-p1,2253463,2026-06-23,null_core_field
54464,22869,wf-19288f01-p1,2251122,2026-06-24,null_core_field
54584,23651,wf-19288f01-p1,2251128,2026-06-24,null_core_field
54624,23929,wf-19288f01-p1,2251130,2026-06-24,null_core_field
54744,24649,wf-19288f01-p1,2251135,2026-06-25,null_core_field
55004,26449,wf-19288f01-p1,2251148,2026-06-26,null_core_field
55043,26728,wf-19288f01-p1,2251150,2026-06-26,null_core_field
55164,27569,wf-19288f01-p1,2251156,2026-06-26,null_core_field
55203,27708,wf-19288f01-p1,2251157,2026-06-27,null_core_field
55243,27998,wf-19288f01-p1,2251159,2026-06-27,null_core_field
55283,28287,wf-19288f01-p1,2251161,2026-06-27,null_core_field
55383,28988,wf-19288f01-p1,2251166,2026-06-27,null_core_field
55424,29269,wf-19288f01-p1,2251168,2026-06-27,null_core_field
55463,29548,wf-19288f01-p1,2251170,2026-06-27,null_core_field
55484,33589,wf-19288f01-p1,2253513,2026-06-27,null_core_field
55604,30389,wf-19288f01-p1,2251176,2026-06-28,null_core_field
55663,30797,wf-19288f01-p1,2251179,2026-06-28,null_core_field
55903,4228,wf-19288f01-p1,2251190,2026-06-29,null_core_field
56403,7928,wf-19288f01-p1,2251213,2026-07-01,null_core_field
56464,8374,wf-19288f01-p1,2251216,2026-07-01,null_core_field
56603,9508,wf-19288f01-p1,2251223,2026-07-01,null_core_field
56864,11469,wf-19288f01-p1,2251235,2026-07-03,signedError -3.240 != projValue-actual -3.240
57084,12869,wf-19288f01-p1,2251245,2026-07-04,null_core_field
57124,13163,wf-19288f01-p1,2251247,2026-07-04,null_core_field
57264,14169,wf-19288f01-p1,2251254,2026-07-04,null_core_field
57343,14728,wf-19288f01-p1,2251258,2026-07-04,null_core_field
57463,15428,wf-19288f01-p1,2251263,2026-07-05,null_core_field
57523,15851,wf-19288f01-p1,2251266,2026-07-05,null_core_field
57964,18649,wf-19288f01-p1,2251286,2026-07-07,null_core_field
58043,19208,wf-19288f01-p1,2251290,2026-07-07,null_core_field
58283,20719,wf-19288f01-p1,2251301,2026-07-08,null_core_field
58303,20850,wf-19288f01-p1,2251302,2026-07-08,null_core_field
58403,21549,wf-19288f01-p1,2251307,2026-07-08,null_core_field
58483,21986,wf-19288f01-p1,2251310,2026-07-09,null_core_field
58964,34069,wf-19288f01-p1,2253695,2026-07-10,null_core_field
59024,25674,wf-19288f01-p1,2251336,2026-07-11,null_core_field
59043,25810,wf-19288f01-p1,2251337,2026-07-11,null_core_field
59044,25812,wf-19288f01-p1,2251337,2026-07-11,null_core_field
59104,26249,wf-19288f01-p1,2251340,2026-07-11,null_core_field
59364,27929,wf-19288f01-p1,2251352,2026-07-12,null_core_field
59483,28768,wf-19288f01-p1,2251358,2026-07-12,null_core_field
59603,25988,wf-19288f01-p1,2250551,2026-07-17,null_core_field
59604,25989,wf-19288f01-p1,2250551,2026-07-17,null_core_field
59663,29888,wf-19288f01-p1,2251366,2026-07-17,null_core_field
59664,29889,wf-19288f01-p1,2251366,2026-07-17,null_core_field
60003,3668,wf-19288f01-p1,2251381,2026-07-18,null_core_field
60004,3669,wf-19288f01-p1,2251381,2026-07-18,null_core_field
60083,4455,wf-19288f01-p1,2251385,2026-07-18,signedError 2.062 != projValue-actual 2.062
60084,4457,wf-19288f01-p1,2251385,2026-07-18,signedError -2.897 != projValue-actual -2.897
60183,4789,wf-19288f01-p1,2251387,2026-07-19,null_core_field
60184,4791,wf-19288f01-p1,2251387,2026-07-19,null_core_field
60303,6097,wf-19288f01-p1,2251395,2026-07-19,null_core_field
60324,6269,wf-19288f01-p1,2251396,2026-07-19,signedError 3.704 != projValue-actual 3.704
60463,7427,wf-19288f01-p1,2251403,2026-07-19,null_core_field
60464,7431,wf-19288f01-p1,2251403,2026-07-19,null_core_field
60903,10968,wf-19288f01-p1,2251425,2026-07-21,null_core_field
60983,31708,wf-19288f01-p1,2251429,2026-07-21,null_core_field
61064,10169,wf-19288f01-p1,2251420,2026-07-22,null_core_field
61083,10488,wf-19288f01-p1,2251422,2026-07-22,null_core_field
61084,10489,wf-19288f01-p1,2251422,2026-07-22,null_core_field
61103,31828,wf-19288f01-p1,2251432,2026-07-22,null_core_field
61104,31829,wf-19288f01-p1,2251432,2026-07-22,null_core_field
61264,32149,wf-19288f01-p1,2251440,2026-07-22,null_core_field
61283,32188,wf-19288f01-p1,2251441,2026-07-22,null_core_field
61284,32189,wf-19288f01-p1,2251441,2026-07-22,null_core_field
61344,32309,wf-19288f01-p1,2251444,2026-07-22,null_core_field
61403,32388,wf-19288f01-p1,2251446,2026-07-23,null_core_field
61443,32465,wf-19288f01-p1,2251448,2026-07-23,null_core_field
61483,33508,wf-19288f01-p1,2253491,2026-07-23,null_core_field
61523,32574,wf-19288f01-p1,2251451,2026-07-24,null_core_field
71285,34588,wf-19288f01-p2,2250010,2026-03-26,null_core_field
71286,34589,wf-19288f01-p2,2250010,2026-03-26,null_core_field
71305,34608,wf-19288f01-p2,2250011,2026-03-26,null_core_field
71306,34609,wf-19288f01-p2,2250011,2026-03-26,null_core_field
71325,34628,wf-19288f01-p2,2250012,2026-03-26,null_core_field
71326,34629,wf-19288f01-p2,2250012,2026-03-26,null_core_field
71345,34648,wf-19288f01-p2,2250013,2026-03-26,null_core_field
71346,34649,wf-19288f01-p2,2250013,2026-03-26,null_core_field
71365,34668,wf-19288f01-p2,2250014,2026-03-26,null_core_field
71366,34669,wf-19288f01-p2,2250014,2026-03-26,null_core_field
71385,34688,wf-19288f01-p2,2250015,2026-03-26,null_core_field
71386,34689,wf-19288f01-p2,2250015,2026-03-26,null_core_field
71405,34708,wf-19288f01-p2,2250016,2026-03-26,null_core_field
71406,34709,wf-19288f01-p2,2250016,2026-03-26,null_core_field
71425,34728,wf-19288f01-p2,2252284,2026-03-26,null_core_field
71426,34729,wf-19288f01-p2,2252284,2026-03-26,null_core_field
71685,34988,wf-19288f01-p2,2250028,2026-03-28,null_core_field
71765,35068,wf-19288f01-p2,2250032,2026-03-28,null_core_field
71865,35168,wf-19288f01-p2,2250037,2026-03-28,null_core_field
71985,35288,wf-19288f01-p2,2250042,2026-03-29,null_core_field
72005,35308,wf-19288f01-p2,2250043,2026-03-29,null_core_field
72046,35349,wf-19288f01-p2,2250045,2026-03-29,null_core_field
72065,35368,wf-19288f01-p2,2250046,2026-03-29,null_core_field
72085,35388,wf-19288f01-p2,2250047,2026-03-29,null_core_field
72185,35488,wf-19288f01-p2,2250052,2026-03-30,null_core_field
72205,35508,wf-19288f01-p2,2250053,2026-03-30,null_core_field
72206,35509,wf-19288f01-p2,2250053,2026-03-30,null_core_field
72326,35629,wf-19288f01-p2,2250059,2026-03-30,null_core_field
72485,35788,wf-19288f01-p2,2250066,2026-03-31,null_core_field
72546,35849,wf-19288f01-p2,2250069,2026-03-31,null_core_field
72565,35868,wf-19288f01-p2,2250070,2026-03-31,null_core_field
72566,35869,wf-19288f01-p2,2250070,2026-03-31,null_core_field
72585,35888,wf-19288f01-p2,2250071,2026-03-31,null_core_field
72586,35889,wf-19288f01-p2,2250071,2026-03-31,null_core_field
72605,35908,wf-19288f01-p2,2250072,2026-03-31,null_core_field
72606,35909,wf-19288f01-p2,2250072,2026-03-31,null_core_field
72625,35928,wf-19288f01-p2,2250073,2026-03-31,null_core_field
72626,35929,wf-19288f01-p2,2250073,2026-03-31,null_core_field
72645,35948,wf-19288f01-p2,2250074,2026-03-31,null_core_field
72646,35949,wf-19288f01-p2,2250074,2026-03-31,null_core_field
72665,35968,wf-19288f01-p2,2250075,2026-03-31,null_core_field
72666,35969,wf-19288f01-p2,2250075,2026-03-31,null_core_field
72685,35988,wf-19288f01-p2,2250076,2026-03-31,null_core_field
72686,35989,wf-19288f01-p2,2250076,2026-03-31,null_core_field
72705,36008,wf-19288f01-p2,2252346,2026-03-31,null_core_field
72706,36009,wf-19288f01-p2,2252346,2026-03-31,null_core_field
73125,36448,wf-19288f01-p2,2250096,2026-04-03,null_core_field
73365,36708,wf-19288f01-p2,2250108,2026-04-04,null_core_field
73405,36748,wf-19288f01-p2,2250110,2026-04-04,null_core_field
73426,36769,wf-19288f01-p2,2250111,2026-04-04,null_core_field
73525,36868,wf-19288f01-p2,2250116,2026-04-04,null_core_field
73546,36889,wf-19288f01-p2,2250118,2026-04-04,null_core_field
73625,36968,wf-19288f01-p2,2250117,2026-04-05,null_core_field
73626,36969,wf-19288f01-p2,2250117,2026-04-05,null_core_field
73646,36989,wf-19288f01-p2,2250121,2026-04-05,null_core_field
73666,37009,wf-19288f01-p2,2250122,2026-04-05,null_core_field
73705,37048,wf-19288f01-p2,2250124,2026-04-05,null_core_field
73725,37068,wf-19288f01-p2,2250125,2026-04-05,null_core_field
73726,37069,wf-19288f01-p2,2250125,2026-04-05,null_core_field
73825,37168,wf-19288f01-p2,2250130,2026-04-05,null_core_field
73886,37229,wf-19288f01-p2,2250133,2026-04-05,null_core_field
73905,37248,wf-19288f01-p2,2250134,2026-04-05,null_core_field
73925,37268,wf-19288f01-p2,2252411,2026-04-05,null_core_field
74005,37348,wf-19288f01-p2,2250138,2026-04-06,null_core_field
74006,37349,wf-19288f01-p2,2250138,2026-04-06,null_core_field
74045,37388,wf-19288f01-p2,2250140,2026-04-06,null_core_field
74046,37389,wf-19288f01-p2,2250140,2026-04-06,null_core_field
74065,37408,wf-19288f01-p2,2250141,2026-04-06,null_core_field
74066,37409,wf-19288f01-p2,2250141,2026-04-06,null_core_field
74085,37428,wf-19288f01-p2,2250142,2026-04-06,null_core_field
74086,37429,wf-19288f01-p2,2250142,2026-04-06,null_core_field
74185,37528,wf-19288f01-p2,2250147,2026-04-06,null_core_field
74186,37529,wf-19288f01-p2,2250147,2026-04-06,null_core_field
74205,37548,wf-19288f01-p2,2250148,2026-04-07,null_core_field
74225,37568,wf-19288f01-p2,2250149,2026-04-07,null_core_field
74226,37569,wf-19288f01-p2,2250149,2026-04-07,null_core_field
74245,37588,wf-19288f01-p2,2250150,2026-04-07,null_core_field
74246,37589,wf-19288f01-p2,2250150,2026-04-07,null_core_field
74265,37608,wf-19288f01-p2,2250151,2026-04-07,null_core_field
74266,37609,wf-19288f01-p2,2250151,2026-04-07,null_core_field
74285,37628,wf-19288f01-p2,2250152,2026-04-07,null_core_field
74286,37629,wf-19288f01-p2,2250152,2026-04-07,null_core_field
74306,37649,wf-19288f01-p2,2250153,2026-04-07,null_core_field
74325,37668,wf-19288f01-p2,2250154,2026-04-07,null_core_field
74326,37669,wf-19288f01-p2,2250154,2026-04-07,null_core_field
74346,37689,wf-19288f01-p2,2250155,2026-04-07,null_core_field
74365,37708,wf-19288f01-p2,2250156,2026-04-07,null_core_field
74366,37709,wf-19288f01-p2,2250156,2026-04-07,null_core_field
74385,37728,wf-19288f01-p2,2250157,2026-04-07,null_core_field
74386,37729,wf-19288f01-p2,2250157,2026-04-07,null_core_field
74405,37748,wf-19288f01-p2,2250158,2026-04-07,null_core_field
74406,37749,wf-19288f01-p2,2250158,2026-04-07,null_core_field
74425,37768,wf-19288f01-p2,2250159,2026-04-07,null_core_field
74426,37769,wf-19288f01-p2,2250159,2026-04-07,null_core_field
74465,37808,wf-19288f01-p2,2250161,2026-04-07,null_core_field
74466,37809,wf-19288f01-p2,2250161,2026-04-07,null_core_field
74485,37828,wf-19288f01-p2,2252434,2026-04-07,null_core_field
74486,37829,wf-19288f01-p2,2252434,2026-04-07,null_core_field
74525,37868,wf-19288f01-p2,2250163,2026-04-08,null_core_field
74605,37948,wf-19288f01-p2,2250167,2026-04-08,null_core_field
74725,38068,wf-19288f01-p2,2250173,2026-04-08,null_core_field
74726,38069,wf-19288f01-p2,2250173,2026-04-08,null_core_field
74745,38088,wf-19288f01-p2,2250174,2026-04-08,null_core_field
74746,38089,wf-19288f01-p2,2250174,2026-04-08,null_core_field
74765,38108,wf-19288f01-p2,2250175,2026-04-08,null_core_field
74766,38109,wf-19288f01-p2,2250175,2026-04-08,null_core_field
74785,38128,wf-19288f01-p2,2252454,2026-04-08,null_core_field
74786,38129,wf-19288f01-p2,2252454,2026-04-08,null_core_field
74805,38148,wf-19288f01-p2,2250176,2026-04-09,null_core_field
74806,38149,wf-19288f01-p2,2250176,2026-04-09,null_core_field
74825,38168,wf-19288f01-p2,2250177,2026-04-09,null_core_field
74826,38169,wf-19288f01-p2,2250177,2026-04-09,null_core_field
74845,38188,wf-19288f01-p2,2250178,2026-04-09,null_core_field
74846,38189,wf-19288f01-p2,2250178,2026-04-09,null_core_field
74865,38208,wf-19288f01-p2,2250179,2026-04-09,null_core_field
74866,38209,wf-19288f01-p2,2250179,2026-04-09,null_core_field
74885,38228,wf-19288f01-p2,2250180,2026-04-09,null_core_field
74886,38229,wf-19288f01-p2,2250180,2026-04-09,null_core_field
74905,38248,wf-19288f01-p2,2252459,2026-04-09,null_core_field
74906,38249,wf-19288f01-p2,2252459,2026-04-09,null_core_field
74926,38269,wf-19288f01-p2,2250181,2026-04-10,null_core_field
74945,38288,wf-19288f01-p2,2250182,2026-04-10,null_core_field
74946,38289,wf-19288f01-p2,2250182,2026-04-10,null_core_field
74985,38328,wf-19288f01-p2,2250184,2026-04-10,null_core_field
74986,38329,wf-19288f01-p2,2250184,2026-04-10,null_core_field
75005,38348,wf-19288f01-p2,2250185,2026-04-10,null_core_field
75006,38349,wf-19288f01-p2,2250185,2026-04-10,null_core_field
75025,38368,wf-19288f01-p2,2250186,2026-04-10,null_core_field
75026,38369,wf-19288f01-p2,2250186,2026-04-10,null_core_field
75045,38388,wf-19288f01-p2,2250187,2026-04-10,null_core_field
75046,38389,wf-19288f01-p2,2250187,2026-04-10,null_core_field
75106,38449,wf-19288f01-p2,2250190,2026-04-10,null_core_field
75125,38468,wf-19288f01-p2,2250191,2026-04-10,null_core_field
75185,38528,wf-19288f01-p2,2250194,2026-04-10,null_core_field
75186,38529,wf-19288f01-p2,2250194,2026-04-10,null_core_field
75205,38548,wf-19288f01-p2,2252463,2026-04-10,null_core_field
75546,38889,wf-19288f01-p2,2250210,2026-04-12,null_core_field
75565,38908,wf-19288f01-p2,2250211,2026-04-12,null_core_field
75566,38909,wf-19288f01-p2,2250211,2026-04-12,null_core_field
75585,38928,wf-19288f01-p2,2250212,2026-04-12,null_core_field
75586,38929,wf-19288f01-p2,2250212,2026-04-12,null_core_field
75605,38948,wf-19288f01-p2,2250213,2026-04-12,null_core_field
75606,38949,wf-19288f01-p2,2250213,2026-04-12,null_core_field
75625,38968,wf-19288f01-p2,2250214,2026-04-12,null_core_field
75626,38969,wf-19288f01-p2,2250214,2026-04-12,null_core_field
75645,38988,wf-19288f01-p2,2250215,2026-04-12,null_core_field
75646,38989,wf-19288f01-p2,2250215,2026-04-12,null_core_field
75665,39008,wf-19288f01-p2,2250216,2026-04-12,null_core_field
75666,39009,wf-19288f01-p2,2250216,2026-04-12,null_core_field
75685,39028,wf-19288f01-p2,2250217,2026-04-12,null_core_field
75686,39029,wf-19288f01-p2,2250217,2026-04-12,null_core_field
75705,39048,wf-19288f01-p2,2250218,2026-04-12,null_core_field
75706,39049,wf-19288f01-p2,2250218,2026-04-12,null_core_field
75725,39068,wf-19288f01-p2,2250219,2026-04-12,null_core_field
75726,39069,wf-19288f01-p2,2250219,2026-04-12,null_core_field
75745,39088,wf-19288f01-p2,2250220,2026-04-12,null_core_field
75746,39089,wf-19288f01-p2,2250220,2026-04-12,null_core_field
75765,39108,wf-19288f01-p2,2250221,2026-04-12,null_core_field
75766,39109,wf-19288f01-p2,2250221,2026-04-12,null_core_field
75785,39128,wf-19288f01-p2,2250222,2026-04-12,null_core_field
75786,39129,wf-19288f01-p2,2250222,2026-04-12,null_core_field
75806,39149,wf-19288f01-p2,2252493,2026-04-12,null_core_field
75905,39248,wf-19288f01-p2,2250227,2026-04-13,null_core_field
75906,39249,wf-19288f01-p2,2250227,2026-04-13,null_core_field
75925,39268,wf-19288f01-p2,2250228,2026-04-13,null_core_field
75926,39269,wf-19288f01-p2,2250228,2026-04-13,null_core_field
75965,39308,wf-19288f01-p2,2250230,2026-04-13,null_core_field
75966,39309,wf-19288f01-p2,2250230,2026-04-13,null_core_field
75985,39328,wf-19288f01-p2,2250231,2026-04-13,null_core_field
75986,39329,wf-19288f01-p2,2250231,2026-04-13,null_core_field
76025,39368,wf-19288f01-p2,2250232,2026-04-14,null_core_field
76026,39369,wf-19288f01-p2,2250232,2026-04-14,null_core_field
76045,39388,wf-19288f01-p2,2250233,2026-04-14,null_core_field
76065,39408,wf-19288f01-p2,2250234,2026-04-14,null_core_field
76066,39409,wf-19288f01-p2,2250234,2026-04-14,null_core_field
76085,39428,wf-19288f01-p2,2250235,2026-04-14,null_core_field
76086,39429,wf-19288f01-p2,2250235,2026-04-14,null_core_field
76145,39488,wf-19288f01-p2,2250238,2026-04-14,null_core_field
76146,39489,wf-19288f01-p2,2250238,2026-04-14,null_core_field
76205,39548,wf-19288f01-p2,2250241,2026-04-14,null_core_field
76206,39549,wf-19288f01-p2,2250241,2026-04-14,null_core_field
76285,39628,wf-19288f01-p2,2250245,2026-04-14,null_core_field
76305,39648,wf-19288f01-p2,2252517,2026-04-14,null_core_field
76306,39649,wf-19288f01-p2,2252517,2026-04-14,null_core_field
76386,39729,wf-19288f01-p2,2250249,2026-04-15,null_core_field
76406,39749,wf-19288f01-p2,2250250,2026-04-15,null_core_field
76485,39828,wf-19288f01-p2,2250254,2026-04-15,null_core_field
76625,39968,wf-19288f01-p2,2250260,2026-04-16,null_core_field
76685,40028,wf-19288f01-p2,2250263,2026-04-16,null_core_field
76726,40069,wf-19288f01-p2,2250265,2026-04-16,null_core_field
76785,40128,wf-19288f01-p2,2250268,2026-04-16,null_core_field
76865,40208,wf-19288f01-p2,2250272,2026-04-17,null_core_field
76986,40329,wf-19288f01-p2,2250278,2026-04-17,null_core_field
77105,40448,wf-19288f01-p2,2252570,2026-04-17,null_core_field
77126,40469,wf-19288f01-p2,2250284,2026-04-18,null_core_field
77145,40488,wf-19288f01-p2,2250285,2026-04-18,null_core_field
77146,40489,wf-19288f01-p2,2250285,2026-04-18,null_core_field
77165,40508,wf-19288f01-p2,2250286,2026-04-18,null_core_field
77166,40509,wf-19288f01-p2,2250286,2026-04-18,null_core_field
77185,40528,wf-19288f01-p2,2250287,2026-04-18,null_core_field
77186,40529,wf-19288f01-p2,2250287,2026-04-18,null_core_field
77205,40548,wf-19288f01-p2,2250288,2026-04-18,null_core_field
77206,40549,wf-19288f01-p2,2250288,2026-04-18,null_core_field
77225,40568,wf-19288f01-p2,2250289,2026-04-18,null_core_field
77226,40569,wf-19288f01-p2,2250289,2026-04-18,null_core_field
77245,40588,wf-19288f01-p2,2250290,2026-04-18,null_core_field
77246,40589,wf-19288f01-p2,2250290,2026-04-18,null_core_field
77265,40608,wf-19288f01-p2,2250291,2026-04-18,null_core_field
77266,40609,wf-19288f01-p2,2250291,2026-04-18,null_core_field
77285,40628,wf-19288f01-p2,2250292,2026-04-18,null_core_field
77286,40629,wf-19288f01-p2,2250292,2026-04-18,null_core_field
77305,40648,wf-19288f01-p2,2250293,2026-04-18,null_core_field
77306,40649,wf-19288f01-p2,2250293,2026-04-18,null_core_field
77325,40668,wf-19288f01-p2,2250294,2026-04-18,null_core_field
77326,40669,wf-19288f01-p2,2250294,2026-04-18,null_core_field
77345,40688,wf-19288f01-p2,2250295,2026-04-18,null_core_field
77346,40689,wf-19288f01-p2,2250295,2026-04-18,null_core_field
77365,40708,wf-19288f01-p2,2250296,2026-04-18,null_core_field
77366,40709,wf-19288f01-p2,2250296,2026-04-18,null_core_field
77385,40728,wf-19288f01-p2,2250297,2026-04-18,null_core_field
77386,40729,wf-19288f01-p2,2250297,2026-04-18,null_core_field
77405,40748,wf-19288f01-p2,2252585,2026-04-18,null_core_field
77406,40749,wf-19288f01-p2,2252585,2026-04-18,null_core_field
77446,40789,wf-19288f01-p2,2250299,2026-04-19,null_core_field
77585,40928,wf-19288f01-p2,2250306,2026-04-19,null_core_field
77646,40989,wf-19288f01-p2,2250309,2026-04-19,null_core_field
77925,41268,wf-19288f01-p2,2250322,2026-04-21,null_core_field
77926,41269,wf-19288f01-p2,2250322,2026-04-21,null_core_field
77945,41288,wf-19288f01-p2,2250323,2026-04-21,null_core_field
77946,41289,wf-19288f01-p2,2250323,2026-04-21,null_core_field
77965,41308,wf-19288f01-p2,2250324,2026-04-21,null_core_field
77966,41309,wf-19288f01-p2,2250324,2026-04-21,null_core_field
77985,41328,wf-19288f01-p2,2250325,2026-04-21,null_core_field
77986,41329,wf-19288f01-p2,2250325,2026-04-21,null_core_field
78005,41348,wf-19288f01-p2,2250326,2026-04-21,null_core_field
78006,41349,wf-19288f01-p2,2250326,2026-04-21,null_core_field
78025,41368,wf-19288f01-p2,2250327,2026-04-21,null_core_field
78026,41369,wf-19288f01-p2,2250327,2026-04-21,null_core_field
