gameId,gameDate,mlbGamePk,awayTeam,homeTeam,gameStatus
2250558,2026-05-09,823792,NYY,MIL,final
2250559,2026-05-09,823304,STL,SD,final
2250560,2026-05-09,823224,PIT,SF,final
2250561,2026-05-09,823955,ATL,LAD,final
2252864,2026-05-09,825089,NYM,ARI,final
2250562,2026-05-10,823868,WSH,MIA,final
2250563,2026-05-10,824845,ATH,BAL,final
2250564,2026-05-10,824765,TB,BOS,final
2250565,2026-05-10,823463,COL,PHI,final
2250566,2026-05-10,822819,LAA,TOR,final
2250567,2026-05-10,824520,HOU,CIN,final
2250568,2026-05-10,824440,MIN,CLE,final
2250569,2026-05-10,824605,SEA,CWS,final
2250570,2026-05-10,823793,NYY,MIL,final
2250571,2026-05-10,822902,CHC,TEX,final
2250572,2026-05-10,823221,PIT,SF,final
2250573,2026-05-10,823305,STL,SD,final
2250574,2026-05-10,823954,ATL,LAD,final
2250575,2026-05-10,824113,DET,KC,final
2252879,2026-05-10,825085,NYM,ARI,final
2250576,2026-05-11,824441,LAA,CLE,final
2250577,2026-05-11,824844,NYY,BAL,final
2250578,2026-05-11,822818,TB,TOR,final
2250579,2026-05-11,824199,SEA,HOU,final
2250580,2026-05-11,823953,SF,LAD,final
2252886,2026-05-11,822901,ARI,TEX,final
2250581,2026-05-12,824442,LAA,CLE,final
2250582,2026-05-12,824843,NYY,BAL,final
2250583,2026-05-12,824521,WSH,CIN,final
2250584,2026-05-12,823385,COL,PIT,final
2250585,2026-05-12,824764,PHI,BOS,final
2250586,2026-05-12,822817,TB,TOR,final
2250587,2026-05-12,823632,DET,NYM,final
2250588,2026-05-12,824927,CHC,ATL,final
2250589,2026-05-12,824604,KC,CWS,final
2250590,2026-05-12,823712,MIA,MIN,final
2250591,2026-05-12,823790,SD,MIL,final
2250592,2026-05-12,824197,SEA,HOU,final
2250593,2026-05-12,825011,STL,ATH,final
2250594,2026-05-12,823951,SF,LAD,final
2252900,2026-05-12,822903,ARI,TEX,final
2250595,2026-05-13,824438,LAA,CLE,final
2250596,2026-05-13,824841,NYY,BAL,final
2250597,2026-05-13,824519,WSH,CIN,final
2250598,2026-05-13,823386,COL,PIT,final
2250599,2026-05-13,824763,PHI,BOS,final
2250600,2026-05-13,822815,TB,TOR,final
2250601,2026-05-13,823631,DET,NYM,final
2250602,2026-05-13,824928,CHC,ATL,final
2250603,2026-05-13,824603,KC,CWS,final
2250604,2026-05-13,823710,MIA,MIN,final
2250605,2026-05-13,823791,SD,MIL,final
2250606,2026-05-13,824195,SEA,HOU,final
2250607,2026-05-13,825010,STL,ATH,final
2250608,2026-05-13,823952,SF,LAD,final
2252915,2026-05-13,822900,ARI,TEX,final
2250609,2026-05-14,823383,COL,PIT,final
2250610,2026-05-14,824517,WSH,CIN,final
2250611,2026-05-14,823630,DET,NYM,final
2250612,2026-05-14,823709,MIA,MIN,final
2250613,2026-05-14,823789,SD,MIL,final
2250614,2026-05-14,824196,SEA,HOU,final
2250615,2026-05-14,825008,STL,ATH,final
2250616,2026-05-14,824762,PHI,BOS,final
2250617,2026-05-14,824926,CHC,ATL,final
2250618,2026-05-14,824602,KC,CWS,final
2250619,2026-05-14,823950,SF,LAD,final
2250620,2026-05-15,823384,PHI,PIT,final
2250621,2026-05-15,822739,BAL,WSH,final
2250622,2026-05-15,824280,TOR,DET,final
2250623,2026-05-15,824439,CIN,CLE,final
2250624,2026-05-15,822983,MIA,TB,final
2250625,2026-05-15,824925,BOS,ATL,final
2250626,2026-05-15,823629,NYY,NYM,final
2250627,2026-05-15,824601,CHC,CWS,final
2250628,2026-05-15,824194,TEX,HOU,final
2250629,2026-05-15,823707,MIL,MIN,final
2250630,2026-05-15,823061,KC,STL,final
2250631,2026-05-15,824037,LAD,LAA,final
2250632,2026-05-15,823140,SD,SEA,final
2250633,2026-05-15,825009,SF,ATH,final
2252941,2026-05-15,824360,ARI,COL,final
2250634,2026-05-16,824278,TOR,DET,final
2250635,2026-05-16,823060,KC,STL,final
2250636,2026-05-16,822737,BAL,WSH,final
2250637,2026-05-16,823382,PHI,PIT,final
2250638,2026-05-16,822981,MIA,TB,final
2250639,2026-05-16,824435,CIN,CLE,final
2250640,2026-05-16,824193,TEX,HOU,final
2250641,2026-05-16,824600,CHC,CWS,final
2250642,2026-05-16,823706,MIL,MIN,final
2250643,2026-05-16,823139,SD,SEA,final
2250644,2026-05-16,824924,BOS,ATL,final
2250645,2026-05-16,823627,NYY,NYM,final
2250646,2026-05-16,824038,LAD,LAA,final
2250647,2026-05-16,825007,SF,ATH,final
2252947,2026-05-16,824359,ARI,COL,final
2250648,2026-05-17,822982,MIA,TB,final
2250649,2026-05-17,822738,BAL,WSH,final
2250650,2026-05-17,823381,PHI,PIT,final
2250651,2026-05-17,824923,BOS,ATL,final
2250652,2026-05-17,824436,CIN,CLE,final
2250653,2026-05-17,824279,TOR,DET,final
2250654,2026-05-17,823628,NYY,NYM,final
2250655,2026-05-17,824192,TEX,HOU,final
2250656,2026-05-17,824599,CHC,CWS,final
2250657,2026-05-17,823708,MIL,MIN,final
2250658,2026-05-17,823058,KC,STL,final
2250659,2026-05-17,825006,SF,ATH,final
2250660,2026-05-17,824034,LAD,LAA,final
2250661,2026-05-17,823138,SD,SEA,final
2252971,2026-05-17,824358,ARI,COL,final
2250662,2026-05-18,824277,CLE,DET,final
2250663,2026-05-18,822980,BAL,TB,final
2250664,2026-05-18,823465,CIN,PHI,final
2250665,2026-05-18,823867,ATL,MIA,final
2250666,2026-05-18,822734,NYM,WSH,final
2250667,2026-05-18,823549,TOR,NYY,final
2250668,2026-05-18,824114,BOS,KC,final
2250669,2026-05-18,823705,HOU,MIN,final
2250670,2026-05-18,824680,MIL,CHC,final
2250671,2026-05-18,824357,TEX,COL,final
2250672,2026-05-18,824035,ATH,LAA,final
2250673,2026-05-18,823301,LAD,SD,final
2250674,2026-05-18,823137,CWS,SEA,final
2252987,2026-05-18,825087,SF,ARI,final
2250675,2026-05-19,823865,ATL,MIA,final
2250676,2026-05-19,824276,CLE,DET,final
2250677,2026-05-19,822979,BAL,TB,final
2250678,2026-05-19,823464,CIN,PHI,final
2250679,2026-05-19,822736,NYM,WSH,final
2250680,2026-05-19,823548,TOR,NYY,final
2250681,2026-05-19,824112,BOS,KC,final
2250682,2026-05-19,823704,HOU,MIN,final
2250683,2026-05-19,824677,MIL,CHC,final
2250684,2026-05-19,823059,PIT,STL,final
2250685,2026-05-19,824356,TEX,COL,final
2250686,2026-05-19,824033,ATH,LAA,final
2250687,2026-05-19,823302,LAD,SD,final
2250688,2026-05-19,823136,CWS,SEA,final
2253002,2026-05-19,825086,SF,ARI,final
2250689,2026-05-20,823462,CIN,PHI,final
2250690,2026-05-20,822977,BAL,TB,final
2250691,2026-05-20,823703,HOU,MIN,final
2250692,2026-05-20,824355,TEX,COL,final
2250693,2026-05-20,823134,CWS,SEA,final
2250694,2026-05-20,824273,CLE,DET,final
2250695,2026-05-20,823866,ATL,MIA,final
2250696,2026-05-20,822735,NYM,WSH,final
2250697,2026-05-20,823547,TOR,NYY,final
2250698,2026-05-20,824111,BOS,KC,final
2250699,2026-05-20,824678,MIL,CHC,final
2250700,2026-05-20,823057,PIT,STL,final
2250701,2026-05-20,823299,LAD,SD,final
2250702,2026-05-20,824032,ATH,LAA,final
2253008,2026-05-20,825084,SF,ARI,final
2250703,2026-05-21,824274,CLE,DET,final
2250704,2026-05-21,823056,PIT,STL,final
2250705,2026-05-21,822733,NYM,WSH,final
2250706,2026-05-21,823864,ATL,MIA,final
2250707,2026-05-21,823545,TOR,NYY,final
2250708,2026-05-21,824031,ATH,LAA,final
2253025,2026-05-21,825083,COL,ARI,final
2250709,2026-05-22,824679,HOU,CHC,final
2250711,2026-05-22,823461,CLE,PHI,final
2250712,2026-05-22,823546,TB,NYY,final
2250713,2026-05-22,822816,PIT,TOR,final
2250714,2026-05-22,824761,MIN,BOS,final
2250715,2026-05-22,823863,NYM,MIA,final
2250716,2026-05-22,824842,DET,BAL,final
2250717,2026-05-22,824922,WSH,ATL,final
2250718,2026-05-22,824110,SEA,KC,final
2250719,2026-05-22,823788,LAD,MIL,final
2250720,2026-05-22,824029,TEX,LAA,final
2250721,2026-05-22,823298,ATH,SD,final
2250722,2026-05-22,823223,CWS,SF,final
2253038,2026-05-22,825082,COL,ARI,final
2250710,2026-05-23,824518,STL,CIN,final
2250724,2026-05-23,824674,HOU,CHC,final
2250725,2026-05-23,822814,PIT,TOR,final
2250727,2026-05-23,823458,CLE,PHI,final
2250728,2026-05-23,823222,CWS,SF,final
2250729,2026-05-23,824109,SEA,KC,final
2250730,2026-05-23,824760,MIN,BOS,final
2250731,2026-05-23,824920,WSH,ATL,final
2250732,2026-05-23,823862,NYM,MIA,final
2250733,2026-05-23,824516,STL,CIN,final
2250734,2026-05-23,823787,LAD,MIL,final
2250735,2026-05-23,823300,ATH,SD,final
2250736,2026-05-23,824030,TEX,LAA,final
2253055,2026-05-23,825080,COL,ARI,final
2250726,2026-05-24,824840,DET,BAL,final
2250737,2026-05-24,822813,PIT,TOR,final
2250738,2026-05-24,824839,DET,BAL,final
2250739,2026-05-24,824759,MIN,BOS,final
2250740,2026-05-24,823459,CLE,PHI,final
2250741,2026-05-24,823544,TB,NYY,final
2250743,2026-05-24,823861,NYM,MIA,final
2250744,2026-05-24,824108,SEA,KC,final
2250745,2026-05-24,823786,LAD,MIL,final
2250746,2026-05-24,824676,HOU,CHC,final
2250747,2026-05-24,823220,CWS,SF,final
2250748,2026-05-24,823297,ATH,SD,final
2250749,2026-05-24,824921,WSH,ATL,final
2250750,2026-05-24,824028,TEX,LAA,final
2253067,2026-05-24,825081,COL,ARI,final
2250751,2026-05-25,824838,TB,BAL,final
2250752,2026-05-25,824598,MIN,CWS,final
2250753,2026-05-25,823784,STL,MIL,final
2250754,2026-05-25,824107,NYY,KC,final
2250755,2026-05-25,823625,CIN,NYM,final
2250756,2026-05-25,824437,WSH,CLE,final
2250757,2026-05-25,823380,CHC,PIT,final
2250758,2026-05-25,823296,PHI,SD,final
2250759,2026-05-25,822899,HOU,TEX,final
2250760,2026-05-25,822812,MIA,TOR,final
2250761,2026-05-25,823948,COL,LAD,final
2250762,2026-05-25,825005,SEA,ATH,final
2253076,2026-05-25,823219,ARI,SF,final
2250763,2026-05-26,824434,WSH,CLE,final
2250764,2026-05-26,824837,TB,BAL,final
2250765,2026-05-26,824275,LAA,DET,final
2250766,2026-05-26,823379,CHC,PIT,final
2250767,2026-05-26,824758,ATL,BOS,final
2250768,2026-05-26,822811,MIA,TOR,final
2250769,2026-05-26,823624,CIN,NYM,final
2250770,2026-05-26,824597,MIN,CWS,final
2250771,2026-05-26,824106,NYY,KC,final
2250772,2026-05-26,823785,STL,MIL,final
2250773,2026-05-26,822898,HOU,TEX,final
2250774,2026-05-26,825004,SEA,ATH,final
2250775,2026-05-26,823294,PHI,SD,final
2250776,2026-05-26,823949,COL,LAD,final
2253097,2026-05-26,823216,ARI,SF,final
2250777,2026-05-27,822809,MIA,TOR,final
2250778,2026-05-27,824432,WSH,CLE,final
2250779,2026-05-27,823783,STL,MIL,final
2250780,2026-05-27,825003,SEA,ATH,final
2250781,2026-05-27,823295,PHI,SD,final
2250782,2026-05-27,824836,TB,BAL,final
2250783,2026-05-27,824270,LAA,DET,final
2250784,2026-05-27,823376,CHC,PIT,final
2250785,2026-05-27,824756,ATL,BOS,final
2250786,2026-05-27,823626,CIN,NYM,final
2250787,2026-05-27,824596,MIN,CWS,final
2250788,2026-05-27,824104,NYY,KC,final
2250789,2026-05-27,822897,HOU,TEX,final
2250790,2026-05-27,823947,COL,LAD,final
2253103,2026-05-27,823217,ARI,SF,final
2250791,2026-05-28,824272,LAA,DET,final
2250792,2026-05-28,824595,MIN,CWS,final
2250793,2026-05-28,824757,ATL,BOS,final
2250794,2026-05-28,824834,TOR,BAL,final
2250795,2026-05-28,823378,CHC,PIT,final
2250796,2026-05-28,822896,HOU,TEX,final
2250797,2026-05-29,824515,ATL,CIN,final
2250798,2026-05-29,822732,SD,WSH,final
2250799,2026-05-29,823377,MIN,PIT,final
2250800,2026-05-29,824835,TOR,BAL,final
2250801,2026-05-29,824433,BOS,CLE,final
2250802,2026-05-29,822978,LAA,TB,final
2250803,2026-05-29,823623,MIA,NYM,final
2250804,2026-05-29,823055,CHC,STL,final
2250805,2026-05-29,824594,DET,CWS,final
2250806,2026-05-29,822894,KC,TEX,final
2250807,2026-05-29,824191,MIL,HOU,final
2250808,2026-05-29,824353,SF,COL,final
2250809,2026-05-29,825002,NYY,ATH,final
2250810,2026-05-29,823946,PHI,LAD,final
2253133,2026-05-29,823135,ARI,SEA,final
2250811,2026-05-30,824593,DET,CWS,final
2250812,2026-05-30,822731,SD,WSH,final
2250813,2026-05-30,822893,KC,TEX,final
2250814,2026-05-30,824833,TOR,BAL,final
2250815,2026-05-30,823375,MIN,PIT,final
2250816,2026-05-30,824431,BOS,CLE,final
2250817,2026-05-30,822975,LAA,TB,final
2250818,2026-05-30,823622,MIA,NYM,final
2250819,2026-05-30,824190,MIL,HOU,final
2250820,2026-05-30,823054,CHC,STL,final
2250821,2026-05-30,824513,ATL,CIN,final
2250822,2026-05-30,824352,SF,COL,final
2250823,2026-05-30,825000,NYY,ATH,final
2250824,2026-05-30,823945,PHI,LAD,final
2253148,2026-05-30,823132,ARI,SEA,final
2250825,2026-05-31,824832,TOR,BAL,final
2250826,2026-05-31,822729,SD,WSH,final
2250827,2026-05-31,823373,MIN,PIT,final
2250828,2026-05-31,824430,BOS,CLE,final
2250829,2026-05-31,822976,LAA,TB,final
2250830,2026-05-31,824512,ATL,CIN,final
2250831,2026-05-31,823621,MIA,NYM,final
2250832,2026-05-31,824592,DET,CWS,final
2250833,2026-05-31,824187,MIL,HOU,final
2250834,2026-05-31,822895,KC,TEX,final
2250835,2026-05-31,824354,SF,COL,final
2250836,2026-05-31,825001,NYY,ATH,final
2250837,2026-05-31,823944,PHI,LAD,final
2250838,2026-05-31,823053,CHC,STL,final
2253162,2026-05-31,823133,ARI,SEA,final
2250839,2026-06-01,822974,DET,TB,final
2250840,2026-06-01,822730,MIA,WSH,final
2250841,2026-06-01,824510,KC,CIN,final
2250842,2026-06-01,823702,CWS,MIN,final
2250843,2026-06-01,823781,SF,MIL,final
2250844,2026-06-01,823050,TEX,STL,final
2250845,2026-06-01,824027,COL,LAA,final
2250846,2026-06-01,823131,NYM,SEA,final
2253172,2026-06-01,825078,LAD,ARI,final
2250847,2026-06-02,822971,DET,TB,final
2250848,2026-06-02,823460,SD,PHI,final
2250849,2026-06-02,824754,BAL,BOS,final
2250850,2026-06-02,822728,MIA,WSH,final
2250851,2026-06-02,823541,CLE,NYY,final
2250852,2026-06-02,824511,KC,CIN,final
2250853,2026-06-02,824918,TOR,ATL,final
2250854,2026-06-02,823700,CWS,MIN,final
2250855,2026-06-02,823782,SF,MIL,final
2250856,2026-06-02,823052,TEX,STL,final
2250857,2026-06-02,824675,ATH,CHC,final
2250858,2026-06-02,824189,PIT,HOU,final
2250859,2026-06-02,824026,COL,LAA,final
2250860,2026-06-02,823129,NYM,SEA,final
2253187,2026-06-02,825079,LAD,ARI,final
2250861,2026-06-03,822727,MIA,WSH,final
2250862,2026-06-03,822973,DET,TB,final
2250863,2026-06-03,823701,CWS,MIN,final
2250864,2026-06-03,823130,NYM,SEA,final
2250865,2026-06-03,823456,SD,PHI,final
2250866,2026-06-03,824755,BAL,BOS,final
2250867,2026-06-03,823540,CLE,NYY,final
2250868,2026-06-03,824509,KC,CIN,final
2250869,2026-06-03,824917,TOR,ATL,final
2250870,2026-06-03,823780,SF,MIL,final
2250871,2026-06-03,823051,TEX,STL,final
2250872,2026-06-03,824671,ATH,CHC,final
2250873,2026-06-03,824188,PIT,HOU,final
2250874,2026-06-03,824024,COL,LAA,final
2253203,2026-06-03,825077,LAD,ARI,final
2250875,2026-06-04,823457,SD,PHI,final
2250876,2026-06-04,824753,BAL,BOS,final
2250877,2026-06-04,823542,CLE,NYY,final
2250878,2026-06-04,823779,SF,MIL,final
2250879,2026-06-04,824919,TOR,ATL,final
2250880,2026-06-04,823698,KC,MIN,final
2250881,2026-06-04,824672,ATH,CHC,final
2250882,2026-06-04,824185,PIT,HOU,final
2253212,2026-06-04,825076,LAD,ARI,final
2250883,2026-06-05,824673,SF,CHC,final
2250884,2026-06-05,824271,SEA,DET,final
2250885,2026-06-05,823455,CWS,PHI,final
2250886,2026-06-05,823538,BOS,NYY,final
2250887,2026-06-05,822810,BAL,TOR,final
2250888,2026-06-05,823860,TB,MIA,final
2250889,2026-06-05,824914,PIT,ATL,final
2250890,2026-06-05,824186,ATH,HOU,final
2250891,2026-06-05,823049,CIN,STL,final
2250892,2026-06-05,822892,CLE,TEX,final
2250893,2026-06-05,823699,KC,MIN,final
2250894,2026-06-05,824350,MIL,COL,final
2250895,2026-06-05,823293,NYM,SD,final
2250896,2026-06-05,823943,LAA,LAD,final
2253225,2026-06-05,825073,WSH,ARI,final
2250897,2026-06-06,824269,SEA,DET,final
2250898,2026-06-06,823697,KC,MIN,final
2250899,2026-06-06,823048,CIN,STL,final
2250900,2026-06-06,824669,SF,CHC,final
2250901,2026-06-06,822808,BAL,TOR,final
2250902,2026-06-06,823454,CWS,PHI,final
2250903,2026-06-06,824184,ATH,HOU,final
2250904,2026-06-06,824915,PIT,ATL,final
2250905,2026-06-06,823859,TB,MIA,final
2250906,2026-06-06,822891,CLE,TEX,final
2250908,2026-06-06,824351,MIL,COL,final
2250909,2026-06-06,823942,LAA,LAD,final
2250910,2026-06-06,823292,NYM,SD,final
2253234,2026-06-06,825075,WSH,ARI,final
2250911,2026-06-07,824916,PIT,ATL,final
2250912,2026-06-07,823453,CWS,PHI,final
2250913,2026-06-07,823537,BOS,NYY,final
2250914,2026-06-07,822807,BAL,TOR,final
2250915,2026-06-07,824268,SEA,DET,final
2250916,2026-06-07,823857,TB,MIA,final
2250917,2026-06-07,824183,ATH,HOU,final
2250918,2026-06-07,823696,KC,MIN,final
2250919,2026-06-07,823047,CIN,STL,final
2250920,2026-06-07,822890,CLE,TEX,final
2250921,2026-06-07,824349,MIL,COL,final
2250922,2026-06-07,823941,LAA,LAD,final
2250923,2026-06-07,823291,NYM,SD,final
2250924,2026-06-07,824670,SF,CHC,final
2253254,2026-06-07,825074,WSH,ARI,final
2250925,2026-06-08,824829,SEA,BAL,final
2250926,2026-06-08,822972,BOS,TB,final
2250927,2026-06-08,824427,NYY,CLE,final
2250928,2026-06-08,822806,PHI,TOR,final
2250929,2026-06-08,824025,HOU,LAA,final
2250930,2026-06-08,823289,CIN,SD,final
2250931,2026-06-08,823218,WSH,SF,final
2250932,2026-06-08,824998,MIL,ATH,final
2250933,2026-06-09,824830,SEA,BAL,final
2250934,2026-06-09,823374,LAD,PIT,final
2250935,2026-06-09,822969,BOS,TB,final
2250936,2026-06-09,824267,MIN,DET,final
2250937,2026-06-09,824429,NYY,CLE,final
2250938,2026-06-09,822805,PHI,TOR,final
2250939,2026-06-09,823620,STL,NYM,final
2250940,2026-06-09,824105,TEX,KC,final
2250941,2026-06-09,824591,ATL,CWS,final
2250942,2026-06-09,824347,CHC,COL,final
2250943,2026-06-09,824023,HOU,LAA,final
2250944,2026-06-09,823290,CIN,SD,final
2250945,2026-06-09,823214,WSH,SF,final
2250946,2026-06-09,824999,MIL,ATH,final
2253270,2026-06-09,823858,ARI,MIA,final
2250947,2026-06-10,822970,BOS,TB,final
2250948,2026-06-10,824428,NYY,CLE,final
2250949,2026-06-10,823215,WSH,SF,final
2250950,2026-06-10,823287,CIN,SD,final
2250951,2026-06-10,824831,SEA,BAL,final
2250952,2026-06-10,823372,LAD,PIT,final
2250953,2026-06-10,824266,MIN,DET,final
2250954,2026-06-10,822804,PHI,TOR,final
2250955,2026-06-10,823618,STL,NYM,final
2250956,2026-06-10,824103,TEX,KC,final
2250957,2026-06-10,824590,ATL,CWS,final
2250958,2026-06-10,824348,CHC,COL,final
2250959,2026-06-10,824996,MIL,ATH,final
2250960,2026-06-10,824022,HOU,LAA,final
2253288,2026-06-10,823856,ARI,MIA,final
2250961,2026-06-11,823619,STL,NYM,final
2250962,2026-06-11,824265,MIN,DET,final
2250963,2026-06-11,824101,TEX,KC,final
2250964,2026-06-11,824346,CHC,COL,final
2250965,2026-06-11,823371,LAD,PIT,final
2250966,2026-06-11,824827,SEA,BAL,final
2253298,2026-06-11,823855,ARI,MIA,final
2250968,2026-06-12,823370,MIA,PIT,final
2250969,2026-06-12,822726,SEA,WSH,final
2250970,2026-06-12,824826,SD,BAL,final
2250971,2026-06-12,824425,DET,CLE,final
2250972,2026-06-12,824752,TEX,BOS,final
2250973,2026-06-12,823617,ATL,NYM,final
2250974,2026-06-12,822803,NYY,TOR,final
2250975,2026-06-12,824588,LAD,CWS,final
2250976,2026-06-12,823778,PHI,MIL,final
2250977,2026-06-12,824102,HOU,KC,final
2250978,2026-06-12,823695,STL,MIN,final
2250979,2026-06-12,824020,TB,LAA,final
2250980,2026-06-12,824997,COL,ATH,final
2250981,2026-06-12,823211,CHC,SF,final
2253309,2026-06-12,824507,ARI,CIN,final
2250982,2026-06-13,823694,STL,MIN,final
2250983,2026-06-13,822802,NYY,TOR,final
2250984,2026-06-13,824828,SD,BAL,final
2250985,2026-06-13,822725,SEA,WSH,final
2250986,2026-06-13,823369,MIA,PIT,final
2250987,2026-06-13,824426,DET,CLE,final
2250988,2026-06-13,824749,TEX,BOS,final
2250989,2026-06-13,823616,ATL,NYM,final
2250990,2026-06-13,824587,LAD,CWS,final
2250991,2026-06-13,824100,HOU,KC,final
2250992,2026-06-13,823776,PHI,MIL,final
2250993,2026-06-13,824995,COL,ATH,final
2250994,2026-06-13,823213,CHC,SF,final
2250995,2026-06-13,824019,TB,LAA,final
2253324,2026-06-13,824508,ARI,CIN,final
2250996,2026-06-14,823368,MIA,PIT,final
2250997,2026-06-14,824823,SD,BAL,final
2250998,2026-06-14,822722,SEA,WSH,final
2250999,2026-06-14,822801,NYY,TOR,final
2251001,2026-06-14,823615,ATL,NYM,final
2251002,2026-06-14,824099,HOU,KC,final
2251003,2026-06-14,823693,STL,MIN,final
2251004,2026-06-14,824586,LAD,CWS,final
2251005,2026-06-14,823777,PHI,MIL,final
2251006,2026-06-14,824994,COL,ATH,final
2251007,2026-06-14,823212,CHC,SF,final
2251008,2026-06-14,824021,TB,LAA,final
2251009,2026-06-14,824751,TEX,BOS,final
2253338,2026-06-14,824506,ARI,CIN,final
2251010,2026-06-15,823452,MIA,PHI,final
2251011,2026-06-15,822724,KC,WSH,final
2251012,2026-06-15,824505,NYM,CIN,final
2251013,2026-06-15,823046,SD,STL,final
2251014,2026-06-15,824666,COL,CHC,final
2251015,2026-06-15,822887,MIN,TEX,final
2251016,2026-06-15,824181,DET,HOU,final
2251017,2026-06-15,824993,PIT,ATH,final
2251018,2026-06-15,823938,TB,LAD,final
2253356,2026-06-15,825071,LAA,ARI,final
2251019,2026-06-16,823451,MIA,PHI,final
2251020,2026-06-16,822723,KC,WSH,final
2251021,2026-06-16,824750,TOR,BOS,final
2251022,2026-06-16,823535,CWS,NYY,final
2251023,2026-06-16,824504,NYM,CIN,final
2251024,2026-06-16,824912,SF,ATL,final
2251025,2026-06-16,823775,CLE,MIL,final
2251026,2026-06-16,823045,SD,STL,final
2251027,2026-06-16,824667,COL,CHC,final
2251028,2026-06-16,822888,MIN,TEX,final
2251029,2026-06-16,824182,DET,HOU,final
2251030,2026-06-16,824991,PIT,ATH,final
2251031,2026-06-16,823128,BAL,SEA,final
2251032,2026-06-16,823939,TB,LAD,final
2253370,2026-06-16,825070,LAA,ARI,final
2251033,2026-06-17,824503,NYM,CIN,final
2251034,2026-06-17,822721,KC,WSH,final
2251035,2026-06-17,823450,MIA,PHI,final
2251036,2026-06-17,824178,DET,HOU,final
2251037,2026-06-17,823044,SD,STL,final
2251038,2026-06-17,823940,TB,LAD,final
2251039,2026-06-17,824746,TOR,BOS,final
2251040,2026-06-17,823536,CWS,NYY,final
2251041,2026-06-17,824913,SF,ATL,final
2251042,2026-06-17,823774,CLE,MIL,final
2251043,2026-06-17,824668,COL,CHC,final
2251044,2026-06-17,824992,PIT,ATH,final
2251045,2026-06-17,823127,BAL,SEA,final
2253380,2026-06-17,825072,LAA,ARI,final
2251046,2026-06-18,824748,TOR,BOS,final
2251047,2026-06-18,823772,CLE,MIL,final
2251048,2026-06-18,822889,MIN,TEX,final
2251049,2026-06-18,823125,BAL,SEA,final
2251050,2026-06-18,823448,NYM,PHI,final
2251051,2026-06-18,823533,CWS,NYY,final
2251053,2026-06-18,824098,STL,KC,final
2251054,2026-06-18,824989,LAA,ATH,final
2251055,2026-06-19,824663,TOR,CHC,final
2251056,2026-06-19,824264,CWS,DET,final
2251057,2026-06-19,823534,CIN,NYY,final
2251058,2026-06-19,822966,WSH,TB,final
2251059,2026-06-19,823853,SF,MIA,final
2251060,2026-06-19,824910,MIL,ATL,final
2251061,2026-06-19,822886,SD,TEX,final
2251062,2026-06-19,824179,CLE,HOU,final
2251063,2026-06-19,824097,STL,KC,final
2251064,2026-06-19,824345,PIT,COL,final
2251065,2026-06-19,824990,LAA,ATH,final
2251066,2026-06-19,823936,BAL,LAD,final
2251067,2026-06-19,823124,BOS,SEA,final
2253408,2026-06-19,825069,MIN,ARI,final
2251068,2026-06-20,824263,CWS,DET,final
2251069,2026-06-20,823532,CIN,NYY,final
2251070,2026-06-20,824665,TOR,CHC,final
2251071,2026-06-20,822885,SD,TEX,final
2251072,2026-06-20,822967,WSH,TB,final
2251073,2026-06-20,823854,SF,MIA,final
2251074,2026-06-20,824909,MIL,ATL,final
2251075,2026-06-20,824180,CLE,HOU,final
2251076,2026-06-20,823447,NYM,PHI,final
2251077,2026-06-20,824342,PIT,COL,final
2251078,2026-06-20,824988,LAA,ATH,final
2251079,2026-06-20,823937,BAL,LAD,final
2251080,2026-06-20,823126,BOS,SEA,final
2253424,2026-06-20,825068,MIN,ARI,final
2251081,2026-06-21,823531,CIN,NYY,final
2251082,2026-06-21,824908,MIL,ATL,final
2251083,2026-06-21,822968,WSH,TB,final
2251084,2026-06-21,824260,CWS,DET,final
2251085,2026-06-21,823852,SF,MIA,final
2251086,2026-06-21,824177,CLE,HOU,final
2251087,2026-06-21,824095,STL,KC,final
2251089,2026-06-21,822883,SD,TEX,final
2251090,2026-06-21,824343,PIT,COL,final
2251091,2026-06-21,824987,LAA,ATH,final
2251092,2026-06-21,823934,BAL,LAD,final
2251093,2026-06-21,823123,BOS,SEA,final
2251094,2026-06-21,823449,NYM,PHI,final
2253435,2026-06-21,825067,MIN,ARI,final
2251095,2026-06-22,822964,KC,TB,final
2251096,2026-06-22,823851,TEX,MIA,final
2251097,2026-06-22,824261,NYY,DET,final
2251098,2026-06-22,822720,PHI,WSH,final
2251099,2026-06-22,822800,HOU,TOR,final
2251101,2026-06-22,824502,MIL,CIN,final
2251102,2026-06-22,823692,LAD,MIN,final
2251103,2026-06-22,824585,CLE,CWS,final
2251104,2026-06-22,824344,BOS,COL,final
2251105,2026-06-22,824016,BAL,LAA,final
2251106,2026-06-22,823288,ATL,SD,final
2253449,2026-06-22,823040,ARI,STL,final
2251107,2026-06-23,823365,SEA,PIT,final
2251108,2026-06-23,822963,KC,TB,final
2251109,2026-06-23,823849,TEX,MIA,final
2251110,2026-06-23,824262,NYY,DET,final
2251111,2026-06-23,822718,PHI,WSH,final
2251112,2026-06-23,822799,HOU,TOR,final
2251113,2026-06-23,823614,CHC,NYM,final
2251114,2026-06-23,824501,MIL,CIN,final
2251115,2026-06-23,823690,LAD,MIN,final
2251116,2026-06-23,824584,CLE,CWS,final
2251117,2026-06-23,824340,BOS,COL,final
