btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,f5_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
630008,2250006,2026-03-25,f5_ml_away,f5_ml_away,NO_ACTION,WIN,,0,,0.5,,F5 ML,,7-0,,,,ok,modelProb=null,,v2026-full-audit-1.0,
630007,2250006,2026-03-25,f5_ml_home,f5_ml_home,NO_ACTION,LOSS,,0,,0.5,,F5 ML,,7-0,,,,ok,modelProb=null,,v2026-full-audit-1.0,
640767,2250006,2026-03-25,f5_over,,NO_ACTION,WIN,,,,,,F5 O3.5,3.5,7-0,,,,WARN:noaction-conf1,modelProb=null,,v2026-full-audit-1.0,
630010,2250006,2026-03-25,f5_rl_away,f5_rl_away,NO_ACTION,WIN,,0,,0.4085,,-0.5,-0.5,7-0,,,,ok,modelProb=null,,v2026-full-audit-1.0,
630009,2250006,2026-03-25,f5_rl_home,f5_rl_home,NO_ACTION,LOSS,,0,,0.5915,,0.5,0.5,7-0,,,,ok,modelProb=null,,v2026-full-audit-1.0,
640768,2250006,2026-03-25,f5_under,,NO_ACTION,LOSS,,,,,,F5 U3.5,3.5,7-0,,,,WARN:noaction-conf1,modelProb=null,,v2026-full-audit-1.0,
280489,2250007,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.4,0.5314,,F5 ML,,4-9,,,,ok,modelRunAt=1776250825827 >= gameStartUtcMs=1774541700000,,v2026-full-audit-1.0,
280488,2250007,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.43,0.4686,,F5 ML,,4-9,,,,ok,modelRunAt=1776250825827 >= gameStartUtcMs=1774541700000,,v2026-full-audit-1.0,
640771,2250007,2026-03-26,f5_over,,QUARANTINED,WIN,,,0.46,,,F5 O3.5,3.5,4-9,,,,ok,leakage:modelRunAt=1776250825827>=gameStart=1774541700000,,v2026-full-audit-1.0,
280491,2250007,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.48,0.4307,,-0.5,-0.5,4-9,,,,ok,modelRunAt=1776250825827 >= gameStartUtcMs=1774541700000,,v2026-full-audit-1.0,
280490,2250007,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.52,0.5693,,0.5,0.5,4-9,,,,ok,modelRunAt=1776250825827 >= gameStartUtcMs=1774541700000,,v2026-full-audit-1.0,
640772,2250007,2026-03-26,f5_under,,QUARANTINED,LOSS,,,0.54,,,F5 U3.5,3.5,4-9,,,,ok,leakage:modelRunAt=1776250825827>=gameStart=1774541700000,,v2026-full-audit-1.0,
280225,2250008,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.4,0.3952,,F5 ML,,1-8,,,,ok,modelRunAt=1776250826153 >= gameStartUtcMs=1774545000000,,v2026-full-audit-1.0,
280224,2250008,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.45,0.6048,,F5 ML,,1-8,,,,ok,modelRunAt=1776250826153 >= gameStartUtcMs=1774545000000,,v2026-full-audit-1.0,
640775,2250008,2026-03-26,f5_over,,QUARANTINED,WIN,,,0.56,,,F5 O4.5,4.5,1-8,,,,ok,leakage:modelRunAt=1776250826153>=gameStart=1774545000000,,v2026-full-audit-1.0,
280227,2250008,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.47,0.4918,,0.5,0.5,1-8,,,,ok,modelRunAt=1776250826153 >= gameStartUtcMs=1774545000000,,v2026-full-audit-1.0,
280226,2250008,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.53,0.5082,,-0.5,-0.5,1-8,,,,ok,modelRunAt=1776250826153 >= gameStartUtcMs=1774545000000,,v2026-full-audit-1.0,
640776,2250008,2026-03-26,f5_under,,QUARANTINED,LOSS,,,0.44,,,F5 U4.5,4.5,1-8,,,,ok,leakage:modelRunAt=1776250826153>=gameStart=1774545000000,,v2026-full-audit-1.0,
280255,2250009,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.35,0.3791,,F5 ML,,7-3,,,,ok,modelRunAt=1776250826222 >= gameStartUtcMs=1774545600000,,v2026-full-audit-1.0,
280254,2250009,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.49,0.6209,,F5 ML,,7-3,,,,ok,modelRunAt=1776250826222 >= gameStartUtcMs=1774545600000,,v2026-full-audit-1.0,
640779,2250009,2026-03-26,f5_over,,QUARANTINED,WIN,,,0.51,,,F5 O3.5,3.5,7-3,,,,ok,leakage:modelRunAt=1776250826222>=gameStart=1774545600000,,v2026-full-audit-1.0,
280257,2250009,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.41,0.4877,,0.5,0.5,7-3,,,,ok,modelRunAt=1776250826222 >= gameStartUtcMs=1774545600000,,v2026-full-audit-1.0,
280256,2250009,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.59,0.5123,,-0.5,-0.5,7-3,,,,ok,modelRunAt=1776250826222 >= gameStartUtcMs=1774545600000,,v2026-full-audit-1.0,
640780,2250009,2026-03-26,f5_under,,QUARANTINED,LOSS,,,0.49,,,F5 U3.5,3.5,7-3,,,,ok,leakage:modelRunAt=1776250826222>=gameStart=1774545600000,,v2026-full-audit-1.0,
280285,2250010,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,PUSH,,0,0.36,0.4721,,F5 ML,,0-0,,,,ok,modelRunAt=1776250826284 >= gameStartUtcMs=1774548300000,,v2026-full-audit-1.0,
280284,2250010,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,PUSH,,0,0.48,0.5279,,F5 ML,,0-0,,,,ok,modelRunAt=1776250826284 >= gameStartUtcMs=1774548300000,,v2026-full-audit-1.0,
640783,2250010,2026-03-26,f5_over,,QUARANTINED,LOSS,,,0.42,,,F5 O4.5,4.5,0-0,,,,ok,leakage:modelRunAt=1776250826284>=gameStart=1774548300000,,v2026-full-audit-1.0,
280287,2250010,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.43,0.5534,,0.5,0.5,0-0,,,,ok,modelRunAt=1776250826284 >= gameStartUtcMs=1774548300000,,v2026-full-audit-1.0,
280286,2250010,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.57,0.4466,,-0.5,-0.5,0-0,,,,ok,modelRunAt=1776250826284 >= gameStartUtcMs=1774548300000,,v2026-full-audit-1.0,
640784,2250010,2026-03-26,f5_under,,QUARANTINED,WIN,,,0.58,,,F5 U4.5,4.5,0-0,,,,ok,leakage:modelRunAt=1776250826284>=gameStart=1774548300000,,v2026-full-audit-1.0,
280315,2250011,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,PUSH,,0,0.46,0.6087,,F5 ML,,0-0,,,,ok,modelRunAt=1776250826348 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
280314,2250011,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,PUSH,,0,0.38,0.3913,,F5 ML,,0-0,,,,ok,modelRunAt=1776250826348 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
640787,2250011,2026-03-26,f5_over,,QUARANTINED,LOSS,,,0.41,,,F5 O3.5,3.5,0-0,,,,ok,leakage:modelRunAt=1776250826348>=gameStart=1774552200000,,v2026-full-audit-1.0,
280317,2250011,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.55,0.5082,,-0.5,-0.5,0-0,,,,ok,modelRunAt=1776250826348 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
280316,2250011,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.45,0.4918,,0.5,0.5,0-0,,,,ok,modelRunAt=1776250826348 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
640788,2250011,2026-03-26,f5_under,,QUARANTINED,WIN,,,0.59,,,F5 U3.5,3.5,0-0,,,,ok,leakage:modelRunAt=1776250826348>=gameStart=1774552200000,,v2026-full-audit-1.0,
280345,2250012,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,PUSH,,0,0.39,0.3913,,F5 ML,,0-0,,,,ok,modelRunAt=1776250826410 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
280344,2250012,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,PUSH,,0,0.45,0.6087,,F5 ML,,0-0,,,,ok,modelRunAt=1776250826410 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
640791,2250012,2026-03-26,f5_over,,QUARANTINED,LOSS,,,0.42,,,F5 O4.5,4.5,0-0,,,,ok,leakage:modelRunAt=1776250826410>=gameStart=1774552200000,,v2026-full-audit-1.0,
280347,2250012,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.46,0.498,,0.5,0.5,0-0,,,,ok,modelRunAt=1776250826410 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
280346,2250012,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.54,0.502,,-0.5,-0.5,0-0,,,,ok,modelRunAt=1776250826410 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
640792,2250012,2026-03-26,f5_under,,QUARANTINED,WIN,,,0.58,,,F5 U4.5,4.5,0-0,,,,ok,leakage:modelRunAt=1776250826410>=gameStart=1774552200000,,v2026-full-audit-1.0,
280375,2250013,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.42,0.5654,,F5 ML,,8-0,,,,ok,modelRunAt=1776250826472 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
280374,2250013,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.4,0.4346,,F5 ML,,8-0,,,,ok,modelRunAt=1776250826472 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
640795,2250013,2026-03-26,f5_over,,QUARANTINED,WIN,,,0.4,,,F5 O3.5,3.5,8-0,,,,ok,leakage:modelRunAt=1776250826472>=gameStart=1774552200000,,v2026-full-audit-1.0,
280377,2250013,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.51,0.4604,,-0.5,-0.5,8-0,,,,ok,modelRunAt=1776250826472 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
280376,2250013,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.49,0.5396,,0.5,0.5,8-0,,,,ok,modelRunAt=1776250826472 >= gameStartUtcMs=1774552200000,,v2026-full-audit-1.0,
640796,2250013,2026-03-26,f5_under,,QUARANTINED,LOSS,,,0.6,,,F5 U3.5,3.5,8-0,,,,ok,leakage:modelRunAt=1776250826472>=gameStart=1774552200000,,v2026-full-audit-1.0,
280405,2250014,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,PUSH,,0,0.44,0.5567,,F5 ML,,1-1,,,,ok,modelRunAt=1776250826530 >= gameStartUtcMs=1774552500000,,v2026-full-audit-1.0,
280404,2250014,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,PUSH,,0,0.4,0.4433,,F5 ML,,1-1,,,,ok,modelRunAt=1776250826530 >= gameStartUtcMs=1774552500000,,v2026-full-audit-1.0,
640799,2250014,2026-03-26,f5_over,,QUARANTINED,LOSS,,,0.45,,,F5 O4.5,4.5,1-1,,,,ok,leakage:modelRunAt=1776250826530>=gameStart=1774552500000,,v2026-full-audit-1.0,
280407,2250014,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.53,0.4694,,-0.5,-0.5,1-1,,,,ok,modelRunAt=1776250826530 >= gameStartUtcMs=1774552500000,,v2026-full-audit-1.0,
280406,2250014,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.47,0.5306,,0.5,0.5,1-1,,,,ok,modelRunAt=1776250826530 >= gameStartUtcMs=1774552500000,,v2026-full-audit-1.0,
640800,2250014,2026-03-26,f5_under,,QUARANTINED,WIN,,,0.55,,,F5 U4.5,4.5,1-1,,,,ok,leakage:modelRunAt=1776250826530>=gameStart=1774552500000,,v2026-full-audit-1.0,
280435,2250015,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.4,0.4228,,F5 ML,,0-5,,,,ok,modelRunAt=1776250826588 >= gameStartUtcMs=1774552500000,,v2026-full-audit-1.0,
280434,2250015,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.44,0.5772,,F5 ML,,0-5,,,,ok,modelRunAt=1776250826588 >= gameStartUtcMs=1774552500000,,v2026-full-audit-1.0,
640803,2250015,2026-03-26,f5_over,,QUARANTINED,WIN,,,0.42,,,F5 O4.5,4.5,0-5,,,,ok,leakage:modelRunAt=1776250826588>=gameStart=1774552500000,,v2026-full-audit-1.0,
280437,2250015,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.48,0.5164,,0.5,0.5,0-5,,,,ok,modelRunAt=1776250826588 >= gameStartUtcMs=1774552500000,,v2026-full-audit-1.0,
280436,2250015,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.52,0.4836,,-0.5,-0.5,0-5,,,,ok,modelRunAt=1776250826588 >= gameStartUtcMs=1774552500000,,v2026-full-audit-1.0,
640804,2250015,2026-03-26,f5_under,,QUARANTINED,LOSS,,,0.58,,,F5 U4.5,4.5,0-5,,,,ok,leakage:modelRunAt=1776250826588>=gameStart=1774552500000,,v2026-full-audit-1.0,
280465,2250016,2026-03-26,f5_ml_away,f5_ml_away,QUARANTINED,PUSH,,0,0.38,0.3622,,F5 ML,,3-3,,,,ok,modelRunAt=1776250826648 >= gameStartUtcMs=1774573800000,,v2026-full-audit-1.0,
280464,2250016,2026-03-26,f5_ml_home,f5_ml_home,QUARANTINED,PUSH,,0,0.45,0.6378,,F5 ML,,3-3,,,,ok,modelRunAt=1776250826648 >= gameStartUtcMs=1774573800000,,v2026-full-audit-1.0,
640811,2250016,2026-03-26,f5_over,,QUARANTINED,WIN,,,0.51,,,F5 O3.5,3.5,3-3,,,,ok,leakage:modelRunAt=1776250826648>=gameStart=1774573800000,,v2026-full-audit-1.0,
280467,2250016,2026-03-26,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.46,0.4735,,0.5,0.5,3-3,,,,ok,modelRunAt=1776250826648 >= gameStartUtcMs=1774573800000,,v2026-full-audit-1.0,
280466,2250016,2026-03-26,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.54,0.5265,,-0.5,-0.5,3-3,,,,ok,modelRunAt=1776250826648 >= gameStartUtcMs=1774573800000,,v2026-full-audit-1.0,
640812,2250016,2026-03-26,f5_under,,QUARANTINED,LOSS,,,0.49,,,F5 U3.5,3.5,3-3,,,,ok,leakage:modelRunAt=1776250826648>=gameStart=1774573800000,,v2026-full-audit-1.0,
280519,2250017,2026-03-27,f5_ml_away,f5_ml_away,QUARANTINED,PUSH,,0,0.48,0.5611,,F5 ML,,0-0,,,,ok,modelRunAt=1776251183023 >= gameStartUtcMs=1774640100000,,v2026-full-audit-1.0,
280518,2250017,2026-03-27,f5_ml_home,f5_ml_home,QUARANTINED,PUSH,,0,0.36,0.4389,,F5 ML,,0-0,,,,ok,modelRunAt=1776251183023 >= gameStartUtcMs=1774640100000,,v2026-full-audit-1.0,
640815,2250017,2026-03-27,f5_over,,QUARANTINED,LOSS,,,0.41,,,F5 O4.5,4.5,0-0,,,,ok,leakage:modelRunAt=1776251183023>=gameStart=1774640100000,,v2026-full-audit-1.0,
280521,2250017,2026-03-27,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.57,0.4785,,-0.5,-0.5,0-0,,,,ok,modelRunAt=1776251183023 >= gameStartUtcMs=1774640100000,,v2026-full-audit-1.0,
280520,2250017,2026-03-27,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.43,0.5215,,0.5,0.5,0-0,,,,ok,modelRunAt=1776251183023 >= gameStartUtcMs=1774640100000,,v2026-full-audit-1.0,
640816,2250017,2026-03-27,f5_under,,QUARANTINED,WIN,,,0.59,,,F5 U4.5,4.5,0-0,,,,ok,leakage:modelRunAt=1776251183023>=gameStart=1774640100000,,v2026-full-audit-1.0,
280549,2250018,2026-03-27,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.39,0.4054,,F5 ML,,1-2,,,,ok,modelRunAt=1776251183327 >= gameStartUtcMs=1774649220000,,v2026-full-audit-1.0,
280548,2250018,2026-03-27,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.45,0.5946,,F5 ML,,1-2,,,,ok,modelRunAt=1776251183327 >= gameStartUtcMs=1774649220000,,v2026-full-audit-1.0,
640819,2250018,2026-03-27,f5_over,,QUARANTINED,LOSS,,,0.5,,,F5 O4.5,4.5,1-2,,,,ok,leakage:modelRunAt=1776251183327>=gameStart=1774649220000,,v2026-full-audit-1.0,
280551,2250018,2026-03-27,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.46,0.4918,,0.5,0.5,1-2,,,,ok,modelRunAt=1776251183327 >= gameStartUtcMs=1774649220000,,v2026-full-audit-1.0,
280550,2250018,2026-03-27,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.54,0.5082,,-0.5,-0.5,1-2,,,,ok,modelRunAt=1776251183327 >= gameStartUtcMs=1774649220000,,v2026-full-audit-1.0,
640820,2250018,2026-03-27,f5_under,,QUARANTINED,WIN,,,0.5,,,F5 U4.5,4.5,1-2,,,,ok,leakage:modelRunAt=1776251183327>=gameStart=1774649220000,,v2026-full-audit-1.0,
280579,2250019,2026-03-27,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.4,0.3818,,F5 ML,,1-2,,,,ok,modelRunAt=1776251183393 >= gameStartUtcMs=1774649400000,,v2026-full-audit-1.0,
280578,2250019,2026-03-27,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.44,0.6182,,F5 ML,,1-2,,,,ok,modelRunAt=1776251183393 >= gameStartUtcMs=1774649400000,,v2026-full-audit-1.0,
640823,2250019,2026-03-27,f5_over,,QUARANTINED,LOSS,,,0.42,,,F5 O4.5,4.5,1-2,,,,ok,leakage:modelRunAt=1776251183393>=gameStart=1774649400000,,v2026-full-audit-1.0,
280581,2250019,2026-03-27,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.47,0.4694,,0.5,0.5,1-2,,,,ok,modelRunAt=1776251183393 >= gameStartUtcMs=1774649400000,,v2026-full-audit-1.0,
280580,2250019,2026-03-27,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.53,0.5306,,-0.5,-0.5,1-2,,,,ok,modelRunAt=1776251183393 >= gameStartUtcMs=1774649400000,,v2026-full-audit-1.0,
640824,2250019,2026-03-27,f5_under,,QUARANTINED,WIN,,,0.58,,,F5 U4.5,4.5,1-2,,,,ok,leakage:modelRunAt=1776251183393>=gameStart=1774649400000,,v2026-full-audit-1.0,
280609,2250020,2026-03-27,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.37,0.4433,,F5 ML,,0-4,,,,ok,modelRunAt=1776251183447 >= gameStartUtcMs=1774649700000,,v2026-full-audit-1.0,
280608,2250020,2026-03-27,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.46,0.5567,,F5 ML,,0-4,,,,ok,modelRunAt=1776251183447 >= gameStartUtcMs=1774649700000,,v2026-full-audit-1.0,
640827,2250020,2026-03-27,f5_over,,QUARANTINED,WIN,,,0.45,,,F5 O3.5,3.5,0-4,,,,ok,leakage:modelRunAt=1776251183447>=gameStart=1774649700000,,v2026-full-audit-1.0,
280611,2250020,2026-03-27,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.44,0.5482,,0.5,0.5,0-4,,,,ok,modelRunAt=1776251183447 >= gameStartUtcMs=1774649700000,,v2026-full-audit-1.0,
280610,2250020,2026-03-27,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.56,0.4518,,-0.5,-0.5,0-4,,,,ok,modelRunAt=1776251183447 >= gameStartUtcMs=1774649700000,,v2026-full-audit-1.0,
640828,2250020,2026-03-27,f5_under,,QUARANTINED,LOSS,,,0.55,,,F5 U3.5,3.5,0-4,,,,ok,leakage:modelRunAt=1776251183447>=gameStart=1774649700000,,v2026-full-audit-1.0,
280639,2250021,2026-03-27,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.39,0.4161,,F5 ML,,5-2,,,,ok,modelRunAt=1776251183503 >= gameStartUtcMs=1774653300000,,v2026-full-audit-1.0,
280638,2250021,2026-03-27,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.45,0.5839,,F5 ML,,5-2,,,,ok,modelRunAt=1776251183503 >= gameStartUtcMs=1774653300000,,v2026-full-audit-1.0,
640831,2250021,2026-03-27,f5_over,,QUARANTINED,WIN,,,0.46,,,F5 O4.5,4.5,5-2,,,,ok,leakage:modelRunAt=1776251183503>=gameStart=1774653300000,,v2026-full-audit-1.0,
280641,2250021,2026-03-27,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.46,0.502,,0.5,0.5,5-2,,,,ok,modelRunAt=1776251183503 >= gameStartUtcMs=1774653300000,,v2026-full-audit-1.0,
280640,2250021,2026-03-27,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.54,0.498,,-0.5,-0.5,5-2,,,,ok,modelRunAt=1776251183503 >= gameStartUtcMs=1774653300000,,v2026-full-audit-1.0,
640832,2250021,2026-03-27,f5_under,,QUARANTINED,LOSS,,,0.54,,,F5 U4.5,4.5,5-2,,,,ok,leakage:modelRunAt=1776251183503>=gameStart=1774653300000,,v2026-full-audit-1.0,
280651,2250022,2026-03-27,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.42,0.4812,,F5 ML,,0-1,,,,ok,modelRunAt=1776251183557 >= gameStartUtcMs=1774658400000,,v2026-full-audit-1.0,
280650,2250022,2026-03-27,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.42,0.5188,,F5 ML,,0-1,,,,ok,modelRunAt=1776251183557 >= gameStartUtcMs=1774658400000,,v2026-full-audit-1.0,
640835,2250022,2026-03-27,f5_over,,QUARANTINED,LOSS,,,0.49,,,F5 O3.5,3.5,0-1,,,,ok,leakage:modelRunAt=1776251183557>=gameStart=1774658400000,,v2026-full-audit-1.0,
280653,2250022,2026-03-27,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.5,0.5717,,0.5,0.5,0-1,,,,ok,modelRunAt=1776251183557 >= gameStartUtcMs=1774658400000,,v2026-full-audit-1.0,
280652,2250022,2026-03-27,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.5,0.4283,,-0.5,-0.5,0-1,,,,ok,modelRunAt=1776251183557 >= gameStartUtcMs=1774658400000,,v2026-full-audit-1.0,
640836,2250022,2026-03-27,f5_under,,QUARANTINED,WIN,,,0.51,,,F5 U3.5,3.5,0-1,,,,ok,leakage:modelRunAt=1776251183557>=gameStart=1774658400000,,v2026-full-audit-1.0,
280663,2250023,2026-03-27,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.4,0.3952,,F5 ML,,1-3,,,,ok,modelRunAt=1776251183620 >= gameStartUtcMs=1774658700000,,v2026-full-audit-1.0,
280662,2250023,2026-03-27,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.43,0.6048,,F5 ML,,1-3,,,,ok,modelRunAt=1776251183620 >= gameStartUtcMs=1774658700000,,v2026-full-audit-1.0,
640839,2250023,2026-03-27,f5_over,,QUARANTINED,WIN,,,0.47,,,F5 O3.5,3.5,1-3,,,,ok,leakage:modelRunAt=1776251183620>=gameStart=1774658700000,,v2026-full-audit-1.0,
280665,2250023,2026-03-27,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.49,0.502,,0.5,0.5,1-3,,,,ok,modelRunAt=1776251183620 >= gameStartUtcMs=1774658700000,,v2026-full-audit-1.0,
280664,2250023,2026-03-27,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.51,0.498,,-0.5,-0.5,1-3,,,,ok,modelRunAt=1776251183620 >= gameStartUtcMs=1774658700000,,v2026-full-audit-1.0,
640840,2250023,2026-03-27,f5_under,,QUARANTINED,LOSS,,,0.53,,,F5 U3.5,3.5,1-3,,,,ok,leakage:modelRunAt=1776251183620>=gameStart=1774658700000,,v2026-full-audit-1.0,
280687,2250024,2026-03-28,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.43,0.5127,,F5 ML,,0-2,,,,ok,modelRunAt=1776251873676 >= gameStartUtcMs=1774718100000,,v2026-full-audit-1.0,
280686,2250024,2026-03-28,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.42,0.4873,,F5 ML,,0-2,,,,ok,modelRunAt=1776251873676 >= gameStartUtcMs=1774718100000,,v2026-full-audit-1.0,
640847,2250024,2026-03-28,f5_over,,QUARANTINED,LOSS,,,0.57,,,F5 O3.5,3.5,0-2,,,,ok,leakage:modelRunAt=1776251873676>=gameStart=1774718100000,,v2026-full-audit-1.0,
280689,2250024,2026-03-28,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.51,0.4226,,-0.5,-0.5,0-2,,,,ok,modelRunAt=1776251873676 >= gameStartUtcMs=1774718100000,,v2026-full-audit-1.0,
280688,2250024,2026-03-28,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.49,0.5774,,0.5,0.5,0-2,,,,ok,modelRunAt=1776251873676 >= gameStartUtcMs=1774718100000,,v2026-full-audit-1.0,
640848,2250024,2026-03-28,f5_under,,QUARANTINED,WIN,,,0.43,,,F5 U3.5,3.5,0-2,,,,ok,leakage:modelRunAt=1776251873676>=gameStart=1774718100000,,v2026-full-audit-1.0,
280717,2250025,2026-03-28,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.34,0.3436,,F5 ML,,2-6,,,,ok,modelRunAt=1776251873989 >= gameStartUtcMs=1774718400000,,v2026-full-audit-1.0,
280716,2250025,2026-03-28,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.5,0.6564,,F5 ML,,2-6,,,,ok,modelRunAt=1776251873989 >= gameStartUtcMs=1774718400000,,v2026-full-audit-1.0,
640851,2250025,2026-03-28,f5_over,,QUARANTINED,WIN,,,0.43,,,F5 O4.5,4.5,2-6,,,,ok,leakage:modelRunAt=1776251873989>=gameStart=1774718400000,,v2026-full-audit-1.0,
280719,2250025,2026-03-28,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.41,0.4342,,0.5,0.5,2-6,,,,ok,modelRunAt=1776251873989 >= gameStartUtcMs=1774718400000,,v2026-full-audit-1.0,
280718,2250025,2026-03-28,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.59,0.5658,,-0.5,-0.5,2-6,,,,ok,modelRunAt=1776251873989 >= gameStartUtcMs=1774718400000,,v2026-full-audit-1.0,
640852,2250025,2026-03-28,f5_under,,QUARANTINED,LOSS,,,0.57,,,F5 U4.5,4.5,2-6,,,,ok,leakage:modelRunAt=1776251873989>=gameStart=1774718400000,,v2026-full-audit-1.0,
280747,2250026,2026-03-28,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.42,0.3791,,F5 ML,,0-1,,,,ok,modelRunAt=1776251874048 >= gameStartUtcMs=1774721220000,,v2026-full-audit-1.0,
